"oz1","oz2","oz3","oz4","oz5","oz6"
1.8442573e+000,1.0825696e+000,1.5177089e+000,1.7811066e-001,-6.2825486e-001,5.3842890e-001
-8.8223529e-001,-6.6787440e-001,-3.6647667e-001,-1.3009307e+000,-1.0335830e+000,-2.9652763e-001
4.5189793e-001,9.0991318e-001,-1.1475601e+000,-1.5391474e+000,3.2443500e-001,-1.8791186e+000
-6.9561449e-001,-5.9420814e-001,-3.9160292e-001,1.2341289e+000,4.5706997e-001,1.5136064e+000
-9.0824240e-002,-6.2464310e-001,1.1476681e+000,-1.9840316e-001,-5.1588805e-001,9.8274831e-001
-4.7338299e-001,-8.4332360e-001,7.2911130e-001,1.1591607e+000,1.5109955e+000,1.4122018e+000
7.1418998e-001,9.2412216e-001,-3.1134256e-001,-4.3647661e-001,-1.6822976e+000,-2.0707555e+000
5.2476153e-002,8.0022357e-001,-1.1387959e+000,1.5103569e+000,3.8389064e-002,-2.2772356e-002
9.0542253e-001,1.1750015e+000,-2.1711140e-001,-1.1233654e+000,9.2708656e-001,-1.7079853e+000
2.0584884e-003,-5.0055459e-001,5.2888645e-001,-2.8397241e-001,1.1336759e-001,7.3126177e-001
7.2315044e-001,1.1941309e+000,-4.7965266e-001,1.2641570e-002,-1.6129414e+000,-1.9145286e+000
-4.7127741e-001,-6.4835722e-001,1.4862185e-001,1.2074864e-001,2.4652024e-001,9.8500420e-001
-3.1115977e-001,-3.5866529e-001,-4.2089163e-001,1.6011257e+000,6.4699544e-001,1.6074675e+000
4.3857134e-001,-6.2844865e-002,1.1864244e+000,9.5361207e-003,-1.2381577e+000,5.5018240e-001
9.8505266e-001,1.0233902e+000,-2.9486532e-001,1.2698156e-001,-1.9582526e-001,-1.5320489e+000
-3.8391854e-003,-2.0304092e-002,2.6024615e-002,4.2163005e-001,6.6555827e-001,8.9757697e-001
-7.5654608e-001,-1.5724000e+000,1.1422031e+000,-1.1953511e+000,-1.8326782e+000,-9.2768030e-001
-2.2643559e+000,-1.6603586e+000,-1.6687961e+000,-1.5255019e+000,-1.2026662e+000,-7.3771581e-001
2.2733145e+000,1.6614105e+000,1.2035406e+000,-1.2319297e+000,1.6424864e-001,2.0450268e-002
-9.1076855e-001,-2.5243385e-002,-1.4266666e+000,1.3402262e+000,-3.8971918e-001,1.6222519e+000
-9.6049004e-001,-6.7980585e-001,-5.9409699e-001,-1.2330492e-003,1.4285137e+000,9.3691225e-001
-4.7126115e-002,8.1854008e-001,-1.6842354e+000,8.9929243e-001,-1.5546022e+000,1.6302999e-001
1.7811683e+000,1.4768090e+000,9.7173556e-001,-3.3791507e-001,1.2388495e+000,1.1713270e+000
-1.5613314e+000,-1.0906939e+000,-1.7715915e+000,1.1519139e+000,1.4156803e+000,1.2474355e+000
-2.8263691e-001,-8.1834938e-001,1.4410968e+000,1.2278114e+000,1.4553133e+000,1.7772674e+000
1.3329599e+000,1.5942226e+000,-1.4134355e-001,7.2168712e-001,8.0556892e-001,7.6299180e-001
-1.0636960e+000,-7.1384909e-001,-6.1231259e-001,1.0888645e+000,1.4367898e+000,1.1052453e+000
1.8122517e+000,1.6950020e+000,9.7686518e-001,4.9612698e-001,-3.0302237e-001,1.4353557e+000
8.2421588e-001,1.1993602e+000,-4.3738687e-001,7.9894403e-001,1.3273604e+000,-1.3598356e+000
3.8523173e-001,-3.7375946e-001,1.6048273e+000,-1.7858576e+000,-1.4503418e+000,6.3774556e-001
-1.1934930e+000,-1.1600849e+000,-6.8197763e-001,8.3583865e-002,-7.9152378e-001,-1.9760523e-001
5.3597910e-001,1.1481562e+000,-1.0275824e+000,-2.2267546e-001,-6.3047471e-002,-1.6633522e+000
-2.7647589e-001,-2.5258930e-001,-1.2340952e-002,-1.7029154e+000,-1.7481781e+000,-3.9430920e-001
7.1557867e-001,4.1591477e-001,9.0074517e-001,-1.1782042e+000,-1.7035078e+000,-1.9587151e+000
-9.3204704e-001,-1.0155222e+000,-2.3613079e-001,-8.3015328e-001,9.2273246e-001,-3.1605061e-002
5.6192891e-001,5.4243810e-003,1.1375523e+000,7.3908684e-001,-1.3966955e-001,3.2991902e-001
9.1697862e-001,5.9692888e-001,9.6375123e-001,1.2309927e+000,-1.5564884e+000,-1.5582897e+000
-5.9341209e-001,-1.4695678e+000,1.3574295e+000,3.8145876e-001,2.7494604e-001,4.9384381e-001
2.0229902e+000,1.6897025e+000,6.6330499e-001,1.4122395e+000,1.6027207e+000,1.4612719e+000
-7.5635207e-001,-6.3110359e-001,-1.0478947e+000,-8.8902477e-001,1.5339903e-003,4.0379294e-001
3.2520047e-002,-2.0324648e-002,2.8573741e-001,-1.6777527e+000,4.6928629e-001,-1.1115844e-002
1.1003187e+000,9.7637976e-001,3.1774540e-001,-4.8581815e-001,1.6325572e+000,-1.4369173e+000
6.5598668e-001,5.2481937e-001,8.2980492e-001,4.0326240e-001,-1.0608843e-001,-1.1046141e+000
-4.1430645e-002,4.4313042e-001,-6.8785929e-001,-1.3617006e+000,1.2988825e+000,-9.2727301e-002
-7.4568983e-001,-6.8281128e-001,1.4234460e-001,9.9037390e-003,1.3215420e+000,8.4230614e-001
8.6365034e-001,3.8660601e-001,8.0932934e-001,1.3153257e-001,-1.2965432e+000,-1.0949680e+000
1.0812652e+000,1.3735609e+000,-7.8748682e-001,1.8290476e-001,8.5356157e-001,-2.2835130e-001
-1.4616686e+000,-1.3819117e+000,-1.1250913e+000,-1.7745899e+000,1.2947331e+000,-5.6823872e-001
-2.1316271e-001,-1.2447135e-001,7.0718296e-002,1.3192104e+000,7.8491216e-001,1.5710697e+000
-7.2335960e-001,-5.0145400e-001,-7.4174213e-001,5.3640843e-001,-1.6604139e+000,6.9303861e-001
6.9476694e-001,5.5360573e-001,2.6018998e-003,-1.7699141e+000,-1.8254569e+000,-2.3539907e+000
-1.0345636e+000,-1.0419893e+000,-4.1572768e-001,1.0826285e+000,1.8768941e-001,5.1216120e-001
-2.5359845e-001,-7.0464291e-001,6.6811745e-001,-1.1939113e+000,1.1795597e+000,3.1292881e-001
-1.3479442e+000,-8.3869286e-001,-1.1822534e+000,1.3020987e+000,-1.4869601e+000,5.6432610e-001
5.7309491e-001,1.4047447e+000,-1.5081034e+000,1.1752214e+000,-5.5059259e-001,-8.9141090e-001
-5.1998364e-001,-6.9135964e-002,-1.5598615e+000,-1.0060445e+000,1.2118205e-001,8.5959439e-001
4.2791523e-001,1.4391344e+000,-1.7096789e+000,8.8536707e-001,3.1716990e-001,-7.4039936e-001
9.1007144e-001,1.0760560e+000,-1.6381123e-001,-2.2337858e-001,4.7273790e-001,-1.7450286e+000
1.5498319e-001,6.6880580e-001,-1.2822144e+000,-1.6907291e+000,7.6227269e-002,-1.1271320e+000
3.0043590e-002,2.6851363e-001,-6.4483525e-001,-1.7633486e-002,3.6590021e-001,2.7307442e-001
9.4759299e-001,1.0536045e+000,-3.5077917e-001,8.5664436e-002,2.8829244e-001,-1.6136539e+000
-7.7609651e-001,-1.4522539e+000,1.0122254e+000,-9.7468446e-001,-1.2085426e+000,-5.9143664e-001
-3.7678096e-001,-1.0089648e+000,1.0754532e+000,-1.8235675e-001,1.0640573e+000,8.2310715e-001
-6.8289570e-001,-6.4953106e-001,-4.4684465e-001,-1.5524990e+000,1.0737825e+000,1.0177894e-001
2.1354697e-002,-6.7212867e-001,1.4044272e+000,-1.1304639e+000,-5.6821489e-001,5.2460370e-001
4.0869742e-001,-3.7587479e-001,1.4494441e+000,3.5287968e-001,-1.2274827e+000,9.7361595e-001
1.2904008e+000,1.2752141e+000,2.1572626e-001,-8.4893802e-001,1.1166410e+000,-9.1913813e-001
-2.0199451e+000,-1.5376925e+000,-1.0917579e+000,-1.3682836e+000,-1.0749345e+000,-1.0409689e+000
-8.3158282e-001,-4.5737979e-001,-9.0136417e-001,-8.7009318e-001,1.2457272e+000,8.6104147e-001
4.1466758e-001,4.2227065e-001,-5.0398358e-002,3.6530028e-001,-1.2992990e+000,-8.7662756e-001
9.0684142e-001,3.4333925e-001,9.1965738e-001,3.1965206e-001,2.0253793e-001,-9.9681752e-001
1.0347877e+000,1.4001346e+000,-6.3926517e-001,-1.5631278e+000,5.6886324e-001,-1.2977236e+000
9.2657568e-001,3.5520490e-001,1.1096269e+000,2.1663835e-001,1.4012793e+000,-6.0266292e-001
-3.5883384e-001,-3.7176934e-001,-1.3726461e-001,1.2552100e+000,3.8062051e-001,1.5081990e+000
-8.5971654e-001,-1.3709245e+000,7.7260086e-001,-6.2886088e-001,-1.6514790e+000,-7.1053156e-001
-1.3341277e+000,-1.5501594e+000,-2.4228251e-001,-1.0306182e+000,1.5018637e+000,-4.3875665e-001
-1.6133379e+000,-1.2934130e+000,-8.9234986e-001,1.3501509e+000,-1.2436032e+000,2.0092331e-001
8.7213218e-001,8.5299850e-001,8.9260575e-001,-2.6201822e-002,-1.5572338e+000,-1.9678644e+000
-9.9947617e-001,-6.4312773e-001,-6.5402552e-001,1.4153892e+000,3.7825325e-001,9.6154010e-001
1.1089177e-001,2.5869514e-001,1.2944535e-001,-1.7601419e+000,-7.7262835e-001,-7.1007370e-001
-1.6766722e+000,-1.1129285e+000,-9.8304178e-001,1.1796058e+000,5.6350407e-001,2.6911589e-001
1.1898849e+000,1.0930413e+000,5.7359457e-001,3.0289883e-001,1.2290742e+000,-6.9470960e-001
1.5829856e+000,1.4250553e+000,1.0540303e+000,1.6081471e+000,3.9542078e-001,1.3953885e+000
2.0143068e-002,4.2977020e-001,-8.8018375e-001,-1.2822722e+000,-1.6686261e+000,-6.1255892e-001
-1.9400091e+000,-1.4061295e+000,-1.3863008e+000,-6.1832377e-001,8.8497768e-001,-1.8801999e-001
-5.6635330e-001,-5.7625004e-001,-3.4333103e-001,-7.4195478e-002,2.1323758e-001,8.4583471e-001
-5.9531586e-001,-3.5149821e-001,-2.3707171e-001,-2.8783578e-001,9.6455160e-002,7.6645307e-001
-4.7152167e-001,-3.0168658e-002,-1.3935903e+000,-1.7418018e-001,1.1209378e+000,1.3684199e+000
1.4040034e+000,1.2644259e+000,7.9084083e-001,-7.6877081e-001,-1.5421549e+000,-9.6096697e-001
1.8169889e-001,1.2702405e+000,-1.7140414e+000,7.4796746e-001,-2.7713263e-001,-7.9480137e-001
-2.0696311e+000,-1.2454352e+000,-1.6651459e+000,6.8444517e-001,-1.4721692e+000,1.6013367e-001
1.1906806e-001,-9.5400342e-001,1.6199706e+000,5.9640732e-001,1.4282449e+000,1.7227615e+000
1.7609588e+000,1.6797708e+000,8.4763114e-003,2.6184263e-001,-8.4104115e-001,9.4968348e-001
4.9654417e-001,-7.7449944e-002,1.2037573e+000,9.3575118e-001,-1.1778420e+000,6.1540338e-001
-1.8732112e-001,-1.0064776e-002,-4.7611163e-001,-6.7991447e-001,4.6019676e-001,4.7365541e-001
-8.1666081e-001,-1.2908457e+000,1.2323958e+000,1.1758592e+000,-9.8218676e-001,6.2547017e-001
-8.5004601e-001,-8.4344788e-001,-4.9106954e-001,9.0118165e-001,5.6501509e-002,7.4200662e-001
6.7133584e-001,3.9054857e-001,9.0562109e-001,8.8045170e-001,9.3740920e-002,-4.6639338e-001
4.8631697e-001,1.4712664e+000,-1.7378262e+000,-1.3581838e+000,8.8121092e-002,-1.2890047e+000
1.5918601e+000,1.1203062e+000,9.0594083e-001,-2.4013172e-001,-1.7801934e+000,-5.5512734e-001
6.6838191e-001,1.6541856e+000,-1.5839964e+000,6.8956247e-002,5.9539162e-001,-3.8533590e-001
-4.5148464e-001,4.5782145e-002,-7.5050877e-001,-5.6209885e-001,-4.1178620e-001,6.6202034e-001
-1.3009091e+000,-1.4699524e+000,-1.5068257e-003,-1.0379749e-001,-3.2851909e-001,-6.3800231e-001
-3.0035412e-001,-1.3088844e+000,1.4840203e+000,-9.9621553e-001,5.7048404e-001,3.7076040e-001
-1.0490145e+000,-1.4991964e+000,5.0531264e-001,1.2975582e+000,-1.3789898e-001,4.5448767e-001
6.7508303e-001,1.2948721e+000,-9.3728433e-001,3.4288127e-001,-3.0207549e-001,-1.4893597e+000
1.6282579e+000,1.6620192e+000,3.9248681e-002,-2.4577002e-001,-7.9410749e-001,4.9082977e-001
1.7791052e+000,1.6019824e+000,5.1297887e-001,-1.4665459e+000,4.5440273e-001,9.9250567e-002
5.9779427e-001,-1.2424264e-003,1.3640723e+000,1.6023288e+000,7.1369794e-001,1.0967984e+000
-2.0415196e+000,-1.5622186e+000,-1.5989143e+000,-9.6825600e-002,9.6467691e-002,2.2271250e-001
6.2153259e-001,-2.9240564e-001,1.2444090e+000,3.3713777e-001,1.1667249e+000,1.0816060e+000
4.3731460e-001,9.2094267e-001,-4.6942480e-001,-1.6695303e+000,-1.1260732e+000,-2.6324978e+000
-9.6787050e-001,-1.1762971e+000,4.3242324e-001,8.5557754e-001,6.1895512e-001,5.4813226e-001
-1.7485000e-001,-1.0708830e+000,1.5617411e+000,9.0654695e-001,1.5809496e+000,1.6975318e+000
5.3216686e-001,3.1163590e-001,8.2173073e-001,-1.1689164e+000,1.5952225e+000,-7.5386529e-001
-1.9758257e+000,-1.3300487e+000,-1.6555020e+000,1.1524705e+000,-8.3493073e-003,6.0542792e-001
-1.5759384e-001,-4.7823077e-001,8.3532825e-001,-7.9715399e-001,4.8637449e-001,7.5416751e-001
7.9151306e-001,1.3744921e+000,-1.4169323e+000,-4.3829065e-001,-2.9865279e-001,-1.0808432e+000
2.7710788e-001,2.6000264e-001,4.1094057e-001,1.1462156e+000,-1.2490036e-001,9.6665510e-002
-2.0894070e+000,-1.3829343e+000,-1.4839291e+000,-1.3003747e+000,-1.5031630e-001,-3.5517306e-001
-1.2098539e+000,-1.4347402e+000,-2.1905485e-001,-9.6918616e-001,3.6539353e-001,-7.5932380e-001
1.2378721e+000,7.3013216e-001,1.4248441e+000,1.2311415e+000,-1.2548640e-001,-8.6146877e-001
-1.1111495e+000,-1.2147667e+000,-7.3059929e-002,-9.4879168e-001,-7.2604014e-001,-5.9217909e-001
3.5160457e-001,-3.3364040e-001,1.4432856e+000,-9.5172288e-002,5.3406746e-001,1.2502454e+000
2.7963093e-001,8.9217294e-001,-1.7599453e+000,-1.6014255e+000,8.2810590e-001,-1.2669010e+000
5.2544887e-001,-9.9183634e-002,1.3456689e+000,4.0861819e-001,-1.8846197e+000,4.7373863e-001
-2.2726256e+000,-1.3748533e+000,-1.7458267e+000,1.4689710e+000,6.5116615e-001,8.3896854e-001
4.9746924e-001,-2.8688141e-001,5.3123522e-001,-1.3046380e+000,-1.4717259e+000,-1.1067575e-001
-1.3740287e+000,-1.4745325e+000,-3.9710884e-001,-1.1866202e+000,2.5698084e-001,-7.2865791e-001
8.4958155e-001,1.4558569e+000,-9.1676928e-001,1.1940771e+000,7.5981697e-001,-2.9055655e-001
5.7821079e-001,1.1473629e+000,-6.9257270e-001,-1.6561163e-001,9.0978861e-001,-1.6983906e+000
-1.4007100e+000,-1.6099100e+000,-1.4724315e-001,-3.6981464e-001,-4.7044689e-002,-7.2091716e-001
-1.4328034e+000,-1.1641274e+000,-1.1832327e+000,-4.8190310e-001,-1.6460124e+000,-3.7721291e-001
1.1337649e+000,1.1610497e+000,1.1391065e+000,1.1675630e+000,-1.8877309e+000,-7.9067570e-001
6.3375105e-001,-1.0059601e-001,1.4594754e+000,-1.4500212e+000,1.5334321e+000,2.7833874e-001
6.9350974e-001,1.7448202e+000,-1.6014197e+000,-5.3244602e-001,5.9921589e-001,-2.6429300e-001
1.1591893e+000,7.7498348e-001,8.7234319e-001,7.8328777e-001,5.3791824e-001,-1.0018225e+000
-1.7678891e+000,-1.5896964e+000,-8.7887171e-001,9.0188969e-001,-1.0249873e+000,4.1251383e-002
1.1830141e+000,7.3239317e-001,1.2241373e+000,3.4396582e-001,-5.6252322e-001,-1.4509923e+000
-6.8017438e-001,-4.0248653e-001,-3.1383802e-001,-9.2417452e-001,-1.9801076e-001,3.0672748e-001
7.6066300e-002,1.9531265e-001,-1.1799526e-001,-1.1026848e+000,-1.4351254e-002,-3.9231077e-001
-4.8570056e-001,-1.3147243e+000,5.7736600e-001,1.4526043e+000,-9.7188660e-001,2.9373232e-001
-6.3488817e-002,3.0789164e-001,-4.5731186e-001,3.2568816e-001,1.1868482e+000,5.8053746e-001
1.1730859e+000,6.9740543e-001,1.5015455e+000,8.6022423e-001,-1.8116170e+000,-1.2688606e+000
-1.0020859e+000,-3.5780591e-001,-1.5465075e+000,4.2811774e-001,1.3810406e+000,1.7667625e+000
1.5775259e+000,1.0306616e+000,1.1435150e+000,-1.4283218e+000,-1.0857917e-002,-7.0560733e-001
1.6012552e-001,-2.7458807e-001,1.1577873e+000,3.8148473e-001,-6.4335668e-001,9.6810743e-001
5.9752551e-001,1.8677069e-001,6.4205363e-001,-9.8832769e-001,-2.4203905e-001,-9.2378576e-001
1.3371501e+000,1.3932778e+000,-8.4643348e-002,-5.7016000e-002,4.4893549e-001,-9.2859178e-002
1.9797469e+000,1.6857717e+000,1.3481335e+000,6.5535735e-001,1.4198824e-001,1.2028269e+000
-5.0382226e-001,-7.3648451e-001,4.1371883e-001,-9.2615750e-001,8.7954793e-001,5.0223910e-001
4.6355316e-001,9.1418171e-001,-1.9149753e-001,-9.4535625e-001,-6.6331128e-001,-2.2938477e+000
1.3616281e+000,1.4862400e+000,-3.8094963e-001,-5.8132750e-001,7.1105299e-001,-1.2651075e-001
-1.0798817e+000,-1.5472040e+000,2.9476814e-001,-1.4394597e+000,2.4574639e-001,-8.5647327e-001
-1.3908111e+000,-1.5609689e+000,-2.3280577e-001,-1.5232115e-001,6.5269562e-001,-2.4487983e-001
-5.2317786e-001,-1.9987928e-001,-8.8837360e-001,9.0229071e-001,-2.6191759e-001,1.1852710e+000
1.8257091e+000,1.4263781e+000,1.2441016e+000,-1.7675670e+000,1.0585168e+000,8.1388555e-001
-7.1403477e-001,-7.7317277e-001,-5.5834304e-001,1.1530452e+000,1.4525724e+000,1.2356579e+000
-4.4258181e-001,-9.0030539e-001,9.7096994e-001,-2.8295732e-002,-6.4695175e-001,5.7568368e-001
8.8076572e-001,6.2326851e-001,1.0603206e+000,1.0896382e+000,-1.1787626e+000,-1.4435522e+000
4.9481368e-001,2.6372483e-002,1.1873414e+000,-1.6660767e+000,1.6146307e+000,1.5365002e-001
-1.3391970e-001,-6.4766457e-001,8.3684237e-001,7.1169031e-001,-1.1403473e+000,8.8627358e-001
2.8107467e-001,1.0402824e-002,3.8098776e-001,3.4013625e-001,1.5262475e+000,8.2967935e-001
-1.0961679e+000,-1.0438865e+000,-1.6986537e-001,1.6384123e+000,-7.1885730e-001,5.7223203e-001
8.2220092e-001,1.5571189e+000,-1.0769453e+000,-9.2696049e-001,-8.1339229e-001,-1.3982458e+000
-6.2938030e-001,-1.2624259e-001,-6.9891571e-001,-3.1291580e-001,1.4745295e+000,7.1995827e-001
4.5297731e-001,1.1751499e+000,-1.7341013e+000,1.5805050e+000,3.4922127e-002,-5.9655188e-001
4.9749571e-001,5.5475265e-001,2.6429283e-001,1.5886901e+000,5.7815470e-002,-6.4769974e-001
1.7235875e-001,-1.5729831e-001,2.9188309e-001,-4.0881041e-001,-4.6260631e-001,2.7268351e-001
-3.7941520e-001,5.1245306e-001,-1.3048279e+000,-1.1684244e+000,-1.7958059e+000,-9.1185163e-002
7.9867537e-001,1.7496896e-001,1.3357432e+000,1.1352447e+000,-7.8811634e-001,-1.2446519e-003
-7.8624563e-001,-7.1130768e-001,-5.6343591e-001,9.6863982e-001,-1.5337384e-001,1.0407748e+000
3.4718839e-001,-4.6308873e-001,1.3626266e+000,7.6954285e-001,1.3665365e+000,1.6486838e+000
-8.1643138e-001,-1.2078779e+000,1.1673737e-001,1.3867665e+000,3.6473206e-001,5.5617859e-001
-5.6697552e-001,-7.9063820e-001,-4.5792931e-002,1.5417851e+000,1.6079457e+000,1.4909452e+000
-3.5863421e-001,-9.1450131e-001,8.9968258e-001,8.1937688e-001,1.4478440e+000,1.4261528e+000
7.2073782e-001,1.3181559e-001,1.4852268e+000,1.8388075e-001,5.7239043e-001,2.0420902e-001
-5.5798199e-001,-1.0938974e+000,8.7643147e-001,-1.3890363e+000,1.5306809e+000,1.3421190e-001
-7.2439180e-001,-1.4887039e+000,1.3685743e+000,1.4463109e+000,-1.0680311e+000,6.8299018e-001
-8.2502132e-001,-1.6581523e+000,1.6107874e+000,-1.0336574e+000,8.5927411e-001,-3.7519672e-001
-1.8609647e-001,-6.7418260e-001,1.0318815e+000,-1.0528941e+000,5.8208699e-001,7.4832722e-001
2.0097346e+000,1.5623862e+000,1.6131435e+000,1.5256100e+000,-1.3681747e+000,1.9026721e+000
-8.5443027e-001,-1.0119158e+000,6.6523032e-001,-1.4039982e+000,9.0724099e-001,-1.5417673e-001
1.5838210e+000,1.0527588e+000,1.3695992e+000,1.2566340e+000,1.3435174e-001,3.2977113e-001
-1.5810174e+000,-1.2826750e+000,-8.2501942e-001,-1.0119537e+000,3.1091316e-001,-6.0491161e-001
-6.2805486e-001,1.4277696e-001,-1.5349424e+000,-1.5905839e+000,1.1880268e+000,7.8160435e-001
-4.0851766e-001,5.3503850e-001,-1.2835842e+000,8.6023722e-001,-1.0053484e+000,5.8659599e-001
-2.9766918e-002,3.5788047e-001,-6.6470026e-001,8.1322597e-001,-8.7273357e-001,-6.1144571e-002
-1.0600288e+000,-9.6728560e-002,-1.7233866e+000,-8.2647723e-001,-2.7757809e-001,1.1608064e+000
9.5915505e-001,1.1948235e+000,-3.6965391e-001,-1.1432483e+000,2.2615567e-001,-1.6192915e+000
5.2727936e-001,9.8332243e-001,-5.6054686e-001,-1.3170650e+000,1.2158945e+000,-1.9342404e+000
-6.1394944e-001,-7.4384303e-001,-7.2543229e-001,7.7720853e-001,-4.5669695e-001,8.2855427e-001
1.0579943e+000,1.5158606e+000,-8.9680456e-001,1.5098866e-001,-6.8012393e-004,-2.1884764e-001
1.4097484e+000,1.0569758e+000,1.0645027e+000,8.9939481e-001,3.3617310e-001,-3.9319413e-001
8.7838745e-001,6.0602554e-001,6.9063098e-001,6.6694317e-001,-1.0898445e+000,-1.6472603e+000
-9.4964704e-001,-5.8349505e-001,-1.1247430e+000,-7.2091613e-002,-1.6357858e+000,5.3337990e-001
-2.9232349e-001,-1.1626639e-001,-3.7095391e-001,6.5519913e-001,1.1144083e+000,1.1690059e+000
-1.0288094e+000,-7.2918376e-001,-9.9153119e-001,-3.6204306e-001,-1.2039235e+000,4.1379656e-001
-4.6319701e-001,-4.5650865e-001,5.7695477e-002,1.1788131e+000,-1.2265886e+000,1.0253543e+000
1.0267793e-001,-2.4721480e-002,-1.5281016e-001,1.1409612e+000,-5.5144381e-001,7.9232876e-001
-1.5925711e+000,-1.4497036e+000,-1.8417394e-001,8.9739017e-001,3.8405765e-002,-2.7428064e-002
-8.5008143e-001,-5.1917823e-001,-8.2732833e-001,-5.3671535e-001,-1.0026942e+000,2.8411201e-001
1.6279497e-001,6.5796845e-001,-8.9645634e-001,-7.2608701e-001,3.0703734e-001,-6.3680478e-001
1.8492241e+000,1.7822252e+000,6.6982028e-001,2.7296770e-001,4.2665133e-001,5.9593049e-001
8.9633142e-001,8.7674084e-001,3.7065366e-001,4.4799119e-001,-1.4579492e+000,-1.8629279e+000
-6.5292233e-001,5.6507931e-002,-1.5143595e+000,-1.0978791e+000,-3.4575368e-001,7.8298978e-001
3.5331512e-001,1.1584858e-001,2.1983324e-001,-4.9315627e-001,-1.1930530e+000,-5.5127133e-001
-5.3459259e-001,-1.2774917e+000,1.3685688e+000,1.3135251e+000,1.1648191e+000,1.3483350e+000
