"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26"
-5.0913499e-001,-2.0027936e-001,-6.3259987e-001,-8.9257649e-001,-4.8354933e-001,5.4075862e-001,1.2978230e+000,1.0955494e+000,-5.1984987e-001,-4.2062963e-001,1.8225906e+000,-1.5054764e+000,3.0639335e-001,1.5345101e+000,-1.4239034e+000,2.4589952e-001,-1.5762154e+000,1.6792753e+000,-1.4452844e+000,1.0964486e+000,5.3937111e-001,1.3140066e+000,-1.7006996e+000,-1.1305473e+000,1.1447714e+000,6.1157695e-001
1.2207536e+000,1.2723916e+000,1.8044722e-001,-1.0659688e+000,3.2439881e-001,2.3571244e-001,7.0722388e-001,5.6310553e-001,-1.3587419e+000,2.8321060e-001,1.7830453e+000,-4.1679273e-002,1.5858017e+000,5.5047418e-001,1.6660317e+000,1.3497255e+000,-4.2069638e-001,-1.5505403e+000,1.6875265e+000,-1.5255722e+000,6.9003028e-001,-1.3697708e+000,9.7427037e-001,9.0124702e-001,1.6537313e-001,-1.0447878e+000
-4.3903899e-001,-1.1136106e+000,-8.5361271e-001,6.7273601e-002,-9.2801304e-001,-1.5740215e+000,1.1569969e-001,-1.1693214e+000,1.4673160e+000,-1.3204514e-001,2.3328760e-001,-6.8519658e-001,4.3908122e-002,1.6026929e+000,-7.5672818e-001,-7.7232782e-001,1.2777751e+000,-1.3863755e+000,-8.9193839e-001,1.7542076e+000,-1.2475753e+000,1.5612158e-002,-1.2244685e+000,-3.4055059e-001,-5.6699874e-001,4.9005122e-001
-1.4968280e+000,-8.2552428e-001,-1.3527664e-001,3.8974991e-001,-3.6452229e-001,-1.5301918e+000,7.2849938e-001,-4.2552613e-001,1.2134802e-001,-1.2387664e+000,-5.8238031e-001,-3.8640367e-001,9.3037704e-001,9.3134612e-001,-1.2393402e+000,-1.2873131e+000,8.1950990e-002,-1.4900047e+000,1.1490489e+000,-1.2317437e+000,-3.1070640e-001,-1.4231296e+000,1.1144419e+000,6.1949776e-001,-1.6012883e+000,3.3454174e-001
1.3491302e+000,1.1245062e+000,1.8967028e+000,1.1990531e+000,2.5391603e+000,-1.1176937e+000,1.4858420e+000,-9.4933783e-001,1.4787513e+000,-1.7250987e+000,-7.6163668e-001,1.5480592e-001,2.0174870e-001,1.5136031e+000,4.9855768e-001,-1.3770724e+000,1.2462861e+000,1.5861957e+000,1.6783745e+000,-3.2057569e-001,6.7679011e-001,-1.3332243e+000,1.3998604e+000,1.2285103e+000,-1.4414621e+000,7.8071117e-001
-1.2380245e+000,-1.3746521e+000,-1.0910292e+000,8.3006581e-001,-4.4122296e-001,4.2406327e-001,1.6613837e+000,2.9097304e-001,-3.3346359e-001,-1.3007736e+000,1.2213624e+000,-1.1259852e+000,-1.2711580e+000,8.7037628e-001,-7.9782007e-001,1.3697872e+000,4.4523752e-001,1.1864159e-001,2.3823912e-001,-2.8730922e-001,-1.4942694e+000,1.3936223e+000,1.6068202e+000,-1.5284347e-001,-8.2070139e-001,6.0897298e-001
9.4128888e-002,-3.1837762e-001,5.5322489e-002,-4.8933281e-001,2.3886186e-002,-2.7081891e-001,1.0812531e+000,1.2095717e+000,1.0828306e+000,5.2861261e-001,5.5393789e-001,7.2603231e-001,-1.3470273e+000,1.2658116e+000,8.0431235e-001,5.3114695e-001,-1.7608345e+000,9.2018885e-001,-7.2294543e-001,3.6229758e-001,1.0355149e+000,-8.2836721e-001,-1.6504940e-001,-3.2716097e-001,-1.3174262e+000,5.7723703e-001
-1.3795842e+000,-6.9075707e-001,-6.0027444e-001,5.9235069e-001,-1.0139945e+000,1.3259161e+000,7.0458039e-001,-8.7560747e-001,-3.7845834e-001,8.5202524e-001,-1.6115706e+000,5.2662295e-001,3.8731935e-001,-7.6663446e-001,-2.9845792e-001,-1.1051127e+000,1.1830355e+000,-3.5415027e-001,1.1766156e+000,1.1263468e-002,-1.9171779e-001,9.1281745e-001,1.3929346e+000,-9.4962946e-001,1.2265091e+000,5.2060532e-001
4.6740367e-001,-1.9800268e-001,-3.2058166e-001,-1.7891343e-001,-2.7343557e-001,-1.5554394e+000,-5.9638701e-001,-1.6482048e+000,7.9992148e-001,-6.4774787e-001,-1.5851504e+000,-1.3909700e+000,1.3938796e+000,-1.3121900e+000,-1.4369942e+000,3.6585397e-001,6.4779963e-001,-6.1736118e-001,1.6414119e+000,-1.6019392e-001,1.4367173e+000,1.1764244e-001,-1.5615557e+000,1.5063507e+000,-1.4786303e+000,1.3133863e-001
-1.5629341e-001,8.3132068e-002,3.9079967e-001,1.5280240e+000,-1.6904006e-001,3.7591791e-001,-9.9694231e-001,1.5085648e+000,9.6269866e-003,1.6229227e+000,1.0706294e+000,-1.2451863e+000,-4.8999546e-001,-4.3259457e-001,-1.1736030e+000,-2.7487028e-001,-1.1874097e+000,-1.1474952e+000,8.5239192e-003,-6.1517338e-001,1.2481007e+000,-5.8943335e-001,-1.5454966e-001,-6.5797530e-001,9.6081218e-001,8.8852248e-001
3.1503867e-001,6.6278891e-001,-1.1082117e-001,-2.8136990e-001,1.3432627e-001,-3.6093839e-001,-1.2114500e+000,-9.0470462e-001,1.3372889e-001,7.4952997e-001,6.0844320e-001,1.6324975e+000,-1.4653145e+000,-1.6583677e+000,4.8409668e-001,-1.5302374e+000,8.6866637e-001,-4.6710684e-002,1.8151934e-001,1.7420892e+000,2.5050678e-002,-3.1349300e-001,5.3161299e-001,1.0057489e+000,-5.6102609e-001,-1.2113649e+000
-1.9703886e+000,-1.2076278e+000,-1.3072682e+000,1.5043068e+000,-9.7347626e-001,-1.1610094e+000,1.6050651e+000,1.2396558e+000,1.4641854e+000,1.0394896e+000,1.1901514e+000,1.4935241e+000,-7.3349947e-001,3.5636337e-001,1.6907942e+000,4.5371478e-001,1.2311737e+000,1.9364324e-001,-4.4478592e-001,-1.5090928e+000,3.2689812e-001,9.3433863e-001,-1.4448537e+000,9.4632160e-001,4.9198788e-001,4.8537933e-001
4.6593660e-001,-1.0254924e-001,-4.1501848e-001,4.1869676e-001,-3.5374040e-001,-8.1945212e-001,-8.3472056e-001,-4.3053539e-001,-4.2758024e-001,-1.3243473e+000,1.1119278e+000,1.4414483e+000,3.4787275e-001,-1.1885953e+000,-2.0955322e-001,1.7205617e+000,8.9758016e-001,9.2381991e-001,-1.5162387e+000,-2.1615926e-001,-8.3569392e-001,4.8324542e-002,1.3643872e+000,3.6532809e-001,5.2546807e-002,4.6312647e-001
-6.1726734e-001,-8.1174527e-001,-3.2608942e-001,-7.8527722e-001,-7.3745659e-001,2.6480740e-001,3.1946604e-001,-2.0864264e-001,3.2730264e-002,-1.3147707e+000,-7.1652394e-001,-1.0285481e+000,-1.6063508e+000,6.2737969e-001,-1.5969003e+000,9.6797414e-001,-7.9223833e-001,-1.5202849e+000,-1.2110592e-001,-1.0140562e+000,3.5166203e-002,4.1143232e-001,5.5266087e-001,-2.1086765e-001,-6.6412369e-001,-1.1093326e-001
8.1513052e-001,8.9715945e-001,2.3179328e+000,1.5021261e+000,2.3023230e+000,-9.4307497e-001,1.1967817e+000,1.6005018e+000,-9.1275774e-001,2.1506456e-001,1.0391962e+000,2.2391657e-001,7.9620743e-002,6.7678077e-001,-4.4277980e-001,-9.3296554e-001,1.0283367e+000,2.1620299e-001,9.2109424e-001,-1.5440110e+000,-6.3812339e-001,-1.3016337e+000,-1.6351570e+000,9.9188044e-001,-1.2211826e+000,-5.7075737e-001
-2.1540699e-001,-2.5475154e-001,-1.5518418e-001,-1.2708744e+000,-5.7251019e-001,5.0251074e-001,7.6414234e-001,1.1420205e+000,-1.8120206e+000,-9.9609690e-001,-1.0323433e+000,-7.4601028e-002,1.1245070e-001,4.7466990e-001,6.3373615e-001,5.3193086e-001,1.1315600e+000,-1.4555929e+000,3.1812857e-001,-1.4129906e-001,-2.7923629e-001,-1.3165600e+000,8.2141651e-001,-4.8746210e-002,4.7672872e-001,2.8001835e-001
3.6463641e-001,-8.0081440e-001,-6.9197466e-001,-9.3612038e-001,-2.9288564e-001,1.1910676e+000,-6.7007964e-001,2.5718839e-001,-1.9569161e-001,1.0825227e+000,-1.5434157e+000,2.8026332e-001,5.9230121e-001,1.5646673e+000,1.5856489e+000,1.0856744e+000,6.1562190e-001,-4.3473842e-001,1.4958172e+000,1.0568864e+000,6.2392186e-001,-1.2990364e+000,7.2881082e-001,1.2579129e+000,9.5129943e-001,6.0476572e-001
-7.8825857e-001,-3.7753191e-001,7.5163698e-001,6.9958204e-001,-9.9423082e-002,1.3862831e+000,1.1121343e+000,-1.2273351e+000,1.6006048e+000,-1.0878497e+000,-1.7525016e-001,-1.5088555e+000,4.8148187e-001,9.7918087e-001,-1.3697386e+000,8.4003761e-001,-9.0876961e-001,1.1244484e+000,-1.1614166e+000,-4.1473615e-001,1.6032786e+000,-4.2889165e-001,-7.6144690e-001,-1.4186251e+000,6.4940037e-001,1.0243558e+000
3.1036128e-002,-8.3158404e-001,-4.5099833e-001,-1.7941492e-001,-3.5238930e-001,9.7884060e-001,5.8447957e-001,-4.1968344e-001,-6.5994840e-001,-2.9200258e-001,5.5706008e-001,1.3385614e+000,9.9152732e-001,-3.9107118e-001,1.7466289e+000,6.1463999e-001,1.4824630e-001,-2.3754083e-001,-1.2271209e+000,-1.7139888e-001,1.1515543e+000,2.4552272e-002,2.3510735e-002,-7.6041871e-001,-8.0626519e-001,8.2407931e-001
7.3757895e-001,6.0130434e-001,-6.2587208e-001,-1.6129582e+000,-4.0144359e-001,-1.5002411e+000,2.0528254e-002,1.6103614e+000,6.8496386e-001,8.4355777e-001,6.5746773e-001,-1.1932056e+000,5.2332383e-001,-9.5249278e-001,9.0273364e-001,-1.5332156e+000,1.3809217e+000,8.9482543e-001,1.2131835e-001,1.3854751e+000,-1.4919140e+000,1.2824441e+000,-1.0831844e+000,1.3312635e+000,-6.7009933e-001,-1.9683651e+000
1.1856375e+000,8.5032700e-001,-2.9657784e-001,-1.5146223e+000,1.2465480e-002,1.3978508e+000,-6.1323924e-002,-9.8304071e-001,-4.1355013e-001,-1.2194560e-001,-1.3741920e+000,9.8061285e-001,1.6512917e+000,2.8762829e-001,-1.2076902e+000,4.7804284e-001,1.2379446e+000,-4.4029614e-001,-7.7886790e-001,1.7842740e+000,1.1439969e+000,1.6580522e+000,-6.7815278e-001,9.1753654e-001,5.0104020e-001,-1.9396400e+000
-1.8437640e+000,-1.6364947e+000,-1.1787261e+000,-1.4175235e+000,-9.6360310e-001,9.2178258e-001,7.4421660e-001,1.3771325e+000,-1.2543908e+000,-6.5661130e-002,8.8732001e-001,-1.4011458e+000,8.4570306e-001,9.0866526e-001,2.0320017e-001,1.2698254e+000,1.4949515e+000,1.2582881e-001,3.9904994e-001,9.4140205e-001,1.0821582e+000,1.4591920e-001,9.6962150e-002,2.0366718e-001,-4.6815480e-001,-7.2824177e-001
6.2290373e-001,1.6277443e+000,1.6677776e+000,4.2859993e-001,1.5909407e+000,-2.6024166e-001,-1.4271124e+000,-4.8557043e-001,-9.6888578e-001,-8.0910302e-001,-7.2547169e-001,1.7148459e+000,-1.2961753e+000,1.1594098e+000,-1.2935506e+000,7.2496742e-001,-1.1544944e+000,-6.1014552e-001,-1.8489088e-001,1.8364076e+000,-9.0994720e-001,7.3392813e-001,-9.4327075e-001,-1.5487978e-001,6.4120143e-001,-6.5518770e-001
-5.8683664e-001,-9.6336968e-001,-3.2500234e-001,-1.0837826e+000,-4.0459317e-001,-9.5508590e-002,-3.1218172e-001,2.2464359e-001,-2.1202471e-001,1.0419032e+000,-7.7388559e-001,-1.5152712e+000,-6.8501123e-001,-6.8747966e-001,-1.6242269e-003,-1.5840892e+000,6.7644250e-001,1.1810695e+000,4.2971205e-001,2.8650196e-001,1.5816220e+000,1.0064878e+000,-7.1907089e-001,1.5380020e+000,3.0226573e-001,3.3159847e-002
-9.2432853e-001,-6.0611185e-001,-1.5977571e-002,1.2234605e+000,-3.4915161e-001,7.0224812e-001,-5.4877520e-002,4.0823157e-001,-4.8750811e-001,1.1192992e+000,-7.7133203e-001,-1.0511379e+000,9.2503496e-001,-2.1745021e-001,3.0964825e-001,-7.0320455e-001,1.5001054e+000,-2.8778890e-002,5.8075185e-001,-1.0812678e+000,3.7242889e-001,5.8344001e-001,1.3749312e+000,6.5749015e-001,-7.1678530e-001,1.1998150e+000
-1.4745047e+000,-1.3884330e+000,-1.0461028e+000,7.4509317e-001,-6.5021314e-001,1.1122469e+000,-8.0846399e-001,2.0480250e-002,-7.6597511e-002,-2.1119380e-002,-2.6625659e-001,1.2648028e+000,-9.6522599e-001,-1.3211978e+000,1.3048840e+000,8.7889755e-001,1.2308907e+000,-1.0257404e+000,6.8625020e-001,-8.8545217e-001,3.8615783e-001,-1.1049086e-001,1.8107500e-002,-1.4725912e+000,6.5838539e-001,3.0310176e-001
-3.4007878e-001,-4.7897080e-001,3.2905280e-001,-1.1016026e+000,-2.8933134e-001,1.2009502e+000,-4.0042477e-001,-9.2573681e-001,1.4270141e+000,-1.5404139e+000,-1.1288003e+000,7.0209618e-001,-1.5195964e+000,7.2650433e-003,-2.4501131e-001,-3.5570645e-001,1.0109805e+000,-4.8526598e-001,-4.5706790e-001,-7.2213985e-001,-5.2979845e-001,1.7134304e+000,3.7555735e-001,9.1541256e-001,-1.3090131e+000,3.1243303e-001
7.0816418e-001,1.2421765e+000,2.0908238e+000,1.1615902e+000,1.8156921e+000,-1.3279934e+000,-1.7033146e+000,7.4242004e-001,5.6223137e-001,1.3093890e+000,-1.9541135e-001,-9.6890148e-002,9.4549082e-001,-8.9573259e-001,-4.4255434e-002,2.0040627e-001,9.5187348e-001,-1.2004244e+000,-4.7415711e-001,1.1526080e+000,7.5693295e-001,-1.0303103e+000,1.0401634e+000,-1.3222894e+000,-9.6804724e-002,-3.3848766e-001
1.4225013e+000,1.3374210e+000,-1.2418852e+000,-1.5612081e+000,-1.0323520e+000,-1.4684758e+000,-1.0732855e-001,-1.1050383e+000,-1.3094438e+000,1.6069042e-001,-1.5982800e-001,-3.9103341e-001,6.0833882e-001,-1.4798827e+000,-1.1954111e-001,1.8142099e-001,-7.2041643e-001,-1.9558669e-001,6.6739310e-001,1.1417438e+000,-1.8058698e-001,1.5904070e+000,1.3219360e+000,-1.2277012e+000,-1.5878203e+000,-3.8754221e-002
-5.5896973e-001,-2.5215976e-001,-6.7957510e-001,-2.6237011e-001,-9.4678171e-001,1.2355196e+000,-1.2773053e+000,1.1200617e+000,8.8378458e-002,3.3385923e-001,-5.8931116e-001,1.1325827e+000,-9.0779573e-001,-8.4032717e-001,1.0198301e+000,2.8821598e-001,1.0189575e+000,-4.0567392e-001,1.2094518e+000,-6.2206104e-001,-3.0186824e-001,1.0687448e+000,-1.1754998e+000,1.0744371e+000,-3.4680516e-001,6.4545781e-001
5.9651676e-001,7.1956599e-002,-9.7630835e-002,-3.0355813e-001,7.8004686e-003,4.3315060e-001,-1.1685790e+000,-1.5411175e+000,6.7840432e-001,-1.2691067e+000,-3.0679147e-001,-4.2772931e-001,-1.6592207e+000,-7.0881367e-001,2.7242371e-001,1.1847839e+000,4.5413514e-001,-3.1113335e-001,-7.2711851e-001,-9.3008568e-001,-7.5123456e-001,-2.4333178e-001,8.1345831e-001,9.5330046e-001,-1.0299928e+000,-3.3399385e-001
8.7792979e-001,7.7770844e-001,6.4612726e-001,-1.5401839e-002,5.2628132e-001,6.2083728e-001,-2.9693452e-001,-1.4638329e-001,-3.7189283e-001,1.0456948e+000,-1.5849575e-001,2.1047813e-001,1.0272407e+000,-2.0308334e-001,-1.2608446e+000,4.7242975e-001,9.9379431e-001,-1.5493173e+000,1.2321521e-001,-9.0105491e-001,1.0243810e+000,7.9002703e-001,-2.9797431e-001,3.7611187e-001,-1.1475205e+000,-1.8922140e+000
1.1621855e+000,1.4127510e+000,1.1731022e+000,-7.6113913e-001,1.3626862e+000,-6.7542360e-001,-5.0125202e-001,-7.2422345e-002,1.0592612e+000,-7.7991574e-001,-1.3038020e+000,-7.9109862e-001,3.9977666e-001,-1.2224155e+000,1.3554287e+000,9.1932692e-001,1.5919164e+000,-5.1000366e-001,1.1376706e+000,-7.4592711e-001,4.8689880e-001,-1.0370714e+000,1.4793319e+000,-7.5343367e-001,1.1210446e+000,-9.4934262e-002
1.9453154e-002,3.8002635e-001,-1.5470509e-001,5.4353821e-001,-2.6673269e-001,-1.2949768e+000,-1.0402988e+000,-1.6613965e+000,1.5070988e+000,8.9275199e-001,7.4420886e-001,2.9063566e-001,1.6508393e+000,1.6356953e+000,-8.1804439e-001,1.6863131e+000,1.0145805e+000,8.3559852e-001,-5.7137785e-001,4.5524569e-001,7.5013131e-001,6.6352697e-001,-1.0682392e+000,-5.4002336e-001,-7.7004742e-001,1.0516800e-001
2.3259964e+000,1.5083928e+000,2.2720012e+000,1.5469996e+000,3.7056450e+000,-1.6506641e-001,-4.8259535e-001,-1.0200868e+000,6.1079572e-001,5.7504575e-001,-1.4851791e-001,5.1066690e-001,-2.7637504e-001,-5.7701242e-001,1.3862171e+000,-4.7668559e-001,-2.6959774e-001,-1.2372993e+000,4.0563278e-001,-9.9029146e-001,8.2189933e-001,-1.3335515e+000,-3.0796297e-001,-1.1060509e+000,-1.6538752e-001,2.3821407e+000
3.0845032e-001,2.5914858e-001,2.7047074e-001,7.5520379e-001,-5.6899029e-002,-2.2296210e-001,3.2383326e-001,1.2831520e-001,1.4008655e+000,-6.4413323e-002,-7.4380576e-001,1.7180047e+000,1.3839748e+000,-1.0468318e+000,-4.4137412e-003,-1.2936847e+000,1.2569515e+000,1.3681046e+000,6.3239505e-001,-5.1999149e-002,1.0221380e+000,-6.6557982e-001,-2.7708001e-001,8.8303376e-001,1.3958682e+000,-4.1217201e-001
-1.6453410e-001,5.6031153e-001,7.2257673e-001,2.2699008e-001,1.6906051e-001,-1.5038784e+000,-1.2966722e+000,-1.6498738e+000,3.9066686e-002,-1.0556893e+000,1.1258123e+000,3.0537343e-001,-1.1834795e+000,1.4619116e+000,-7.4689511e-001,1.6044157e+000,-5.6635947e-001,-1.2643746e+000,-3.6013596e-001,2.2676045e-001,-1.6439869e+000,-1.2222439e+000,1.5678244e+000,1.3131967e+000,9.1529995e-002,-1.5574065e-001
-5.3722034e-001,-7.0468263e-001,-1.1767564e+000,2.5844782e-002,-1.0881213e+000,-5.6364770e-001,-6.9512463e-001,-4.1314973e-001,-9.4964271e-002,4.4632541e-001,-4.7820655e-001,-1.5314499e+000,-1.4223883e+000,-1.3876558e+000,-9.5327668e-001,6.5893540e-002,-8.6300222e-002,1.2700545e+000,1.0687013e+000,-7.5168641e-001,1.4678843e-001,-1.0247143e+000,1.7441269e-001,-7.9585308e-001,1.3258959e+000,9.1084975e-001
-1.6096178e+000,-1.2273242e+000,-7.7800106e-001,1.3394248e+000,-5.4014899e-001,-3.3044624e-001,-4.5734691e-001,-3.9663458e-001,1.5574238e+000,1.0743277e+000,-4.1647715e-001,-1.0210050e+000,8.2379969e-001,-1.7428533e+000,1.6631082e+000,1.4315712e+000,2.6104774e-001,-4.7036400e-001,-1.3951174e+000,-1.0951279e+000,1.0075553e+000,-1.5573660e+000,1.2468354e+000,-1.3222715e+000,-9.7300314e-001,3.1478394e-001
-5.0968863e-002,-2.7674918e-002,-5.4435275e-001,-1.4231693e+000,-4.0132395e-001,1.4326350e+000,7.3508584e-001,1.4263765e+000,-1.2264404e+000,1.8774567e-001,1.8845175e+000,3.1495582e-001,-7.1667223e-002,-1.6943317e+000,-1.1991328e+000,5.8163067e-001,6.7094845e-001,-4.4279530e-001,-2.6545130e-001,6.9637676e-002,-8.2375788e-001,-8.1072301e-001,1.0747441e+000,9.3623718e-001,9.3628113e-001,1.0860563e-001
-7.2998992e-001,-7.8117851e-001,-1.5016132e-001,1.7187522e+000,-3.8474458e-001,-3.8126740e-001,1.3432977e+000,5.2464922e-001,-1.0975794e-001,5.2545907e-001,1.6280162e+000,-1.2949052e+000,9.0367518e-001,-6.4853287e-001,-4.5259820e-001,-1.5445679e+000,1.4008605e-001,-3.4595138e-001,4.9129518e-002,2.8293068e-001,1.3528547e+000,-1.0154924e+000,-1.4292881e+000,9.5003120e-001,6.6984241e-001,9.7856766e-001
-4.4566477e-002,-3.5554433e-001,-3.8753391e-001,1.8595966e-001,-3.6558108e-001,-1.1122858e-001,2.4561742e-001,-4.2707605e-001,-7.4781653e-001,-1.0982312e+000,6.6845124e-001,1.6704267e+000,-5.0167843e-001,3.3687618e-001,2.7676518e-002,-1.9557339e-001,1.2928613e+000,1.0904629e+000,-4.0680996e-001,-1.3499301e-002,-1.6093515e+000,1.7068330e+000,-1.1811806e+000,9.9282063e-001,-3.5435885e-001,1.0288091e+000
9.5202452e-001,1.4743865e+000,-1.9215985e-001,-6.8692090e-001,-1.3051823e-001,-1.3310932e+000,1.1130169e+000,-2.3760367e-001,9.0480931e-001,-1.4520710e+000,-1.4691645e+000,-1.5824180e+000,-3.9708043e-001,-5.5210542e-001,-1.4639827e+000,-1.3412233e+000,-1.5637612e+000,-3.3410461e-001,6.7320901e-001,8.6704187e-001,-1.5017141e+000,-1.1764675e+000,-1.1115062e+000,-1.1006456e+000,-3.3173105e-001,-8.3174923e-001
-5.9393190e-002,-4.2091265e-001,-9.6656723e-001,-1.2478897e+000,-7.4353846e-001,1.1971268e+000,6.0424917e-001,5.0129210e-001,2.9824618e-001,-6.5639225e-001,-1.1104434e+000,-1.5619499e+000,-1.7059849e+000,1.1998694e+000,-9.0493208e-001,-1.2561665e+000,-4.1822732e-001,1.3382872e+000,5.0551095e-002,-1.2030976e+000,1.4470723e+000,-5.3898488e-001,1.3418130e+000,-9.4824562e-001,-2.6283943e-001,8.6982120e-001
-1.5363500e+000,-1.6357113e+000,-1.2980529e+000,-8.4973421e-001,-7.2425633e-001,1.1147955e+000,-4.5840120e-001,-1.0261924e+000,-1.1759534e+000,-1.4885721e+000,1.5617297e+000,-8.7959578e-001,2.7840150e-001,-1.2563420e+000,1.5599113e+000,-1.4849250e+000,1.2642423e-001,1.6563407e+000,-3.4817120e-001,-1.4982639e+000,3.1173292e-001,1.4486501e+000,-5.7379932e-001,-1.2576035e+000,1.6030810e+000,-7.2617732e-002
