"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11"
1.5397841e+000,8.5633188e-001,1.9790160e+000,1.4638134e+000,-8.9202822e-001,7.4483851e-001,-1.0599458e+000,8.9348571e-001,1.0548089e+000,-2.8516750e-003,-3.3480046e-001
-1.2648153e+000,-1.6078221e+000,-9.6932908e-001,1.4340328e+000,-1.2357385e+000,-9.6717636e-001,9.6394735e-001,1.6009538e+000,-1.5594786e+000,-1.4431413e-001,2.0735837e-001
-4.3144362e-001,6.8533258e-002,-1.4243153e-001,1.4624200e-002,8.2238908e-001,-6.1462404e-001,-1.5055424e+000,1.7200780e+000,-1.5161221e+000,-1.3436582e+000,8.0896234e-001
-1.2042193e+000,-1.5980164e+000,-5.3929909e-001,-5.4722080e-001,1.5772242e+000,-1.5285953e+000,1.3749246e+000,1.6682200e+000,6.9534609e-001,4.8690066e-001,-4.4614410e-002
-6.4221163e-001,-8.1531965e-001,-9.2390019e-001,-1.2556170e+000,-2.0885218e-001,-1.2505422e+000,9.0769779e-001,-2.4892974e-002,8.8221805e-001,1.3418937e+000,4.0919027e-001
3.6779879e-001,8.9700812e-001,-9.4941920e-001,-1.6060182e+000,7.7054183e-001,-1.0296370e+000,-1.4726031e+000,-1.2027928e+000,-6.8933577e-001,-1.5834197e+000,-1.6733458e+000
-2.2310073e-002,-2.7085014e-001,-2.4870386e-001,-1.3435876e-001,-1.6603718e+000,1.6105029e+000,-5.8941744e-001,2.4763003e-001,-2.0904658e-001,-6.7518918e-001,1.9133670e-001
-8.1814562e-001,-1.2901866e+000,-1.5456241e+000,-1.6535821e+000,-1.0234007e+000,-8.6637603e-001,2.0773616e-001,2.4631414e-001,1.1580298e+000,-1.6535442e+000,3.3467125e-002
1.1747007e+000,1.3169066e+000,1.6414551e+000,4.2326597e-001,1.0146568e+000,9.1236467e-002,1.4163029e+000,1.5965777e+000,6.2400899e-001,1.1379322e+000,3.8383881e-002
-5.9702124e-001,-1.3308102e+000,-3.9088337e-001,1.2347168e+000,1.1746147e+000,6.8186378e-001,-1.6295519e-001,-1.0966485e-001,7.4180615e-001,1.4091534e-001,9.7692950e-001
3.2216845e-001,9.4039995e-001,1.8756055e+000,1.4662313e+000,-1.5395433e+000,-1.0952253e+000,-1.4070894e+000,-4.1795265e-001,-8.5909109e-001,-1.5614275e+000,-1.3915802e+000
1.3840580e+000,1.4190089e+000,2.4441333e+000,9.9933788e-001,1.1066493e+000,8.7758973e-001,1.3941271e+000,-1.2026712e+000,-3.7360233e-001,3.2071966e-001,1.2462388e+000
2.0514747e+000,1.4818796e+000,3.1398280e+000,1.5069541e+000,-9.0908530e-001,-6.0779953e-001,4.2596744e-001,-5.3813481e-002,-8.9924548e-001,6.5164972e-001,1.6589235e+000
1.1349143e-001,7.2834055e-001,1.6853188e+000,1.3938229e+000,-1.1222215e+000,8.7029272e-001,-1.6522701e+000,-3.9961137e-001,4.5136690e-002,-3.9164082e-001,-7.1103817e-001
1.1299109e+000,1.5498933e+000,3.4120270e-001,-6.8519294e-001,1.2290682e+000,-2.9208601e-001,-1.2787644e+000,-7.1701681e-001,1.4838297e+000,1.6178535e+000,-9.1195485e-002
-2.0843343e+000,-1.4649250e+000,-9.1101198e-001,1.3326643e+000,-1.9238084e-001,-1.7314814e-001,1.0882359e+000,1.6832954e+000,3.7182344e-001,1.8660457e-001,4.2964013e-001
1.2231898e+000,1.1292820e+000,4.9036838e-001,-1.4222551e-001,-1.1559511e+000,1.0034674e+000,1.0890428e+000,-1.1627574e+000,-1.2436670e+000,-1.8648207e-001,-1.2823996e+000
1.0234827e+000,4.8090509e-001,8.2290713e-001,5.2560867e-001,-1.3640336e+000,-2.9245219e-001,1.6682324e+000,-1.4676579e+000,2.3517652e-001,-9.7522755e-001,-1.9453905e+000
-2.8796980e-001,-1.3838631e-002,-6.7042701e-001,-8.8424686e-001,-9.1158645e-001,6.9553379e-001,-5.3206732e-001,5.4400194e-001,8.1157974e-001,9.2352408e-001,3.4481803e-001
1.6573829e+000,1.6723835e+000,2.5524895e+000,1.4106620e+000,-1.6239464e+000,-1.3890691e+000,5.7382637e-002,1.1483004e+000,-1.3104094e+000,1.3856126e+000,1.3897075e+000
3.5267595e-001,7.6008021e-001,1.5406832e-001,-4.6495575e-001,7.1467457e-001,1.4767363e-001,-1.1773655e+000,-1.0371003e-001,-6.3595332e-001,-1.3630726e+000,-1.5838066e+000
-4.2572538e-002,3.5451567e-002,-5.8880820e-001,-1.0253380e+000,1.0518637e+000,-5.4230587e-001,3.7859093e-001,2.2490532e-001,-5.8787947e-001,-3.9173208e-001,3.5445192e-001
2.0994492e-001,-6.5219554e-001,5.8786808e-001,6.6537162e-001,-8.8790083e-001,1.4066580e+000,6.6809798e-001,-1.2806648e+000,6.2471397e-001,1.5561832e+000,1.0081313e+000
8.8892688e-001,9.5922361e-001,1.6663144e+000,1.1500513e+000,-1.7155141e+000,4.6569143e-001,8.3653105e-001,6.3476014e-001,2.6093419e-002,-1.3316104e+000,-1.5732515e+000
-1.2135159e+000,-3.9791684e-001,-5.9732302e-001,-7.9309592e-002,2.8098001e-001,1.5021501e+000,-1.0006468e-001,-4.1746505e-002,-1.3799047e-001,1.6025883e+000,1.0498738e+000
1.5172141e+000,1.5455699e+000,-9.9083843e-001,-1.6046997e+000,-1.1533986e+000,3.4408907e-001,-1.0274357e+000,-1.2128761e-001,1.2645832e+000,1.1528281e+000,5.2173223e-001
-6.9091167e-001,-3.9339935e-001,5.8837627e-002,7.4159445e-001,-1.6166384e+000,4.6012572e-001,2.4816505e-001,1.6523869e+000,-1.3666087e+000,8.7991758e-001,6.6297662e-001
-2.0674451e-001,-3.8483267e-001,-5.3597855e-001,-6.2795440e-001,-1.1337460e+000,3.7706979e-001,-7.8981419e-001,-1.4652215e+000,1.2094927e+000,-1.1327317e+000,6.0432512e-001
2.7336982e-001,8.7139053e-001,1.0112982e+000,-3.3030553e-001,-1.4352017e+000,1.3749663e+000,1.0397260e+000,1.1422445e+000,-1.3393671e+000,-1.4987867e+000,-1.9009375e+000
1.0529292e+000,3.9273135e-001,-9.8247671e-001,-1.4908838e+000,-8.1900805e-001,-1.1593264e+000,1.2369064e+000,-4.5127872e-001,1.0849841e+000,-1.1622670e+000,-1.6322522e+000
2.3031348e+000,1.6657047e+000,9.3804610e-001,1.5687218e-001,-2.8060333e-001,4.6463128e-001,-3.3663698e-001,1.3908863e+000,-1.2606879e+000,1.0631124e+000,-8.7497205e-001
-1.8864808e+000,-1.5729032e+000,-1.2247899e+000,9.0169128e-002,1.4982328e+000,3.3279361e-001,7.7912915e-001,-8.9977127e-001,-6.7951694e-001,-7.8738405e-002,7.1601612e-001
-2.6294202e-001,4.0111882e-001,-9.3759474e-001,-7.0054396e-001,1.5272908e+000,-5.5434727e-001,-1.5404204e+000,-1.3184241e+000,-1.4766059e+000,-1.3119227e+000,4.9395082e-001
-5.4587147e-002,-5.0201841e-001,2.6171146e-001,7.1505214e-001,1.7932126e-001,8.4466105e-001,-1.1203313e+000,1.4214966e+000,-1.5657805e+000,-1.4643925e+000,1.0737507e+000
-1.0926188e+000,-8.1899425e-001,-1.9587444e-001,3.6460578e-001,-1.4588316e+000,1.0232170e+000,-6.6742232e-002,1.0684011e-001,2.5768099e-001,8.7061787e-002,6.0504614e-002
1.5452674e-001,6.0567002e-001,-8.7874770e-001,-1.6845668e+000,-7.1980744e-001,-9.5043534e-001,-1.0294335e+000,-8.5685169e-001,-6.1793087e-001,-1.2390432e+000,-1.2600735e+000
-1.1682950e+000,-9.6893675e-001,-1.1319847e+000,-1.2823763e+000,1.4720183e+000,5.5009569e-001,1.6052583e+000,1.6980035e+000,7.1009871e-001,5.6704346e-001,5.6088439e-001
7.8695030e-001,4.2894819e-001,-7.9538512e-001,-1.1663849e+000,-1.2609196e+000,7.2173927e-003,-1.4926255e+000,2.2959218e-001,1.6416154e+000,5.5121777e-001,-1.6357944e+000
-6.4563832e-002,-7.5234695e-001,-1.9798009e-001,5.7992234e-001,-7.0989473e-002,1.1447169e+000,1.0959561e+000,-3.8747738e-001,8.5426123e-001,-1.0318006e+000,9.6367108e-001
4.9334377e-001,1.0392110e+000,1.5462623e+000,6.8240063e-001,9.9741613e-001,3.2413789e-001,1.3605560e-001,1.0468155e+000,1.0108858e+000,1.3726990e+000,-1.4975870e+000
-8.8140875e-001,-1.7138720e+000,-1.0161184e+000,7.3224293e-001,6.3001031e-001,2.1600034e-001,5.8320167e-001,-1.3294131e+000,1.5015937e-001,1.3455448e+000,3.8691946e-001
-1.7584875e+000,-1.2397730e+000,-5.0119388e-001,7.7167706e-001,-1.5736620e-001,1.3179654e+000,1.1749410e-001,-1.0637793e+000,-1.4394491e+000,-4.9354910e-001,1.5322630e-001
1.3718834e+000,1.2959364e+000,-1.4330800e+000,-1.8222055e+000,-1.3094688e+000,-6.9572129e-001,1.5277812e+000,-1.2671205e+000,8.5452833e-001,-1.4404579e+000,-1.9598397e-002
-8.4800555e-001,-8.7097801e-001,-8.7398985e-001,-6.1594629e-001,-7.8934975e-001,9.0570690e-001,-2.2644612e-001,-1.6732072e+000,-7.0519975e-001,9.9696886e-001,5.1763405e-001
-1.4092701e+000,-1.2464339e+000,-2.7167514e-001,1.1344708e+000,-3.9023270e-003,1.1468345e+000,-1.5599096e+000,-1.5854943e+000,-2.8477841e-001,9.9659072e-001,5.3573441e-001
6.5553849e-001,1.0210294e+000,9.2045835e-001,6.2516102e-001,2.4417407e-001,1.6443933e+000,1.4279973e+000,-1.1255659e+000,-1.1369180e+000,1.1192217e+000,-1.7041310e+000
1.9077752e+000,1.5551888e+000,2.4057540e+000,1.0683630e+000,-1.6001857e+000,1.3437855e+000,9.6019391e-001,5.5365966e-002,1.0288947e+000,-1.5338534e+000,1.0218986e+000
-4.8276942e-001,-9.5313300e-001,-2.7104036e-001,1.0958647e-001,1.6068060e+000,7.4819516e-001,-1.4960596e+000,5.6651654e-001,1.7649222e+000,-1.1453832e+000,9.3529658e-001
4.5779199e-001,2.4302951e-002,1.3864505e+000,1.4911328e+000,1.0334751e+000,-3.7171393e-001,-8.5062229e-001,-1.0850978e+000,-3.9966590e-001,3.5428907e-001,4.1155264e-001
-7.5740039e-002,-6.8154982e-001,-5.2139049e-001,4.9153348e-001,3.0949967e-001,1.0574130e+000,-1.0524874e+000,6.9486868e-001,-1.4224188e+000,3.8746776e-001,1.3836285e+000
9.5300145e-001,1.1955318e+000,3.5252050e-001,-1.4486414e+000,-3.0061017e-001,-1.0973642e+000,-1.4288016e+000,-6.1305270e-001,-6.9978504e-001,-1.4936748e+000,-1.9288487e+000
-1.1207158e+000,-6.4796431e-001,6.8790935e-003,9.5053769e-001,-1.3030384e+000,5.1754261e-001,-3.5895141e-001,-3.3029256e-001,-1.2802211e+000,2.0658873e-001,6.0370852e-001
-6.0333702e-001,-6.3447236e-001,6.9033894e-001,1.0178566e+000,1.5071633e+000,-1.6564584e+000,1.5472815e+000,1.0980003e+000,-1.3285770e+000,2.9974659e-001,1.3952421e+000
1.3827639e+000,1.1919256e+000,-1.3497509e+000,-1.7691067e+000,-2.1574505e-001,5.0819346e-001,-4.5727914e-001,1.2633666e+000,7.0039009e-001,2.5456084e-001,3.1468128e-002
-4.1501262e-001,-1.1362232e+000,-7.5762195e-001,-5.1956174e-002,1.2551039e+000,-1.4984989e-001,-2.7230868e-001,-1.5222561e+000,1.4262217e+000,1.2628765e+000,9.1468350e-001
5.8858816e-001,1.0820272e+000,7.4430569e-001,1.4349480e-001,-5.8870232e-001,-7.7240261e-001,-7.1395751e-001,-5.7397398e-001,-7.9768060e-001,1.6137550e+000,-1.9695265e+000
6.0765976e-002,-3.2678511e-001,4.1524120e-001,7.5999100e-002,-1.5013715e-001,1.3791851e+000,-9.2834109e-001,7.8938572e-001,1.0733448e+000,1.0424205e+000,6.3418312e-001
-7.9630437e-001,-1.6023436e+000,1.3357109e-001,6.6583478e-001,-1.0982296e-001,8.3102424e-002,-6.6137351e-001,-7.9713482e-001,-1.2877073e+000,1.3947585e+000,3.2231543e-002
9.1957143e-001,1.4042413e+000,1.6634159e+000,3.8284760e-001,-5.3419679e-002,1.1031687e+000,1.1674870e+000,1.4229059e+000,-3.1378234e-001,8.9068485e-001,-2.4319298e-001
1.6308093e+000,1.4302205e+000,7.4608578e-001,-5.0575516e-001,-1.1375374e+000,-1.0766900e+000,-1.6973079e+000,1.0651455e+000,9.6858277e-001,-1.5706523e+000,3.6573391e-001
-7.8558892e-001,-3.0496965e-001,-1.1364338e+000,-1.6482932e+000,8.3132784e-001,1.2693001e+000,-1.2714554e+000,-6.9113684e-001,-2.7647948e-001,-4.0124950e-001,7.4999366e-001
-7.0310528e-001,-1.6559313e+000,-9.1969040e-001,-8.7533013e-002,1.0753806e+000,-1.6875638e+000,1.4349530e+000,-5.5388495e-001,-8.3039331e-001,-1.5695861e+000,1.6899631e-001
-3.6715848e-001,1.0752277e-001,-9.5030016e-001,-1.6031803e+000,4.6222032e-001,8.0527031e-001,4.6983416e-001,-9.8587744e-001,-1.3978972e+000,1.1346046e+000,2.4550542e-001
-3.9325299e-001,-1.2884634e+000,-7.7738253e-001,-5.7656323e-003,-9.2211617e-001,-1.5547563e+000,-1.4869927e-001,-3.1692535e-001,-7.1549143e-001,-1.5065167e+000,3.1255524e-001
6.0154728e-001,1.3572933e+000,5.2230507e-001,-4.8391526e-001,-1.7156329e-001,1.6541893e+000,1.0403184e+000,5.8547211e-001,-2.3740611e-001,5.7974036e-001,-1.3555313e+000
8.2172827e-001,3.5101656e-001,-6.9540089e-001,-1.1954420e+000,-1.5732982e+000,1.4911744e+000,-3.3538706e-001,-1.3320747e+000,-1.0699452e+000,-7.7688327e-001,-1.9330003e+000
1.0604110e+000,5.5217945e-001,9.3126744e-001,1.0501858e+000,-1.6920388e+000,5.0474452e-001,7.1900200e-001,-4.4971234e-001,-4.7762189e-001,-4.4699540e-001,-1.7294794e+000
1.0231455e+000,1.5377650e+000,1.1845373e-001,-8.4012770e-001,1.1490179e+000,4.8276679e-001,1.5164863e+000,-2.9230693e-001,-5.8159187e-001,-1.1483648e+000,1.1802559e-002
-1.5638540e+000,-1.5723129e+000,-5.6665887e-001,1.3538796e+000,1.6609575e-001,1.1175872e+000,-4.4847205e-001,-8.0594825e-001,1.3052668e+000,-5.0136395e-001,2.9714294e-001
4.9840176e-001,1.2771410e+000,2.8163855e+000,1.3698533e+000,-9.2057058e-002,8.8882621e-001,-8.1450149e-001,-2.1634501e-001,-2.4583684e-001,4.5525732e-001,-8.3043437e-001
-1.1745837e-001,-8.1722449e-001,3.9355988e-001,5.5990879e-001,6.5065900e-001,1.0215489e+000,-1.1346817e+000,1.3999803e+000,-1.5571362e+000,1.6093833e+000,8.6401987e-001
2.2604847e-001,-4.0209456e-001,-1.0453382e-001,1.8325417e-001,1.4145577e+000,-6.2270647e-001,7.5709375e-001,5.4476873e-001,1.3894244e+000,-1.2663361e+000,1.0559207e+000
9.1678966e-001,8.1385592e-001,-2.0081523e-001,-5.6117950e-001,-1.4060709e+000,1.3472852e+000,-3.7620207e-001,-1.2634094e+000,-9.9191773e-001,3.3311554e-001,-2.1412572e+000
-1.6198499e+000,-1.1312145e+000,-7.8433799e-001,-5.3774327e-001,1.5772288e+000,-1.9937814e-001,-6.1688669e-001,-2.1530375e-001,-1.9447838e-001,5.8810268e-001,5.7480209e-001
1.0425419e+000,1.5549175e+000,-2.7956393e-002,-4.5072456e-001,1.5333332e+000,-6.8030909e-001,9.1243667e-001,-1.2563959e-001,-1.3574053e+000,7.7721824e-001,3.5561382e-001
-1.3853251e-002,9.9035060e-001,7.2115853e-001,1.2548304e+000,-5.5007725e-001,1.1736439e+000,-1.5440676e+000,-1.0328784e+000,-1.3812069e+000,1.9029124e-001,-1.0149992e+000
-3.9882043e-001,-2.2139059e-001,-3.6464702e-001,1.2128843e+000,-1.4928183e-001,5.3636202e-001,1.1155715e+000,1.4974555e+000,-5.6907463e-001,1.4246956e+000,1.3965340e+000
1.0098773e-001,3.8075320e-001,-1.0448668e+000,-1.6509612e+000,1.9794561e-001,4.0888033e-001,-1.0196307e+000,1.3409479e+000,6.1695828e-001,-3.1966005e-001,-4.7618793e-001
-6.6910089e-001,-7.3629970e-001,-9.2135432e-001,-1.5399639e+000,5.3292576e-001,-1.4441201e+000,3.8164429e-001,-1.6327455e+000,-1.0783599e+000,-7.9440651e-001,2.8440133e-001
1.2947137e-001,-1.0418291e-001,-5.9623422e-001,8.5142522e-001,8.8142472e-001,1.3221549e+000,1.3421463e+000,5.2195733e-001,-2.4357893e-001,-6.5934608e-001,1.1383055e+000
-8.3982680e-001,-1.4438240e+000,-1.5397558e-001,2.9550966e-001,9.0350402e-001,-1.3027776e+000,-1.5309609e+000,6.2172807e-001,1.7170840e+000,2.7700500e-002,5.8182433e-001
-9.3270561e-001,-2.4310106e-001,-1.3340511e+000,-1.7727888e+000,-3.2824719e-001,-1.4845056e+000,-1.6972473e+000,-6.6782700e-001,2.0090467e-001,1.2410922e+000,8.4706518e-001
-9.2265290e-003,-8.1601271e-001,6.9907356e-002,1.5069327e+000,-5.7947129e-001,-2.7781614e-001,1.2363900e-001,-1.3800153e-001,1.0207896e+000,-1.6876389e+000,1.2021695e+000
-1.5234813e+000,-9.8924124e-001,-1.6945160e-002,-5.9856710e-001,-5.2856670e-001,7.2247132e-001,3.5518011e-001,-7.5307473e-001,5.8404954e-001,-3.7782249e-001,-4.2516945e-001
-3.8201829e-001,1.4890616e-001,-2.3793971e-002,8.8143324e-001,1.0460713e+000,-1.4817278e+000,-9.1833011e-001,1.1291134e+000,-1.1784413e+000,1.5493897e+000,1.1453102e+000
2.1325287e-001,-3.6464068e-001,-2.5899229e-001,-5.0917611e-001,2.2412069e-001,9.0812324e-001,3.2795899e-001,9.9307960e-001,-1.3109665e+000,-1.1637447e+000,7.7045592e-001
-8.5279233e-001,-1.0498662e+000,-5.9533986e-001,6.6456836e-001,4.0768626e-001,-9.5126497e-001,1.2988430e+000,1.3435889e-002,-1.3056215e+000,1.4325463e+000,8.8302143e-001
-3.5351636e-001,-3.3107624e-001,2.9282946e-001,8.2395350e-001,-7.8640099e-002,-1.5736393e+000,1.3089998e+000,9.3833958e-001,1.5202979e+000,-1.3158647e+000,1.0330990e+000
1.0838994e-001,-2.3058879e-001,7.2130694e-001,1.2923654e+000,-2.0047066e-001,1.1473478e+000,9.0064997e-001,-1.6962413e-001,-3.0300642e-001,1.6847131e+000,7.9636080e-001
-2.0712449e+000,-1.3232710e+000,-6.2308215e-001,1.3622245e+000,2.9133628e-001,1.4143613e+000,-3.1773066e-001,-1.2545922e-001,1.6966531e+000,-1.5646147e-001,2.7533052e-001
-4.6363259e-001,-1.1892742e+000,-3.0922316e-001,-5.9492274e-001,1.0842879e+000,-1.5540373e+000,-1.0279810e+000,3.6940474e-001,1.4625770e+000,-3.6024174e-001,2.5971919e-001
1.1885495e+000,4.7218799e-001,5.4113501e-001,-7.5712786e-001,2.2642378e-001,-1.5049448e+000,-1.6785860e+000,8.6971646e-001,1.5028069e-001,1.2030821e+000,-2.2328298e+000
9.4376724e-001,7.7054131e-001,6.9643346e-001,-1.0251587e-001,1.3873290e+000,-9.2101453e-001,1.5115883e+000,1.1594899e+000,-5.5369727e-001,-5.7063914e-002,-1.5310658e+000
4.6858856e-001,3.0114744e-001,-4.3500099e-001,-1.5372164e+000,-7.0357847e-001,-1.3496235e+000,-9.7519432e-001,1.0443445e+000,1.7456395e-002,1.4131656e+000,-1.2877665e+000
-1.0852388e-001,5.9033239e-001,-1.6477648e-001,-5.1223433e-001,5.6747238e-001,1.1998171e+000,-1.0123806e+000,1.4982573e+000,-6.9148024e-001,8.7270467e-001,-3.2496607e-001
-6.9598919e-001,-1.4287927e+000,-1.2498605e+000,3.0685682e-001,-7.5004344e-001,2.1380322e-001,1.3173338e+000,-1.6646457e+000,-1.3110169e-002,-1.4460867e+000,4.4919751e-001
-2.0050763e+000,-1.6137299e+000,-1.5584168e+000,1.1132673e+000,-5.1800434e-001,3.6998396e-001,1.2052852e+000,-6.4834977e-001,1.7566859e+000,-1.0988225e+000,7.7682489e-001
-1.1213152e+000,-1.5229855e+000,-6.5017172e-001,1.2870982e+000,6.7315415e-001,-1.6358020e+000,-3.4340456e-001,5.2916376e-001,-1.2375219e+000,-7.7101334e-001,7.7580146e-001
-4.5173365e-002,8.3431740e-001,-5.8820109e-001,-1.6281428e+000,-1.4352367e+000,5.8202930e-001,1.4730305e-002,5.5221940e-001,1.4549344e+000,-2.3802156e-001,-1.7429548e+000
-3.3327455e-001,5.3934861e-002,-1.2951137e+000,-1.3055335e+000,-1.0040087e+000,-1.3907246e+000,-6.6709943e-001,1.1920388e+000,5.0886290e-001,-1.1775358e+000,6.4459318e-001
-5.5642531e-001,-1.4753120e+000,-7.1095938e-001,1.2795468e+000,1.9325344e-002,-6.0478332e-002,-7.4399951e-001,9.2607778e-001,7.5492271e-001,7.8659183e-001,5.5523882e-001
-2.7773902e-001,-3.7908425e-001,-1.3576192e+000,8.4885823e-002,1.3008396e+000,-7.4806352e-002,-9.9992158e-002,-8.5178404e-001,8.7792707e-001,2.8945902e-001,1.9151029e+000
1.5643118e+000,1.2504782e+000,2.0168911e+000,7.3680939e-001,-4.7015899e-002,-7.2680226e-001,-9.4615102e-001,-4.8137094e-001,8.0681131e-001,1.5588481e-001,9.0785437e-001
-1.2487466e-001,-1.3512155e-001,-5.1425454e-001,-5.1456996e-001,-1.1462839e+000,-8.6001596e-001,-5.6093256e-001,-1.0596633e+000,-4.2383266e-001,1.3637232e+000,4.9764192e-001
1.8466662e+000,1.6595147e+000,6.1626708e-001,-4.0970718e-001,9.3368882e-001,1.5543921e+000,-4.1942159e-001,-1.3895840e+000,2.5648390e-001,-1.4064501e+000,2.7345168e-001
3.3561154e-001,-2.8763126e-001,-8.8547690e-001,-1.7826475e+000,1.5168102e+000,-1.6234131e+000,1.1959598e+000,4.0236430e-001,-7.8019668e-001,-1.9412527e-001,7.1015974e-001
-8.3360894e-001,-1.1250588e+000,-6.5119977e-001,1.5487700e+000,5.8659512e-001,-3.3109975e-001,-6.7930476e-001,-1.7058789e-001,-7.7089730e-001,-4.4300007e-001,9.9939126e-001
-2.3524061e+000,-1.7333881e+000,-9.6484924e-001,2.6591186e-001,1.7596931e-001,1.3234576e+000,-4.2559792e-001,-1.0665296e+000,6.7219936e-001,-7.1482716e-002,2.2594165e-001
3.8197853e-001,2.8000895e-001,1.4288532e+000,1.4827326e+000,2.3676552e-001,1.6502268e+000,1.1136918e+000,-1.5926180e+000,1.0837518e+000,-1.0443581e+000,-1.6748031e-001
-1.8263030e-001,3.8350601e-001,-1.1540319e+000,-1.3598646e+000,-2.5613529e-001,1.1034781e+000,8.8568616e-002,1.2526190e+000,-3.5021834e-001,-5.0571024e-001,5.7960767e-002
1.4279884e+000,1.5017786e+000,8.8078926e-001,1.9890304e-001,1.2196727e+000,-9.4840678e-001,-1.4350965e+000,-1.9004137e-001,7.5417831e-001,2.1456497e-001,9.3717881e-001
-1.5477187e+000,-1.5870873e+000,-1.0602916e+000,7.0317819e-001,1.0507611e+000,-1.6066938e+000,-4.8423612e-001,-1.2170999e+000,4.2433907e-001,-1.2334247e+000,3.9691188e-001
8.8276212e-001,5.2875690e-001,-3.0586461e-001,-1.3740614e+000,-1.4822373e+000,7.4350257e-002,8.5306603e-001,-5.8051490e-001,5.1262534e-001,2.7799069e-001,-2.2253611e+000
-7.6264105e-001,-1.1309814e+000,-7.5326785e-001,2.6639978e-001,-6.7226789e-001,-9.8790561e-001,4.0382707e-001,1.2443224e+000,1.3299990e+000,-1.2396940e+000,4.3642098e-001
-2.0921773e-001,-5.0148566e-001,-6.7124159e-001,-1.2796315e+000,-1.0416085e+000,-7.1374335e-001,-2.9557358e-001,-8.1804647e-001,7.0699002e-001,1.6435428e+000,3.9221480e-001
-5.0513986e-001,-1.1959412e+000,-4.9969007e-001,-7.6161255e-001,8.4326596e-001,-5.8771027e-002,1.3369575e+000,7.8556241e-001,-1.3531755e+000,7.7976272e-001,2.8085210e-001
-1.0034954e-002,-6.0160869e-001,-5.3630408e-002,-4.3273953e-001,1.5989644e+000,4.0517759e-001,-8.7787988e-001,8.0754795e-001,1.8239053e-001,2.4391911e-002,8.3743915e-001
-1.7865762e+000,-1.3007333e+000,-1.2431424e-001,1.4681428e+000,2.3542717e-001,1.2737043e+000,-5.0201663e-002,-3.0643276e-001,-5.0275402e-001,-1.5492491e+000,1.7252509e-001
-4.4097793e-002,-8.1265770e-001,-5.0262645e-001,-2.9682154e-001,-5.9468978e-001,-3.3671814e-001,-7.6812096e-001,-5.6723364e-001,-5.4996201e-002,1.5252206e-001,4.6804095e-001
-1.1195396e-001,-1.6185111e-001,-6.3129334e-001,-4.6655687e-001,-7.5262042e-001,-5.2461231e-002,7.4688729e-001,3.2347923e-001,-8.4442528e-002,2.0878501e-001,3.8277228e-001
4.6748115e-001,7.9094524e-001,8.6760279e-001,8.3307236e-001,-5.0010024e-001,-5.0992261e-002,1.4712030e+000,-1.3306456e+000,1.2297115e+000,1.4609441e+000,-1.3707854e+000
-1.1950099e+000,-1.3866810e+000,-3.9576314e-001,8.6639098e-001,-4.5363205e-001,1.2015700e+000,1.1228008e+000,4.7012211e-001,1.0490980e+000,7.5703467e-001,3.4610177e-001
