"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26"
-1.6073300e+000,-1.3295730e+000,-8.8010380e-001,1.1503280e+000,6.9319435e-001,-2.9615445e-001,-1.3929783e+000,-1.5191965e+000,-6.6571475e-001,1.0143502e+000,-3.3631162e-001,1.1997539e+000,1.2281128e+000,-2.6845363e-001,-1.0524291e+000,1.8522544e-002,-1.2021794e+000,-7.3806907e-001,1.5923023e+000,-1.4911465e+000,-1.6150584e+000,1.4922560e+000,1.5365116e+000,-1.6102834e+000,5.8030007e-001,3.1060823e-001
2.3559443e-001,9.9353393e-002,3.0290796e-003,1.2603019e+000,-3.1743886e-001,1.1476205e+000,-1.4636945e+000,1.2783996e+000,-4.5611429e-001,1.5987890e+000,-9.9165801e-001,4.8904394e-001,-1.5761427e+000,6.9980700e-001,1.0826082e+000,1.5993195e+000,8.4653179e-001,1.0774993e+000,-1.4470650e+000,-1.5813454e+000,-4.4883406e-001,1.5607824e+000,1.7875397e+000,-3.1928375e-001,-8.1289185e-001,4.0414463e-001
1.4167309e+000,1.0719931e+000,8.6067640e-001,5.3134761e-001,1.2844034e+000,-1.2679182e+000,9.0905841e-001,1.0831743e+000,1.6151608e+000,6.5584156e-001,1.3598437e+000,1.1713521e+000,5.0408248e-002,4.4915095e-001,6.5245099e-001,1.4621734e+000,1.6103709e+000,-2.6724172e-001,1.2254422e+000,-1.2251401e+000,-1.5149410e+000,1.5215300e+000,9.1460714e-001,-1.1443339e-002,-2.9031549e-002,-3.8800082e-001
-9.1724550e-001,-6.9750717e-001,-2.5810872e-001,-1.3557693e-001,4.0416475e-001,1.0201129e-001,-1.2603870e+000,-1.5526622e+000,4.1806080e-001,1.1798941e+000,-8.0536149e-001,1.3857287e-001,-1.0358752e+000,2.7521497e-002,5.9015032e-001,-1.2856448e+000,-8.2890658e-001,1.3275581e+000,6.5039069e-001,6.3960153e-001,-1.2363332e+000,-1.9415465e-001,-1.3745810e+000,-4.0314836e-001,1.4400358e+000,4.8216498e-001
1.0095210e+000,4.0416494e-001,1.6223100e+000,-1.4508514e+000,-7.2182717e-001,-1.1212981e+000,-1.5549792e+000,-2.0070401e-001,7.0743994e-001,2.1152331e-001,-1.5732581e+000,-3.1374742e-001,4.1392149e-001,1.0321097e-002,-1.5649337e+000,3.1834690e-001,5.2975287e-002,1.3729210e+000,-8.9506550e-001,1.3476489e-001,1.2530833e+000,-1.1726959e+000,1.0087862e+000,1.2460080e+000,-1.2313312e-001,-1.7514551e+000
1.1337555e+000,1.7070163e+000,-1.0041750e+000,8.2225920e-001,-1.2671860e+000,8.3499599e-001,-1.7029457e+000,-7.6542240e-001,1.5152323e+000,-7.8650191e-001,-1.2281102e-001,1.0526639e+000,8.2998789e-001,5.4102339e-001,-1.0202199e+000,1.6369569e+000,-3.6492589e-001,-2.2229268e-001,2.0817102e-001,-8.5666371e-001,1.5352454e+000,-1.0146485e-001,1.3861223e+000,-4.3283084e-001,-1.3553274e+000,3.5023768e-001
-2.6208928e-001,8.5365146e-002,-7.0948455e-001,3.5954056e-001,-1.1067942e+000,1.0161695e+000,9.9145984e-001,8.6053875e-001,1.2226647e+000,1.0796287e-001,-6.4778540e-001,5.0690740e-001,-5.1178583e-001,-1.0632209e+000,1.3258729e+000,1.5208027e+000,-6.3550092e-001,-1.4814086e+000,1.3428356e+000,-1.0668386e+000,-1.0136489e+000,-8.4017795e-001,1.2417047e+000,8.6860700e-001,4.5759161e-001,6.4019720e-001
1.6566265e+000,1.5412249e+000,6.2576443e-001,8.7241652e-001,-1.4950026e+000,1.2639651e-001,1.5753601e+000,-2.0402936e-001,1.7474735e+000,6.4199797e-001,1.5851259e+000,-1.5390599e+000,3.6168938e-001,3.4883056e-003,-2.6097276e-001,-9.1048224e-001,2.7651609e-001,1.4392155e+000,-9.0958035e-001,-3.7190006e-002,9.8417035e-001,1.1633451e-002,8.9589708e-001,-1.2011806e+000,-5.5872961e-001,8.2457501e-001
-6.1914065e-001,-9.2110844e-002,-1.3534667e+000,6.3967861e-003,9.3715252e-001,1.0666918e+000,1.3697938e-001,6.8497568e-001,6.0512687e-001,4.0650905e-001,-1.5713620e+000,2.6070834e-001,5.1602286e-001,-3.6151973e-001,-3.4085929e-001,1.4901009e+000,2.9883176e-001,-1.2037117e+000,-1.2987926e+000,-6.7334149e-001,-1.5815738e+000,-1.3796438e+000,-1.5141531e+000,-8.8723240e-001,8.3918870e-001,1.6413897e+000
-1.7029795e+000,-1.3137806e+000,-1.3505290e+000,1.6812146e+000,-4.2274650e-001,-4.1220640e-001,-8.2575937e-001,4.6354360e-001,9.0193135e-001,8.5671422e-001,-1.4203199e+000,1.3618183e+000,8.5764597e-001,4.9182610e-001,-7.8432451e-001,1.4335841e+000,1.6523848e+000,-1.8897773e-001,-1.4283625e+000,3.2257535e-001,9.0158745e-002,-1.3177620e+000,1.2422462e+000,1.4044030e+000,-5.7587283e-001,6.6607189e-001
-8.2008697e-001,-1.5324104e+000,8.9426735e-001,-1.8565338e-001,-9.3006403e-001,1.7153645e+000,9.9290986e-001,-1.4414576e+000,6.0026205e-001,-1.7699828e+000,-1.5390345e+000,4.5248420e-001,-9.5465145e-002,-1.1440540e+000,1.0303104e+000,-5.9281949e-001,1.5586716e+000,5.5288648e-001,1.3601669e+000,7.0440084e-001,9.1338683e-001,-4.2973408e-001,-9.9115297e-001,1.0270144e+000,-9.0057957e-001,-4.9732372e-001
3.4119702e-001,-1.7878170e-001,1.1061248e+000,-1.0234284e+000,-2.4417425e-001,1.4233758e+000,-1.3774164e+000,9.7638699e-001,-3.5261663e-001,-8.5874015e-001,1.4282012e-001,-1.2119878e+000,8.1648180e-001,8.9474381e-001,-8.4083243e-001,-1.0915614e+000,-9.8586130e-001,-1.6174063e+000,8.8960707e-001,-7.7810022e-001,-1.6263518e+000,-5.0283354e-001,6.0218792e-001,-3.6552745e-001,5.7592346e-001,4.1502464e-001
-2.8105816e-001,4.7355932e-002,-6.3490756e-001,3.5556362e-001,5.8362665e-001,-1.2400050e+000,-1.0746615e-001,4.2221687e-001,-1.2208002e+000,2.4317464e-001,-6.8927743e-001,4.5953702e-001,5.6671733e-001,1.2902611e+000,1.4388505e+000,1.4899078e+000,-1.2172625e+000,1.4794441e+000,2.5517874e-001,7.2740949e-001,1.0843866e+000,-2.2289513e-001,-1.0597730e+000,9.2842687e-001,1.3933684e+000,1.0058791e+000
2.6604152e-001,-2.3016893e-001,7.8428580e-001,7.6218363e-001,1.1916507e+000,-1.0895404e+000,2.0685587e-001,1.2978097e+000,-1.6670284e+000,-9.3239349e-001,-1.4347921e+000,6.1825236e-001,-3.0108487e-001,-1.0666960e+000,-1.4526886e+000,1.6933161e+000,3.5268388e-001,6.6618449e-002,1.6004064e+000,-1.6204123e+000,-1.0228810e+000,-8.6137553e-001,-8.7264553e-001,1.2409603e+000,9.4648463e-001,9.4866691e-001
4.6400043e-001,5.6012297e-001,4.3626249e-001,6.4911203e-002,-1.2750246e+000,-9.0270742e-001,-1.7336265e-001,-6.0996619e-001,2.3027570e-001,-1.2580506e-001,-1.6469711e+000,7.2423054e-001,-1.0151483e+000,-1.7339339e+000,-8.9735164e-001,9.3335217e-001,-1.7487043e+000,1.1265572e+000,-1.3633869e+000,-1.3324445e+000,5.3008118e-001,-4.4289060e-001,-5.0351211e-001,5.7761947e-001,4.2873833e-001,-1.6604240e+000
-1.0380635e-001,-2.1946716e-001,6.1921629e-001,-8.1898658e-001,1.0380004e+000,-1.0260047e+000,1.4544115e+000,1.1091518e-001,-1.5180100e+000,1.0548101e+000,-9.5517656e-001,-6.6183021e-001,5.7107279e-001,4.9605985e-001,8.0646985e-001,1.7650427e-002,4.3438633e-001,3.5878461e-001,8.1353239e-001,4.2895127e-001,-5.7724421e-001,-1.1956071e+000,3.0804329e-001,-4.1566454e-001,1.1040049e-001,6.0475289e-001
-2.9306763e-001,-6.8069954e-001,9.5068705e-001,-6.9068240e-001,-7.4210510e-001,1.4020270e-001,-4.3127489e-001,2.9487558e-001,4.2307113e-001,4.3629614e-001,-1.5029969e+000,-1.1369438e-003,-9.8215780e-001,1.1252499e+000,2.6686570e-001,-1.0190298e+000,-1.0871207e+000,1.0958576e+000,-6.9825177e-001,1.0527348e+000,-1.3467882e+000,9.6537201e-001,-5.7651279e-003,1.2630793e+000,1.1039283e+000,2.8759994e-001
1.6104583e+000,1.5579950e+000,4.2336792e-001,6.7013501e-001,-1.3286282e+000,6.8910683e-001,1.0356505e+000,6.6119239e-001,1.1805991e+000,1.7015854e-001,9.1101788e-002,-2.7658092e-001,-2.8800101e-003,8.6653824e-002,-7.3809956e-001,8.9963889e-001,1.0826830e+000,6.1942834e-001,-3.5041303e-001,-1.2870667e+000,1.5560071e+000,-4.0784969e-001,-1.1855917e+000,-1.0079809e+000,-9.2542083e-001,5.6601809e-001
1.4366236e+000,8.9682035e-001,9.6454549e-001,1.7498560e+000,1.0252472e-001,6.8215850e-002,7.1532695e-001,-3.3071392e-001,-1.0080775e+000,1.3904194e+000,8.5640043e-001,-8.9930726e-001,6.7070162e-001,-7.8934525e-001,7.2218661e-001,-7.8689731e-001,4.3917394e-002,-1.6116759e+000,-1.4471489e-001,1.4264806e-001,-1.4305902e+000,2.3330303e-001,9.4342566e-002,3.1184806e-001,5.9185527e-001,-5.3778167e-001
-6.2041610e-001,-3.5860803e-001,-6.1526012e-001,1.6961074e-001,6.2722581e-001,-1.1954200e+000,1.2733819e+000,-1.0815731e+000,1.7033162e+000,-8.1006833e-001,-1.7271613e+000,5.6510423e-001,3.9063058e-001,-5.5533729e-001,-1.1099022e-001,1.0170836e+000,-1.4553239e+000,-8.3956293e-001,7.0613433e-001,-1.0013497e+000,3.3616969e-001,-1.4352004e+000,-9.1079806e-001,1.6011858e+000,-1.3920510e+000,1.1588905e+000
2.2052690e-001,8.1938586e-001,-6.6779848e-001,-2.3658132e-001,1.0867389e+000,-7.5955724e-001,-8.1935585e-002,-1.3682140e+000,8.6174520e-002,-1.0114248e+000,-6.9451435e-001,-3.0253824e-001,-1.1939166e+000,5.5606033e-001,1.2043806e+000,-7.8738416e-001,-4.9548360e-001,6.4281626e-001,1.5060833e+000,4.8259344e-002,1.0689619e+000,7.5076686e-001,-8.4690423e-001,-5.3656345e-001,-9.5513258e-001,-7.8616342e-001
8.7140231e-001,1.2751676e+000,-1.3132963e+000,-1.5517383e-001,4.7020145e-001,1.2726139e-001,1.4581450e+000,1.2638259e+000,1.4697512e-001,-1.1354692e+000,9.3881621e-001,6.8009042e-001,1.6152340e+000,6.0660108e-001,8.9818414e-001,-9.8456056e-001,2.8643517e-001,-5.1054330e-002,8.9078428e-001,7.0665492e-001,1.4462412e+000,-1.2110862e+000,-1.4344344e+000,2.8814790e-001,1.7640513e+000,-1.2121143e+000
-1.2217370e+000,-8.3838298e-001,-3.7919806e-001,8.2558281e-003,1.4895743e+000,-7.2484700e-001,-1.2753535e+000,-1.1239833e+000,1.0771102e-001,-3.4187601e-001,-1.2347771e+000,-5.0844900e-001,1.2857001e+000,9.9512391e-001,1.2355520e+000,7.6936571e-001,3.1747321e-001,6.9411282e-001,2.7430724e-001,-1.3539121e+000,-4.2040626e-001,1.0966872e+000,-6.7177095e-001,-8.5405276e-001,7.0530427e-001,4.7202970e-001
-1.5913234e+000,-1.2332870e+000,-1.1120856e+000,-7.7390630e-001,-1.4731140e+000,-8.4203732e-002,1.0859481e+000,3.5344676e-002,9.3386837e-001,2.1755840e-001,-1.6342990e+000,9.5375577e-001,1.5898055e+000,-2.8679577e-001,-9.1681310e-001,3.5718625e-001,6.2438658e-001,-5.7749611e-001,1.4920371e+000,-1.0895407e+000,1.6463712e+000,5.2774214e-001,4.3061354e-001,7.1309608e-001,-1.1272087e+000,-7.2048272e-001
-9.1334862e-001,-1.2335930e+000,5.8027836e-001,-1.6416874e+000,7.9914640e-001,1.6473007e+000,-1.5077535e+000,1.5495500e+000,-1.6894527e+000,1.2845283e+000,-1.0171686e+000,5.6208228e-001,5.4031126e-001,1.1044920e+000,-3.6961757e-001,-1.6831867e+000,-9.6422017e-002,-5.0789273e-001,2.2885366e-001,1.3548983e+000,-1.3952236e+000,-8.2720634e-001,-2.1569244e-001,4.5703290e-001,-1.5122587e+000,-6.0830455e-001
7.7975616e-001,8.5267610e-001,-2.9250994e-001,-9.7004571e-001,-1.2510812e+000,-5.1192059e-001,4.7816949e-001,1.2247012e+000,9.8140368e-001,1.1571302e+000,6.1818606e-002,1.6087523e+000,-4.1484697e-001,-1.2655441e+000,2.3336148e-001,-8.3498542e-001,1.2025768e+000,-2.2873462e-001,1.5264263e+000,-1.4866941e+000,-2.3406407e-001,-5.1927693e-001,1.3912465e+000,1.3968967e+000,-1.1047312e+000,-2.6412356e+000
4.2461388e-002,-4.8772119e-001,3.1587340e-001,-1.7130205e+000,1.9960815e-001,2.5669672e-001,1.3941845e+000,7.5544510e-001,-1.5036795e+000,5.4538356e-001,-9.8981485e-001,1.6530353e+000,1.6297982e+000,-4.8288774e-001,-1.1368934e+000,1.6212604e+000,3.2000925e-002,-1.3729882e+000,1.3582560e-003,-1.7513151e-001,1.4536469e+000,1.3001673e+000,-6.5247668e-001,3.6276407e-001,9.0078699e-001,-2.0770073e-002
-6.6519037e-001,-1.0187925e+000,3.9806568e-001,1.2042068e+000,2.0566136e-001,1.5363192e+000,2.6372263e-001,1.2277992e+000,1.3388091e+000,1.9971708e-001,2.7057816e-001,5.0832044e-001,-1.6142839e+000,-1.0240027e+000,1.6590942e+000,-1.6261018e+000,5.7304784e-001,9.6568892e-001,8.3652674e-001,6.0781947e-001,-6.9387056e-001,1.8255111e-003,8.8700868e-002,-5.1819865e-001,-1.3534149e+000,7.6585968e-001
-1.2195526e-001,1.7984870e-001,-9.4117783e-001,5.3141225e-001,7.0562777e-001,-1.0917195e+000,-3.5335636e-001,1.3249573e+000,6.2576758e-001,-8.7762825e-001,6.5319689e-001,5.7105987e-001,-1.4483028e+000,1.2317919e+000,1.1612364e+000,-3.1043172e-001,-1.2772942e+000,5.3832091e-001,-1.0164683e+000,1.1266586e+000,2.2266686e-001,-2.9627403e-001,-6.6975377e-001,-9.2396989e-001,2.7422460e-001,6.3252644e-001
-1.9882863e+000,-1.6550967e+000,-1.6463594e+000,1.6071836e+000,-1.6189229e-001,3.0223895e-001,3.0986483e-001,-1.3387814e+000,-1.4847415e+000,7.7343253e-001,-1.5873896e+000,3.9639788e-001,-1.5067715e+000,1.2097661e+000,-2.7168183e-001,8.5976952e-001,-1.6531202e+000,-9.4147140e-001,7.0176042e-001,4.2842422e-001,9.7549243e-001,1.3830078e+000,-2.2873240e-001,4.7413297e-001,1.3555765e+000,4.5585329e-001
8.6040529e-001,1.1919380e+000,-2.9105599e-001,-3.2962523e-001,1.5513993e+000,-7.9243308e-001,5.4252419e-001,-1.0131927e+000,8.2482333e-001,-1.5754132e+000,-3.7299615e-001,-2.6159359e-001,5.6970868e-001,2.7266712e-001,-8.8052552e-001,-1.2134822e+000,3.9337678e-001,-7.7911249e-001,3.0727079e-001,-1.6074735e+000,1.0976881e+000,9.0130530e-001,1.7987146e-001,-9.1132618e-001,1.5328428e+000,-1.5040434e+000
1.7542018e-001,-2.4401430e-001,5.3753435e-001,-8.6182486e-001,5.1212452e-001,1.9911526e-001,1.0552583e+000,5.9934768e-001,8.0754786e-003,1.3133422e+000,3.8607681e-001,-1.2549134e+000,-1.2751375e+000,5.2743462e-001,-5.8555724e-001,3.2745809e-001,-2.8578254e-001,1.6311414e+000,1.4960327e+000,-9.9188329e-001,1.6137015e+000,1.5990539e+000,-6.5964406e-001,7.5907155e-001,7.0176332e-001,4.7991275e-001
2.0611417e-001,8.9903067e-001,-1.0781795e+000,-7.7547385e-001,6.7211138e-001,1.5018879e+000,-8.3647692e-001,1.1730464e-001,-1.4503518e+000,1.0036463e+000,-1.6702652e+000,1.5938557e+000,-4.7548466e-001,1.2111962e-001,1.1539694e-002,4.7767174e-001,6.4504281e-001,8.9905724e-002,-1.6379332e+000,-2.0130869e-001,-1.2128679e+000,-4.3686925e-001,5.6807352e-001,-1.2430888e+000,-1.2132902e+000,-1.4635944e+000
1.6438382e+000,1.2152190e+000,1.3322622e+000,1.5509102e+000,1.6151812e+000,-9.5660747e-001,-1.3043065e+000,-1.4749386e+000,1.5170846e+000,3.9634764e-001,-6.6909303e-001,-1.2275526e+000,-1.0204537e+000,5.7719623e-001,1.0179780e-001,1.3342122e+000,-7.0830510e-001,-6.9085483e-001,-1.6764853e+000,-4.7177374e-002,9.9580890e-001,1.0801318e+000,-5.7237029e-001,5.9433409e-001,6.9357823e-002,1.1702118e+000
-8.3751417e-001,-5.4719183e-001,-6.2296487e-001,2.8226998e-001,-5.7005094e-002,-5.1312484e-002,-7.8757942e-001,1.4552658e+000,2.1449145e-001,7.1301765e-001,-3.2537033e-001,-6.8971556e-001,1.2913780e+000,5.5357720e-002,3.5769818e-001,-1.3231682e-001,5.4635880e-001,1.5313334e+000,9.6068727e-001,6.7937158e-001,1.6825412e+000,-2.4013424e-001,-4.9817672e-001,-6.5900084e-001,-9.2492713e-001,6.8511371e-001
1.0175551e+000,1.6874530e+000,-1.2865853e+000,8.7619951e-001,-3.6617032e-001,1.0796039e+000,-6.8636390e-001,-1.5899012e+000,-1.1993118e+000,-1.0683734e+000,-1.7225926e+000,9.2233256e-001,-1.3602975e+000,-1.3309009e+000,3.8128975e-001,1.0488990e+000,-1.6716544e+000,-1.0560439e+000,6.7157971e-001,1.4658702e+000,8.0152221e-001,1.2491903e-001,7.7816556e-001,1.5407673e+000,-1.0031905e+000,4.2979007e-001
-9.3038654e-001,-1.4498370e+000,9.5028094e-001,1.4999718e+000,-2.7507418e-001,1.3822334e+000,3.0077689e-001,-8.8223099e-001,-9.3497173e-001,1.0291974e+000,-1.7096648e+000,-1.1471830e+000,1.6900994e-001,-1.5231639e+000,6.1027411e-001,-1.4017892e+000,1.2905709e+000,-1.4522272e+000,1.7159190e-001,-9.1457672e-001,-1.2348382e+000,-1.4282795e+000,-1.9935215e-001,4.2843864e-001,2.9209751e-001,1.9855655e-001
9.7338181e-001,7.8013590e-001,7.9730697e-002,5.2223370e-001,1.5162570e+000,1.4330931e+000,-1.2970242e+000,2.1709999e-001,-1.2486601e+000,6.1118855e-001,6.3960318e-001,8.1599519e-001,1.5677928e+000,9.7997202e-002,6.0927673e-002,1.2793475e+000,-1.1110591e+000,1.0673864e+000,-1.3283758e+000,-5.6893551e-001,-4.1560244e-001,-1.6240003e+000,1.2736186e+000,1.7282260e+000,5.8616446e-001,-1.4917536e+000
9.0692238e-001,1.6962411e+000,-1.1013313e+000,3.7994349e-001,9.4990273e-001,-9.8434624e-001,1.5345260e+000,1.2759310e+000,9.5769380e-002,-1.0004099e+000,6.5486515e-002,-1.0678165e-001,-1.6835706e+000,-4.8348255e-001,1.2627162e+000,-7.9330668e-001,-8.2499675e-001,-1.5714929e+000,-1.3818530e+000,6.0087577e-001,7.7818083e-001,-1.2007563e+000,-7.6956232e-001,-5.0775259e-001,1.3703662e+000,1.4857640e-001
9.1435673e-001,1.6840501e+000,-7.0015484e-001,1.1956841e+000,-8.9726636e-001,1.3458501e+000,-7.3711596e-001,1.5883634e+000,1.4055151e-001,8.8250297e-002,-7.4189878e-001,1.5963380e+000,-5.9869425e-002,-7.6968548e-001,1.1988092e+000,-1.1754887e+000,-7.7199628e-001,1.2127130e+000,-2.7372548e-001,4.9823152e-001,1.5177716e+000,-1.6538391e+000,-6.1053706e-001,-2.6692590e-001,-1.3142947e-001,-2.6537803e-002
-1.1249878e+000,-8.8307383e-001,-6.7826912e-001,-1.3227917e+000,-9.2705924e-001,-1.5719117e+000,1.7519328e-001,-9.0687577e-001,1.1377443e+000,9.1932001e-001,3.6744646e-001,-9.7946280e-001,2.4327352e-001,1.2991737e-001,6.6316790e-001,1.3921684e+000,-7.8708165e-001,-2.3809460e-002,7.7820649e-001,1.3027465e+000,1.7183515e+000,-9.1893238e-001,-1.0981172e+000,-8.8485738e-001,-1.2403127e+000,-7.3478223e-001
-1.1135333e+000,-1.1794120e+000,-5.5110477e-001,1.5966718e+000,-7.6346737e-001,4.5496873e-001,-4.2349892e-001,4.5407621e-001,1.2668047e+000,-9.7882387e-001,-1.7184662e+000,1.3871728e+000,5.0662185e-001,4.9420213e-001,-9.3327446e-001,-3.3120482e-001,-1.6494367e+000,-1.0655260e-001,1.1612901e+000,7.5057583e-001,-5.1993503e-002,-1.6968272e-001,5.8384597e-001,1.4233877e-001,6.0769691e-001,3.6626954e-001
-1.0023156e+000,-1.0361344e+000,-1.3778598e-001,1.0167078e+000,-1.0645284e+000,-1.3858913e+000,6.2110856e-001,1.7153051e+000,-8.2493830e-001,-6.4476127e-001,-4.1791100e-001,7.0821829e-001,8.7898590e-001,-1.4313929e+000,-9.6003995e-001,1.2572562e+000,2.3308161e-001,-1.1000503e-001,-1.4862434e+000,-7.0213892e-001,-4.9540777e-001,-7.4457281e-001,1.1425955e+000,5.3023028e-001,2.7902748e-001,-9.3944180e-002
-6.7737245e-001,1.3308510e-001,-1.5031543e+000,-1.7347503e+000,-1.7353483e-001,-6.4254336e-001,-1.0252008e+000,-1.1691788e+000,-6.4033052e-001,7.2519860e-002,1.6521082e+000,9.3355900e-001,-1.4707173e+000,-1.4603773e+000,1.3038189e+000,1.4479221e+000,-1.1625876e+000,-1.4722262e+000,-6.5029857e-001,1.8174636e-001,2.4944406e-001,1.0404851e+000,-9.0198561e-001,-1.1714226e+000,1.0827646e+000,5.8674640e-001
-6.7533765e-001,-7.9242886e-001,4.4886608e-001,1.1173194e-001,7.6835974e-001,6.7846045e-001,9.3577832e-001,8.3284907e-001,-1.8139582e-002,-1.3956939e+000,-1.1602005e+000,-3.8503384e-001,-2.9952088e-002,-1.0944871e+000,-8.8887441e-001,-1.0346924e+000,-9.1004177e-001,1.4034656e+000,4.7345015e-001,-6.0537176e-002,-5.3908807e-001,-1.6184329e+000,-7.8555332e-001,2.0943718e-004,7.5643738e-001,8.9603412e-001
