"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26"
6.4264784e-002,1.0985584e+000,8.3951311e-001,-5.3386483e-002,3.3565613e-001,-2.1451681e-001,1.3258605e+000,-1.5968480e+000,-1.7142093e+000,3.0639428e-001,4.0606013e-001,1.2377696e+000,1.1082183e+000,1.4156942e-001,-6.1655301e-001,1.4333941e+000,-1.6325076e+000,1.1672203e+000,-7.7175488e-001,-1.4000635e+000,-1.1473051e+000,-1.1824981e+000,-1.5790678e+000,-9.9908585e-001,1.2716041e-001,-1.8713446e+000
1.2258312e+000,1.0477269e+000,-5.5776039e-001,-6.8037335e-001,-1.6818253e-001,-1.6771854e+000,-1.7656814e+000,-7.5559101e-001,3.3077937e-001,9.6768652e-001,1.2533369e+000,-6.9985084e-001,1.0170044e-001,9.9611348e-001,4.4070542e-001,6.4993880e-001,-7.5415308e-002,-2.2669000e-001,9.0637614e-001,5.2767494e-001,1.3894502e+000,1.3011723e+000,1.0339439e+000,-6.2263281e-001,1.5897935e-001,-1.0004012e+000
1.1991045e-001,1.0944313e-001,-4.6781337e-001,-2.5325862e-001,-4.5521814e-001,1.7935475e+000,4.2310260e-001,1.7130280e+000,-4.8374037e-001,8.1990925e-001,1.5027034e+000,1.4138617e+000,1.6424774e+000,-4.3461519e-001,2.1025474e-001,-2.9710621e-001,-1.1440476e+000,-1.2585006e+000,-6.9571946e-001,-1.4555351e+000,1.5760628e+000,6.7150872e-001,-6.1003815e-001,1.4544555e+000,-1.0673015e+000,-6.2207040e-002
-8.4146052e-001,-1.3985501e+000,-1.0236823e+000,6.5571175e-001,-1.0069602e+000,3.8564818e-001,2.5471512e-001,7.6891709e-001,-8.0992437e-001,-1.0213594e+000,-5.4045312e-001,-8.6766648e-001,-4.3191171e-001,1.0430871e+000,1.0454597e+000,1.9658918e-002,-1.6469345e+000,-4.4927627e-002,1.6465398e+000,6.4189935e-001,8.5387238e-001,-1.4912631e+000,1.5380021e-001,1.1456298e+000,-1.2755249e+000,9.1806661e-002
4.8906825e-001,1.3852069e+000,8.1721126e-001,5.0226735e-001,4.0964740e-001,-9.8735404e-002,-3.0995553e-001,9.1230470e-001,1.5029663e+000,5.8215571e-001,1.0792795e+000,3.0531291e-002,8.0326015e-001,1.6129024e+000,8.1373550e-001,-1.7120619e+000,6.2742273e-001,1.4021240e+000,-1.0582083e+000,-4.2265731e-001,-3.3493561e-002,1.2102117e+000,-9.2008878e-001,1.2029764e+000,6.0236916e-002,-1.6806074e+000
4.0948319e-001,4.5777939e-001,-4.2319535e-001,-1.7532259e+000,-4.8345601e-001,-8.2901853e-001,-9.3106958e-001,-1.4528868e+000,8.6369015e-001,-1.4770607e-001,1.2034989e+000,9.3657336e-002,-1.5993785e+000,-1.7978811e-001,1.5979639e+000,-5.4039403e-001,-1.2942457e+000,-1.5411792e+000,2.1179336e-001,8.2319119e-001,1.3909287e+000,9.6138414e-001,1.4824045e+000,5.9890108e-001,1.2713924e+000,-1.5279276e+000
-1.5172124e+000,-1.3986585e+000,-7.5741551e-001,3.7951668e-001,-7.1933381e-001,-9.6827185e-001,-1.4533148e+000,3.9191272e-001,-5.8116897e-001,7.5447691e-001,9.1371200e-001,1.8000666e-001,-2.6214412e-001,-1.2389791e+000,1.3596754e+000,-8.3225130e-001,8.5768025e-003,-1.6019291e+000,1.1718521e+000,-6.0568523e-001,-4.6328334e-001,-8.2605023e-001,-2.8338685e-001,-1.1932452e+000,-1.7502883e+000,-2.3290707e-001
1.8618112e-001,-5.9798778e-001,3.4651661e-001,-2.4660448e-001,2.1486365e-001,5.8760598e-001,8.2784805e-001,1.4180698e+000,6.1453530e-001,-7.6475416e-001,1.8128546e-002,-6.3055697e-001,-6.1047822e-001,-3.9796530e-003,-1.2563863e+000,1.6498836e+000,2.4326522e-001,-1.2144505e+000,-1.1226665e+000,2.3493059e-001,-6.6636399e-001,2.5383275e-001,-9.2309233e-001,-1.8692248e-001,4.6735677e-001,7.0540532e-001
-6.2869441e-001,-1.5014452e+000,-1.0143701e+000,-2.1037622e-001,-1.1052352e+000,1.6680319e-001,5.6190883e-001,1.5616843e+000,1.2222056e+000,1.4980691e-001,-9.5522990e-001,-2.1798903e-001,3.4213954e-001,4.9417400e-001,-1.3470474e+000,-7.3323318e-002,-1.3234242e+000,-3.5475657e-002,-1.3614418e+000,1.0850348e+000,-5.4916331e-001,1.5063561e+000,1.4245110e+000,-3.9417995e-001,-7.6747609e-001,-4.0646590e-001
1.7318931e+000,1.5167670e+000,1.5882724e+000,1.0843074e+000,2.1193898e+000,-3.8023480e-001,-1.2026089e+000,-1.4732324e+000,-8.4194051e-001,1.3271571e+000,-1.7589561e+000,-8.7070735e-001,1.5925628e+000,-1.3792179e-002,1.1385040e+000,-5.8718607e-001,1.0890629e+000,2.8386887e-001,-1.3555341e+000,-1.5320387e+000,1.2098345e+000,2.5685369e-001,-1.3894359e+000,1.4072482e+000,-1.5007564e-001,2.0630542e+000
1.9188631e-001,-8.2222744e-001,-7.1600045e-001,-1.6487124e+000,-3.1990785e-001,-1.4056061e+000,-5.6264362e-001,-1.4933521e+000,1.5467881e+000,-1.3429474e+000,4.0253702e-001,1.7458683e+000,-1.4820011e+000,-1.0242789e+000,1.1942178e+000,5.1836450e-001,-4.8256652e-001,1.3370000e+000,-1.5088867e+000,7.2819202e-001,-4.1086745e-001,9.5481443e-001,5.3331962e-003,-1.4251182e+000,9.5702894e-001,4.6044317e-001
1.4641066e+000,8.1315070e-001,-1.7655746e-002,-5.6473011e-001,4.4682176e-001,1.2299390e+000,3.8049821e-002,-4.8099613e-002,-1.0268630e+000,1.4456893e+000,3.0920590e-001,-1.5005540e+000,-7.0378469e-001,-5.6919077e-001,8.4153497e-001,5.3218633e-001,8.8147332e-001,1.1429402e+000,-1.5230920e+000,1.8211872e-001,9.7342886e-001,-1.6962194e+000,-5.4544675e-001,5.3352182e-001,-2.2901873e-002,-1.3072024e+000
6.9375460e-001,1.0866598e+000,1.0598706e+000,4.9960722e-001,1.0339914e+000,1.1038782e+000,-2.9583656e-001,1.6476561e+000,-1.0389944e+000,1.2803433e+000,-5.8692359e-001,-1.3091136e+000,-1.2235005e-001,-1.8659015e-001,-1.0543669e+000,-2.2382119e-001,-5.8723608e-001,-1.0952989e+000,-5.6325421e-002,-6.6508691e-001,-5.7248779e-001,-5.7028723e-002,1.0510070e-001,-1.1802742e+000,-1.7091297e+000,-1.6137605e+000
-1.1834308e+000,-1.1719443e+000,-1.3076534e+000,1.7917514e-001,-9.8966257e-001,1.3850664e+000,5.9914158e-001,9.4703283e-001,5.3092813e-001,1.2867689e+000,3.8638460e-001,1.5207926e+000,1.6530285e+000,-4.7456691e-001,-1.3859365e+000,-7.2981490e-001,-6.4390087e-001,-5.1513514e-001,1.0672561e+000,2.4977016e-001,4.1541723e-001,5.2754141e-001,1.4046281e+000,-8.6038179e-001,-2.8350823e-001,2.7329410e-001
4.5235627e-001,1.2296240e+000,2.0275618e+000,1.4709195e+000,1.4077546e+000,2.2516906e-002,-4.0657298e-003,1.1253443e+000,-1.5826691e+000,-1.5763268e+000,1.4849550e+000,-1.6264765e+000,-9.9653273e-001,-1.5472151e+000,-8.2301896e-001,2.5927057e-001,4.3699285e-001,-3.8464022e-001,-6.9796167e-001,-1.0213981e+000,-1.0508666e+000,-1.3589150e+000,1.0983264e-001,-1.3427020e-001,-3.2443742e-001,-8.6312478e-001
-1.3925535e+000,-1.6770277e+000,-8.3490058e-001,-5.2621074e-001,-8.4389445e-001,6.0761075e-001,6.6269635e-001,-6.9228330e-001,-1.3998139e+000,-2.9098621e-001,-1.6580045e+000,1.2012851e+000,5.7218356e-001,6.9146720e-001,4.5584282e-001,-2.7887322e-001,-1.3732225e+000,-1.8638249e-001,1.3218314e-001,9.7290718e-001,-9.9957245e-002,-1.4693241e+000,2.3055610e-002,1.6233889e+000,1.5345551e+000,-7.2586709e-001
6.1793226e-001,2.7382523e-001,8.1030247e-001,1.4905741e+000,5.7258066e-001,-7.5610432e-001,-1.5772423e+000,1.6236962e+000,-1.9957370e-001,6.6343037e-001,7.5459778e-001,-7.9844658e-001,-1.2273294e+000,-1.3038308e-002,1.5346948e+000,-4.0964118e-001,7.8369682e-001,-1.2765073e+000,-1.5714225e+000,-1.6255267e+000,3.3104999e-001,1.6808358e-001,1.2205387e+000,8.0813665e-002,5.2960250e-002,-2.5719338e-001
-3.7241868e-002,-9.5572126e-001,-7.9670797e-001,-1.2078282e+000,-6.9502984e-001,-1.7121897e-001,9.6739006e-001,-1.4956598e+000,-4.4901200e-001,-5.6129626e-001,-1.1141770e-001,-8.0119228e-001,2.5934601e-001,-4.0882075e-001,-3.5084358e-001,-3.6537466e-001,-4.3566341e-001,1.4806508e+000,-7.9789250e-001,-1.4701147e+000,6.9023982e-001,-2.0482099e-001,1.0876048e+000,-5.8575983e-001,-1.1804615e+000,1.4704182e-001
8.5830138e-001,5.0616348e-001,-8.4355078e-001,-1.2081797e+000,-5.8645405e-001,-1.2899609e+000,-1.7538055e+000,4.4664708e-001,4.8371101e-001,-5.8861330e-001,-1.5215523e+000,-5.9190378e-001,1.2358604e-001,1.3360406e+000,-5.7383320e-001,1.0193767e+000,1.3247548e-001,-8.8718526e-001,-4.8746570e-001,2.5648878e-001,-1.5581375e+000,1.1982389e+000,-1.0582490e+000,1.0607036e-001,5.4637603e-001,-2.0934328e+000
-1.5328339e+000,-1.3815486e+000,8.6787554e-002,1.1116081e+000,-4.3460449e-001,5.0228189e-001,1.6019458e+000,-8.2007270e-001,-2.7109377e-001,-1.6681828e-001,1.7053041e-001,3.8687475e-001,2.8400812e-001,-1.4637859e+000,1.5775314e+000,1.2583981e-001,1.0785761e+000,-9.5184052e-001,1.3838227e+000,-8.8472074e-001,-1.1438945e+000,1.4004707e+000,-6.5106353e-001,1.2593259e+000,-8.1433811e-001,1.5950272e-001
1.4390937e+000,1.0756663e+000,1.7862068e-001,-7.4799402e-001,3.3045547e-001,-1.1974224e+000,6.8414251e-001,-1.7207089e+000,-7.9545130e-001,-3.0898522e-001,-9.4363203e-001,-1.5781446e+000,5.4482391e-001,9.7098887e-001,-2.7989415e-001,6.5633132e-001,-9.5218959e-001,8.4556479e-001,1.0648766e+000,3.5975606e-001,-5.9600264e-002,-5.0770478e-001,5.5643046e-001,1.5820658e+000,1.2555799e+000,-6.5015465e-001
1.6398194e+000,1.5146087e+000,2.0360345e+000,1.4450922e+000,2.3244289e+000,3.1956987e-001,-6.1873571e-001,7.7728413e-001,-2.3693642e-001,1.5043484e+000,-1.7360882e-001,-1.5523570e+000,7.8735206e-001,-1.4070406e+000,-9.5182759e-001,-1.1270681e+000,1.4821724e+000,-1.6538018e+000,1.5912828e+000,2.3664190e-001,1.6722988e+000,-1.5463102e+000,1.0995363e+000,-1.4219940e+000,-1.6369300e+000,2.5864604e+000
1.5402214e-001,-4.9233024e-001,-2.1511056e-001,1.0403836e+000,-7.4683863e-002,-5.9231110e-001,-7.0464108e-001,7.7435248e-001,1.1404521e+000,-1.6276127e+000,-2.9030288e-001,-1.0173152e+000,-2.8896299e-001,5.9331964e-001,-8.0449438e-001,-1.3513352e+000,-5.2630612e-001,-1.3373979e+000,3.0790744e-001,1.6129184e+000,-6.9359167e-001,6.5041176e-001,1.0875717e+000,-7.1134423e-001,-3.5615870e-001,1.2023318e+000
-5.0575284e-001,1.5812344e-001,9.5070932e-001,1.0479998e+000,8.6642038e-002,4.8453258e-001,8.8107663e-002,1.2113742e+000,5.1934993e-001,-2.6415425e-001,-7.6378547e-001,-4.4069657e-001,9.8257066e-001,-2.5129878e-001,-8.5567337e-001,9.1898163e-001,4.5886984e-001,7.6164066e-001,1.4274425e+000,-2.9789703e-001,3.4342532e-001,-1.7323650e+000,1.2014511e+000,-8.2213591e-001,8.2526856e-001,9.5630476e-001
-1.3507041e+000,-1.4539137e+000,-5.5902683e-001,1.2889543e+000,-6.4618426e-001,-1.3149959e-001,-2.2785274e-001,5.2009890e-001,1.5028143e+000,5.6936170e-001,8.1272937e-001,-8.4499913e-001,-1.7058508e+000,9.1456190e-001,1.9371952e-001,-7.4635316e-001,-1.7296403e+000,-1.6532898e+000,5.9504915e-001,1.4009974e+000,-1.6700288e+000,6.6289643e-001,1.6658389e+000,1.2399513e+000,1.1448189e-001,5.1969236e-001
8.2764305e-002,3.6287160e-001,-1.1760324e+000,-1.3706950e+000,-1.0218346e+000,7.6744850e-001,1.2541990e+000,-3.6312331e-001,1.7536544e+000,3.1445739e-001,-1.1522941e+000,2.7392222e-001,-1.6981034e+000,1.7338688e+000,2.3913799e-002,1.1649461e+000,-1.5009755e+000,-7.1458456e-001,-8.9231461e-001,9.0793158e-001,1.2125879e+000,1.3518392e+000,-1.1253187e+000,1.3423110e+000,-1.5777977e+000,-3.9033844e-001
-4.8623336e-002,5.0501830e-001,1.2265232e+000,7.3242486e-001,5.3020082e-001,-3.5613062e-001,-1.9159529e-001,3.5866451e-001,2.0467188e-001,-5.9292871e-001,1.6258914e+000,3.8574317e-001,1.4729257e+000,-9.5358708e-001,1.0234348e+000,-9.9535015e-001,-5.5627482e-001,-1.5843457e+000,-1.4435354e+000,1.3139919e-001,-4.6234165e-001,8.3301958e-001,1.6712194e+000,5.7754796e-001,-1.0437936e+000,2.9973155e-002
-8.2169348e-002,-1.8014504e-001,-6.0489542e-001,-9.8220873e-001,-5.5366965e-001,-1.8789507e+000,-1.3999231e+000,-3.3410690e-001,-1.3954574e+000,-8.2095533e-001,-1.3563996e+000,-1.0744867e+000,-1.0779422e+000,1.6166142e+000,5.8609821e-001,1.4573401e+000,-1.5356549e+000,7.2438927e-001,-1.3683077e+000,-3.3563769e-001,-1.0286685e+000,3.3145865e-001,-6.5633262e-001,3.6530138e-001,-6.0813181e-002,4.6788923e-001
-1.3459520e+000,-9.6246695e-001,-1.2774426e+000,-1.0654496e+000,-8.4401778e-001,-7.8710999e-001,-1.5622922e+000,1.0352813e+000,1.5922299e+000,-2.1510762e-001,-1.3972761e+000,-1.5523616e+000,3.4602705e-001,1.4324382e+000,-1.6838879e-001,9.0218613e-001,-5.8691395e-001,1.3848704e+000,-1.3814500e+000,-3.5990128e-001,1.3105300e+000,-1.5194417e+000,-1.0830721e+000,-5.9774009e-001,-5.2545772e-001,-1.2484641e-001
-1.0589466e+000,-1.1654424e+000,-2.6485788e-001,7.5287572e-001,-7.0073395e-001,-7.5227335e-001,1.4522188e-002,-1.1749653e+000,8.0134076e-001,-5.0131208e-003,5.6672799e-001,1.0479473e+000,-1.3528822e+000,-1.6506208e+000,1.0143903e+000,-1.1798145e+000,-1.4715870e+000,-6.2081642e-001,-1.4403432e+000,-1.5454177e+000,-9.9905327e-001,1.5119441e+000,-8.3971105e-002,1.3222215e+000,-1.6833387e+000,-3.5079832e-002
6.9933930e-001,1.6413840e+000,-6.6295643e-002,-7.9702699e-001,2.3569112e-001,-9.4543327e-001,-9.6429941e-001,-6.3843747e-001,-9.4935910e-001,-1.4831457e+000,5.6941624e-001,-1.5497239e+000,-6.2020471e-001,1.4795032e-001,-5.8634078e-003,-9.5355902e-001,1.2647545e+000,1.4979875e+000,9.8205717e-001,-1.0600387e+000,-2.0721099e-001,3.8033417e-001,4.4340196e-001,-3.5025792e-001,-3.8540255e-001,-1.1905470e+000
-1.0225348e+000,-8.8715953e-001,-1.1356445e+000,-8.9689173e-001,-1.0809840e+000,-8.6397386e-002,-1.0422256e+000,-1.8924843e-001,1.4465970e+000,8.5289383e-001,-7.8584970e-003,-1.2849383e+000,1.6112103e+000,-1.1338725e+000,-1.4083979e+000,-5.9769550e-001,8.7020088e-001,-1.2902611e+000,-7.4539363e-001,7.2284662e-002,1.2908694e+000,1.3523117e+000,-1.0217875e+000,1.1352361e+000,5.4260340e-001,1.2024480e-001
-1.4742244e+000,-1.5809317e+000,-6.8617709e-001,-3.7676161e-001,-6.7762139e-001,-1.0700241e+000,-1.5431884e+000,1.6277265e+000,6.8886355e-001,-1.3001897e+000,7.0979191e-001,-3.6463574e-001,4.5056105e-001,-1.3043635e-001,3.0410600e-001,-7.3749879e-001,-1.7066326e+000,7.7386677e-001,7.4382241e-001,1.0263256e-001,7.9159540e-001,-6.8517345e-001,4.9971977e-001,1.2511924e+000,-1.5916213e+000,-5.3867975e-001
3.7556041e-001,6.5874811e-001,7.7344028e-001,6.7296627e-001,1.1764199e-001,-6.1749928e-001,-7.4404818e-001,-7.2570241e-001,2.2304152e-001,1.3176308e-001,3.9527731e-001,-1.2730019e+000,-3.4548880e-001,3.0915440e-001,1.4288115e+000,5.5782701e-001,1.1958873e-001,1.6110906e+000,2.2270288e-001,-9.2455913e-002,-4.0195075e-001,1.1996454e+000,1.2780067e+000,7.0220666e-001,-1.6833243e+000,-1.2045624e+000
7.3289672e-001,1.5442902e+000,-2.6496266e-001,-1.0473574e+000,-2.6151130e-001,-3.5793528e-002,-7.3111324e-001,-1.4774319e+000,-9.6126205e-001,1.7277488e+000,3.9520640e-001,1.0441575e+000,8.5875815e-001,-7.2582621e-001,-9.2651595e-001,-5.9755623e-001,2.0569346e-001,8.4845322e-001,6.7033944e-001,1.5858148e+000,-1.2371256e+000,-1.5885282e+000,1.3742285e+000,1.7387499e+000,-6.2892257e-001,-1.3062746e+000
5.2923988e-001,5.1016477e-001,-2.7653261e-001,-6.5011956e-001,-3.4299135e-001,1.3992090e+000,6.2908303e-001,6.9123964e-001,-1.1461456e+000,1.5424578e+000,-1.0005120e+000,-1.5156662e+000,1.4413368e+000,7.3876620e-001,-1.0793198e+000,-9.9371291e-001,1.5263343e+000,-6.4373797e-001,8.4088489e-001,1.2176161e+000,3.2662981e-001,-2.1460091e-001,-5.5654212e-001,5.3197471e-001,5.3276198e-001,-1.6753385e+000
9.1225726e-001,5.3560570e-001,2.0286474e+000,1.6086540e+000,2.2752550e+000,-2.9958235e-001,-4.5549271e-001,1.1105432e-001,-4.9965469e-001,1.3056019e-001,3.0733168e-001,-1.2984543e+000,-9.1483695e-001,-6.7515680e-001,1.4135731e-001,-1.6824557e+000,-1.1860150e+000,-8.4153459e-001,-6.6017988e-001,7.5329203e-001,-7.4285206e-001,1.3088142e+000,1.0028121e+000,-1.2122295e+000,-1.1765596e+000,-6.2358792e-002
-1.0706489e+000,-1.4510504e+000,-4.6790965e-001,-1.6201093e+000,-5.0773560e-001,1.0084575e+000,1.6164491e+000,-9.9326519e-002,7.4200382e-001,1.0033124e-001,9.6461709e-002,4.0778867e-001,1.6874274e+000,1.4356780e+000,1.5321153e+000,-1.4803904e+000,6.5742248e-001,9.5892006e-001,-1.3915784e+000,-3.7797707e-001,-8.4000453e-001,7.0199209e-001,1.3096919e+000,1.6903526e+000,-1.3300806e+000,-9.1911539e-001
-4.1723860e-001,-1.1116700e+000,-8.6058674e-002,-7.7195794e-001,-2.4864475e-001,6.4323625e-001,1.6456693e+000,-1.0068205e-001,-6.1424550e-001,-2.1903140e-001,1.1524020e+000,1.5271449e+000,-1.0717558e+000,1.3071390e-001,3.7120684e-001,-9.0102832e-001,7.2202485e-001,-1.2402972e+000,-1.6744788e+000,-1.2182039e+000,-5.2566452e-002,1.1872469e+000,-1.0403664e+000,-3.7061929e-001,2.4344814e-001,5.8456792e-002
2.1752309e-001,-5.6162005e-001,-1.9838290e-001,-1.8446223e-001,-5.0738946e-001,1.9878510e+000,2.2759111e-001,1.5296408e+000,1.4756638e+000,1.0060573e-001,8.8304260e-001,-1.4919627e+000,6.7495950e-001,1.4212684e-001,-9.0839695e-001,-1.8801172e-001,8.1801181e-001,4.5325025e-002,2.5493153e-001,-1.2896628e+000,3.7623536e-001,5.2880285e-002,1.4868814e+000,9.3941526e-001,-7.9168272e-002,7.3424029e-001
-1.0125099e+000,-1.5343249e+000,-5.7603994e-001,1.7233036e-001,-5.5793866e-001,-9.0265589e-001,-6.1782364e-001,-1.7041435e+000,-1.6207271e+000,-1.5732555e-001,-6.9008677e-001,-1.3170945e+000,1.8676459e-001,-5.8923046e-001,-1.3125741e+000,-1.0159313e+000,1.5242816e+000,-4.1136320e-001,-1.1483485e+000,9.8222761e-001,-1.4696822e+000,-8.7579262e-001,-3.4166976e-001,-9.0012187e-001,7.9994969e-002,-3.1216406e-001
2.0232249e-001,-2.2043342e-001,8.1789937e-002,4.0076283e-001,-2.2205949e-001,-1.4738309e+000,-1.1184194e+000,-6.3551366e-001,3.1099962e-001,-4.8502060e-001,6.2180707e-001,1.2853160e-001,4.3065533e-001,1.5058718e+000,-6.3869491e-001,-3.4446755e-001,-1.2937593e+000,-1.5862842e+000,8.1936224e-001,5.0429230e-001,-1.6593447e+000,6.6384620e-001,1.5916386e+000,-1.1661275e+000,4.3326168e-001,4.8270334e-001
