"oz1","oz2","oz3","oz4","oz5","oz6"
-8.4218709e-001,-1.8323290e-001,2.7056216e-001,8.2557986e-002,-4.8412278e-001,7.2207757e-001
3.7117919e-001,7.9916425e-001,1.2229113e+000,1.0220111e+000,1.0731903e+000,-9.7138713e-001
-1.9127679e-001,3.2191063e-001,7.3208119e-001,8.7956005e-001,5.5781781e-001,5.4962487e-001
-7.2212685e-001,-7.9942780e-002,7.3224294e-001,1.3311858e+000,3.2958354e-001,1.4135167e+000
1.2379335e+000,1.1324749e+000,1.4508312e+000,8.4789827e-001,1.6381968e+000,5.7921873e-002
-1.7300653e-001,9.8838428e-002,-6.6295894e-001,-1.3326677e+000,-4.2394964e-001,1.7224543e-001
-5.3597430e-001,-2.1729528e-001,2.8889188e-001,-5.2374268e-001,-2.3360044e-001,6.1548460e-001
4.5816868e-001,9.2125678e-001,-1.2379557e+000,-1.5686823e+000,-8.7319220e-001,-2.0358306e+000
-1.1015337e+000,-1.4985842e+000,-9.1494158e-001,4.8860660e-001,-7.7981011e-001,-1.9042476e-001
-9.8565293e-002,-1.0806220e+000,-3.6294235e-001,5.4812819e-001,-6.5530466e-001,7.3494823e-001
-3.4055663e-001,-4.1082969e-001,-2.7918741e-001,-2.7469616e-001,-3.0896911e-001,7.3583693e-001
2.1034775e-001,1.3275122e+000,6.9957155e-001,-1.2526532e-001,1.8267107e-001,-1.9601283e+000
-1.0657666e+000,-5.0115153e-001,2.7616482e-001,1.7268072e+000,-5.1312655e-001,1.1398643e+000
1.7877576e+000,1.1386314e+000,1.7727221e-001,-4.4369886e-001,6.8169510e-001,4.9981880e-001
-7.6217336e-001,-7.8779666e-001,-6.2480032e-001,-8.7418154e-001,-8.0033854e-001,2.0198434e-001
1.3629405e+000,9.4455528e-001,-2.9848184e-001,-7.3660837e-001,5.6815474e-002,-1.1188262e+000
-8.7081794e-001,-1.4817707e+000,-9.6045319e-001,1.2086218e+000,-9.8476259e-001,4.4241866e-001
2.2410905e-002,-9.3761858e-001,-4.5964780e-001,-1.6258782e+000,-4.0792386e-001,2.5143168e-001
8.0612158e-001,8.3856177e-001,9.5162275e-001,8.9314075e-001,9.5348911e-001,-1.4247468e+000
-1.3097978e+000,-5.7702729e-001,-2.9500952e-001,-2.1944746e-001,-6.4341241e-001,5.0971400e-001
-3.6791179e-001,-4.2443850e-002,-2.1167169e-001,-6.0674117e-001,-2.5538415e-001,6.5374361e-001
1.1514174e-002,-2.2358285e-001,-7.3383278e-002,4.7457439e-001,-2.2850269e-001,8.5364671e-001
1.0144807e-001,2.2765827e-001,-8.5162048e-001,-8.0690750e-001,-9.4498382e-001,-2.7020783e-001
7.9712053e-001,1.0174928e+000,1.7048160e+000,1.1925368e+000,1.9354542e+000,-5.8536807e-001
-1.4917140e+000,-9.3218171e-001,1.7935203e-001,7.9080830e-001,-5.2286804e-001,8.2010005e-002
6.8617764e-001,1.4419723e+000,1.7839273e+000,9.1960423e-001,1.7260403e+000,-4.2772936e-001
-5.3180363e-001,-1.2402681e+000,-1.6088197e+000,-1.6091345e+000,-1.2060602e+000,3.6767789e-001
3.1815679e-001,-1.6790869e-001,7.4292811e-001,1.0197573e+000,7.0068807e-001,8.5374191e-001
-6.3637855e-001,-6.8719462e-001,-4.5638913e-001,-6.0669372e-001,-6.4687186e-001,5.2075731e-001
9.3602342e-001,6.9618230e-001,-2.9543967e-001,-1.5853802e+000,-2.4404208e-001,-2.6443636e+000
1.1619629e+000,8.5687397e-001,-4.3148840e-001,-1.7020414e+000,-1.8507654e-001,-2.2082751e+000
7.5307011e-001,1.4177325e+000,8.7972934e-002,-5.4534155e-002,3.6151444e-002,-1.1574028e+000
5.3113619e-001,8.3874256e-002,1.0780137e-001,-2.4029673e-001,1.3579299e-001,-6.7917471e-001
1.3223623e+000,1.7455652e-001,-1.4747510e+000,-1.2438706e+000,-1.3885601e+000,-1.6289809e+000
-8.9072713e-001,-1.5287805e+000,-1.0682331e+000,-1.0102218e+000,-9.1442506e-001,-4.0428112e-001
1.7154267e+000,1.0030457e+000,3.2919380e-001,-1.0567029e+000,4.0262697e-001,-5.8690535e-001
-2.2084657e-001,3.0520338e-001,-6.2120858e-001,-1.4369730e+000,-7.4989380e-001,-4.7588931e-001
-8.5300461e-001,-1.4593691e+000,-1.1779691e+000,-1.0903133e+000,-5.4656491e-001,-3.4998865e-001
1.8688307e-001,-1.1339162e-001,6.2663681e-001,1.4226340e+000,3.8752936e-001,9.7330053e-001
3.3843556e-001,-2.5024870e-002,-6.6881095e-001,-1.1750356e+000,-1.1403782e+000,-7.3747193e-001
4.8301014e-001,3.2936435e-001,-4.9795379e-001,-1.6793988e+000,-5.3270465e-001,-1.5853815e+000
-1.8196622e+000,-1.5647801e+000,-6.8559699e-001,1.4229979e+000,-6.7909758e-001,4.2699424e-001
9.1405276e-001,1.1022058e+000,3.1775612e-001,2.5087261e-001,1.8952936e-001,-1.5663625e+000
-8.0884075e-001,-8.3702045e-002,2.3093103e-001,1.6067538e-001,-1.3619738e-001,1.0556233e+000
-3.9936159e-001,-8.3453505e-001,-1.1688420e+000,-1.1855165e+000,-7.8741767e-001,6.2097916e-001
-4.4611303e-001,-1.1581427e+000,-5.8372120e-001,1.4755253e-001,-9.6284225e-001,5.4828743e-001
1.5917845e+000,9.8969484e-001,1.2895058e+000,5.6422855e-001,1.5393526e+000,1.9254014e-001
-6.9672979e-001,-4.9748009e-001,1.1672300e-001,6.0359409e-001,-4.9575167e-001,8.2486712e-001
9.7028712e-001,1.6947590e+000,2.2792675e+000,1.0203318e+000,2.3641595e+000,1.4583331e+000
-1.4258569e+000,-1.2252934e+000,-6.4101675e-001,1.1086957e+000,-8.9652026e-001,5.1792035e-001
-4.6090556e-001,-1.9274535e-001,-1.3772261e+000,-1.5737575e+000,-9.0636924e-001,6.7360634e-001
-1.2943324e-001,5.2985941e-003,-7.5907144e-001,-8.0615993e-001,-9.4811084e-001,3.6157383e-001
-5.7276404e-001,-1.3282755e+000,-1.2269292e+000,8.0576107e-004,-1.2388080e+000,4.0184974e-001
4.0065159e-001,4.0568222e-001,6.1339413e-001,2.2431372e-001,6.3827822e-001,-1.0549000e+000
4.7162410e-001,-2.7305290e-001,5.0984111e-001,5.7694625e-001,4.0011198e-001,9.0341819e-001
8.3719868e-001,1.0036080e+000,-2.6722029e-001,-6.8438238e-001,1.1631393e-001,-1.9154099e+000
9.6100265e-001,1.4649977e+000,-1.3383796e-001,-1.2378306e+000,2.8872897e-001,-1.0133772e+000
9.4738171e-001,1.5331415e+000,7.9492265e-001,8.2163904e-002,8.0592311e-001,-1.6888413e-001
-1.1213113e-001,-1.0208241e+000,-1.0667193e+000,-5.1791370e-002,-8.1460969e-001,1.1139113e+000
1.9562980e-001,2.7375089e-001,-5.1612960e-001,2.1043269e-001,-5.9977028e-001,-2.3981666e-001
6.5696015e-001,6.3930710e-001,2.0131294e-002,-2.2539285e-001,-1.3969627e-001,-1.9631075e+000
-1.5930520e+000,-1.5582958e+000,-5.4799184e-001,9.6044576e-001,-1.0352559e+000,-2.7208018e-001
1.6181647e+000,1.4299267e+000,1.0255828e+000,1.1583494e-001,1.5779268e+000,1.5584819e+000
1.0333812e+000,1.5734415e+000,-3.4475120e-001,-1.0042211e+000,-4.5831438e-001,-5.3585266e-001
-1.9165122e+000,-1.4555849e+000,-9.7914009e-001,-4.5256499e-001,-7.2158734e-001,-3.4865876e-001
-9.3691216e-002,-1.3229050e-001,-9.6322958e-001,-1.3017281e+000,-1.1436750e+000,1.5005352e-001
-8.0006477e-001,-5.0912146e-001,-1.9927883e-001,6.2401663e-001,-4.8778137e-001,7.3643475e-001
-4.8189212e-001,-1.1314454e+000,-6.9312631e-001,-1.0933938e+000,-2.2528059e-001,2.1353115e-001
1.5249899e+000,1.3287917e+000,-4.6362730e-001,-4.0862504e-001,-5.8586022e-002,3.2453039e-001
2.9240092e-001,1.5301739e-001,-6.9972354e-001,-1.4097584e+000,-3.9277402e-001,-3.9534824e-001
-3.2814335e-002,4.2759392e-002,1.2573300e+000,1.0903967e+000,6.4990419e-001,1.0644446e+000
-2.4326595e-001,-4.1764435e-001,-2.1439249e-001,-3.1801152e-001,-2.9777858e-001,7.5915587e-001
1.6460046e-001,-6.6025245e-002,9.0658742e-001,1.4688011e+000,6.6921214e-001,8.1559505e-001
4.2859252e-001,-2.3759225e-001,-3.7607990e-001,1.7612602e-001,-5.5835026e-001,1.2187340e-001
-1.4101350e+000,-1.2054973e+000,-8.7519596e-001,-1.3081642e+000,-6.5339272e-001,-3.7408110e-001
-1.6661596e+000,-1.1255218e+000,-5.7968845e-001,2.5450294e-001,-4.9529804e-001,6.8196532e-002
2.3697304e-001,2.3506026e-001,-1.5481881e-001,-2.2443384e-001,-3.3754348e-001,-4.5853059e-001
8.8041704e-002,1.0201586e+000,-1.0750913e+000,-1.5260485e+000,-6.8617927e-001,-1.6912617e+000
-2.5551724e-001,3.7447701e-001,3.0061165e-001,-1.2917730e-001,-8.8177601e-002,-4.2176899e-001
-7.8552218e-001,-1.6070828e+000,-8.5999315e-001,1.6949905e+000,-1.0004089e+000,4.3822563e-001
1.0374295e+000,7.2979459e-001,5.5623116e-001,-4.0917625e-001,7.6380994e-001,-2.0429941e+000
-1.7441560e-001,-9.6763317e-002,-7.8204091e-001,-4.7094091e-001,-5.0567363e-001,6.9195583e-001
7.5911217e-001,3.1162983e-001,4.8985005e-001,1.3280645e-001,7.1803516e-001,-8.5723822e-001
8.7968287e-001,1.3357849e+000,-9.4474585e-001,-1.4721865e+000,-1.0522037e+000,-1.4739807e+000
1.2492683e+000,4.7163918e-001,1.7831228e+000,1.6909662e+000,1.8057308e+000,-6.1809336e-001
-1.2304198e+000,-1.3307226e+000,-9.6455994e-001,-3.8614645e-001,-5.8175535e-001,2.6610809e-001
-6.6779180e-001,-3.5386164e-001,-3.7353472e-002,9.1396890e-002,-9.4205817e-002,1.1146381e+000
-2.2466584e-001,-7.2878208e-002,-8.2899583e-001,-6.0801314e-001,-6.4894793e-001,8.5823968e-001
7.8662575e-001,1.3058005e+000,9.9700311e-001,1.2983567e-001,7.9487114e-001,-1.4956239e+000
-3.2285968e-001,-2.0831734e-001,3.4401110e-002,-1.1684489e+000,-5.3012408e-001,2.1971322e-001
8.8347234e-001,1.1057984e+000,-7.5766255e-001,-8.8507858e-001,-3.6061412e-001,-1.7550354e+000
2.8557753e-001,2.9213579e-001,6.0356861e-002,4.8182770e-001,-1.8211142e-001,-5.4897415e-001
7.6855941e-001,8.3952412e-001,3.7356846e-001,-6.0454578e-001,6.8787874e-001,-1.8753251e+000
-4.6879137e-001,1.3513675e-001,2.2061745e-001,1.8811347e-001,-4.1006687e-001,7.2330192e-001
8.8526840e-001,2.0948758e-001,-2.9163752e-001,-6.4457573e-001,-5.1699848e-001,-1.6472579e+000
1.4434001e+000,1.0744254e+000,2.5132832e+000,1.6693704e+000,3.3240703e+000,1.4032986e+000
1.7294816e+000,1.4108049e+000,1.7383986e+000,1.3307506e+000,2.5622548e+000,2.0828443e+000
-2.9812792e-001,-3.1978856e-001,5.3910868e-002,-7.2092072e-001,-3.0644435e-001,6.9967649e-001
1.8698194e+000,1.6723752e+000,5.4884680e-002,-4.8433707e-001,7.9999027e-001,8.5444763e-001
7.8575323e-001,1.1400643e+000,1.9769539e+000,1.2977994e+000,1.9339053e+000,-3.4587076e-001
-1.6190071e-001,-8.6091607e-001,-1.7611809e-001,6.6377844e-001,-2.9145691e-001,1.0582057e+000
-8.9169713e-001,-1.0733685e+000,-9.3772993e-001,-1.5836788e+000,-4.3707721e-001,-3.2488168e-001
4.3749303e-001,1.8495689e-001,1.2239706e+000,1.4561374e+000,7.9988602e-001,3.3056792e-001
-6.0619538e-001,-1.3598384e+000,-9.8551012e-001,-1.1458862e+000,-1.0343809e+000,-2.3383211e-002
4.4846217e-001,9.7845515e-001,7.8469788e-001,-6.5262541e-001,6.1021258e-001,-1.6576459e+000
-8.8352130e-001,-6.6002427e-001,-4.0534094e-001,-1.0339555e+000,-6.3277445e-001,1.3178811e-001
9.9687895e-001,5.4417409e-001,1.0750505e+000,9.2808141e-001,1.1819348e+000,-1.2133452e+000
1.2578838e+000,7.7903868e-001,5.4202772e-001,-1.2667901e-001,1.0301007e+000,-1.3388778e+000
-7.8721639e-001,-3.2229783e-001,3.0653958e-001,2.7211495e-001,-5.5105024e-001,8.9698940e-001
3.7538148e-001,2.5472223e-001,3.9555020e-001,3.8113431e-001,2.2833656e-001,-5.0566699e-001
-4.1793555e-001,-4.8428153e-001,-3.5469500e-001,-8.7963109e-001,-4.2045583e-001,5.3174667e-001
-1.5662350e+000,-1.1480978e+000,-7.6630862e-002,6.1983642e-001,-8.5069185e-001,-2.0076122e-001
-4.3371376e-001,-9.1380657e-001,-8.1929850e-001,2.9314556e-001,-8.3584005e-001,1.0088650e+000
2.0654514e+000,1.1676496e+000,1.3047057e+000,-5.8833547e-002,1.9709770e+000,1.5687443e+000
-1.1945122e+000,-7.3450493e-001,-4.7043465e-001,-2.3415031e-001,-4.2200847e-001,4.6979719e-001
-1.2129983e+000,-7.5634912e-001,-6.8821934e-001,-6.4071844e-001,-7.1468382e-001,2.2082975e-001
-1.2769748e+000,-8.9026549e-001,-1.0991630e+000,-1.1017616e+000,-8.7051488e-001,-3.9986873e-002
-4.9049928e-001,-1.8130048e-001,8.2182879e-001,2.5264196e-001,9.7855523e-002,8.8241593e-001
7.7820628e-001,1.2717624e+000,1.6924109e+000,2.4382843e-001,1.5051726e+000,-8.5854962e-001
-1.7537324e+000,-1.7176794e+000,1.9861378e-001,1.4154908e+000,-8.0480019e-001,-3.8654060e-001
-1.0423598e+000,-2.8921185e-001,-1.0966733e+000,-1.7231842e+000,-7.0440267e-001,3.8272295e-001
-1.0811355e+000,-1.7639590e+000,-1.2758229e+000,-2.6426947e-001,-9.7150324e-001,-4.5907223e-002
6.0661895e-001,2.6267334e-001,1.9510985e-001,-2.0812181e-002,6.5047817e-002,-1.0367574e+000
-1.3620456e+000,-1.1110984e+000,-2.6885807e-001,8.1901451e-001,-6.8239751e-001,2.7446675e-001
1.0125688e+000,1.4468585e+000,1.3775642e-001,-8.8511141e-001,4.6899009e-001,-7.2701914e-001
-4.8699694e-001,1.2488878e-001,-9.0775333e-001,-1.1899209e+000,-7.5841379e-001,4.0165528e-001
1.9977863e-001,-1.3495493e-001,-5.1085417e-001,6.7569191e-001,-4.0239694e-001,6.6849021e-001
1.2329660e+000,1.5764681e+000,-3.1309739e-001,-3.4741738e-001,-1.6884600e-001,4.0352190e-001
-1.2731448e+000,-7.8664205e-001,-1.4144180e+000,-1.1799739e+000,-1.0843339e+000,4.7826422e-001
-2.1573805e-001,-4.1993173e-001,-1.3995971e+000,-6.2491388e-001,-1.0824370e+000,1.0683880e+000
-3.8521143e-003,2.1257505e-001,1.3094655e+000,1.2488684e+000,8.5084299e-001,8.7020664e-001
-7.6153937e-001,-7.8141169e-001,-3.8953129e-001,3.0583649e-001,-8.8900658e-001,5.9347917e-001
-6.8107239e-001,-9.1042386e-001,-1.1954552e+000,1.4786378e+000,-1.0154454e+000,1.4536276e+000
2.0882187e-001,-4.2788356e-001,-1.6658888e-001,5.4059576e-001,-3.9669252e-001,6.2053516e-001
-8.8711624e-001,-1.3512604e+000,-1.4637269e+000,-1.4163469e+000,-1.2153965e+000,-1.0642909e-001
3.2806794e-001,1.3182282e+000,-5.8098269e-001,-1.1294220e+000,-6.4960002e-001,-2.2192437e+000
-1.6155444e+000,-1.2605104e+000,-5.0785319e-001,-4.2983973e-001,-8.1448361e-001,-5.2577583e-001
6.0028226e-001,-3.0257356e-001,-4.3735172e-001,-1.6370294e+000,-3.9290834e-001,-5.0058648e-001
-4.9183934e-001,-4.9481444e-001,3.3479992e-001,4.6907344e-001,-4.4789232e-001,6.6214678e-001
1.5866832e+000,1.4726706e+000,9.8114908e-001,7.7023140e-003,1.4661992e+000,1.3491176e+000
-8.4682707e-001,-2.6948463e-001,8.0985351e-001,8.8081470e-001,-1.0347601e-001,9.9907457e-001
-7.4618810e-001,-1.4427982e+000,-5.0104858e-001,-1.3170241e+000,-5.6844175e-001,-5.7822336e-001
-1.3348060e+000,-7.4797836e-001,-1.0725937e+000,-2.2567480e-001,-6.6410703e-001,3.6827504e-001
1.7677327e+000,1.4354289e+000,1.2370494e-001,-6.9594905e-001,9.6782072e-001,1.1060038e+000
2.9296709e-001,2.7583182e-001,1.0463099e+000,1.2634114e+000,8.8180265e-001,1.1363717e-001
1.8676966e+000,1.0988315e+000,-6.7149750e-001,-1.5621808e+000,-5.5075863e-001,-1.6073134e-001
-1.1672389e+000,-1.4779851e+000,-1.3781239e+000,-1.1409583e+000,-1.0851296e+000,-4.8796533e-001
-9.6659403e-001,-1.1556627e+000,-5.6279529e-001,-1.0345091e+000,-5.5900954e-001,-1.5237347e-001
-6.3983209e-001,-1.2156954e+000,-9.0016971e-001,1.0650802e+000,-1.0604313e+000,9.2688597e-001
8.7983849e-001,1.7147636e+000,2.2647680e+000,1.5970804e+000,2.0186286e+000,1.3205358e+000
-1.6268144e+000,-1.4492584e+000,-1.2984383e+000,-1.4748142e+000,-7.1315718e-001,-4.7077213e-001
6.9997337e-001,8.4079925e-001,2.8900313e-001,6.9552813e-001,4.1815969e-001,-1.7746371e+000
8.0529317e-001,8.4671485e-001,1.3797988e-001,-4.6698226e-001,3.7109994e-001,-1.8416757e+000
6.4221693e-001,3.7453399e-001,6.9794216e-001,6.1713708e-001,4.9423961e-001,-1.1293127e+000
-1.3285296e-001,-5.3453097e-001,1.8560394e-001,1.5324729e+000,-2.9721250e-002,1.3917672e+000
2.9145745e-001,-1.2142360e-001,-9.2007427e-001,-8.7747962e-001,-7.3470947e-001,2.1310075e-001
-1.2802208e-001,-3.8150647e-001,-1.0962966e+000,-7.3573680e-001,-7.4563336e-001,8.8285137e-001
-7.8949933e-001,-2.5127266e-001,-2.3309849e-001,-6.0887635e-001,-2.3939213e-001,8.8229861e-001
-1.7042277e-001,1.1634569e-001,9.7541504e-001,1.5726749e+000,3.0511000e-001,1.0947031e+000
-2.1168171e+000,-1.6188670e+000,-1.0134260e+000,-1.6577535e-001,-4.8364826e-001,-3.6070426e-001
1.2383172e+000,7.8041710e-001,1.8087586e+000,1.5794421e+000,1.9223932e+000,-4.0376611e-001
6.6923720e-001,1.1055862e+000,-5.0288314e-001,-7.1918342e-001,-1.2942828e-001,-1.9953992e+000
-1.0326581e+000,-5.2898007e-001,-3.8396768e-001,5.2918821e-001,-7.8814679e-001,8.0145047e-001
2.0762426e+000,1.7210818e+000,1.8670107e-002,-4.5699200e-001,2.4408102e-001,1.2269527e-001
-1.6733439e+000,-1.4737151e+000,-5.1232416e-001,-4.7105348e-001,-5.2577217e-001,-5.6167522e-001
-1.4667653e-001,-4.0980160e-001,7.2494154e-001,1.4459935e+000,4.0062466e-001,1.4605066e+000
-6.2597883e-001,3.1505650e-001,5.8104138e-001,7.4554485e-001,3.4906531e-001,9.2560616e-001
-1.6424069e+000,-1.6494935e+000,-1.3821534e+000,1.1174964e+000,-9.9893490e-001,3.3166466e-001
-3.6343875e-001,-4.1777916e-001,-8.2602745e-001,-6.4174140e-001,-7.8747117e-001,6.2739890e-001
-2.2860973e+000,-1.5672669e+000,-1.1101570e+000,-1.7047179e+000,-7.5381763e-001,-8.9088518e-001
1.7367572e+000,1.1066827e+000,5.7780200e-002,-8.8916912e-001,3.7219189e-001,-9.5125744e-002
-5.8503672e-001,-1.0858169e+000,-5.7255611e-001,2.8631967e-001,-8.3845278e-001,6.3951072e-001
1.3574627e+000,9.7900544e-001,1.1084556e+000,7.5618425e-001,1.5590190e+000,-3.6793782e-001
8.3054853e-001,3.0747058e-001,-1.1137372e-001,-3.5822984e-001,-2.4603886e-001,-1.3888605e+000
-1.6874427e+000,-1.3642015e+000,-1.9706916e+000,4.1625156e-001,-4.6045192e-001,9.0227470e-001
5.4762970e-001,1.1202427e+000,1.3400160e-001,-5.3531291e-001,1.5532154e-001,-1.9169374e+000
4.5453423e-001,-4.2621217e-001,5.2235455e-001,1.6916782e+000,7.5479746e-001,1.5039784e+000
-3.5001552e-001,-1.8202166e-001,8.2503453e-001,1.1659729e+000,3.7156528e-001,1.1473765e+000
1.4576304e+000,9.7769300e-001,4.2150241e-001,-2.2372027e-001,8.9376478e-001,-5.3747565e-001
-1.4983015e+000,-7.1862392e-001,-1.1121702e+000,-1.4735100e+000,-9.5890674e-001,-1.2128002e-001
-8.7683160e-002,2.0952049e-001,8.8446678e-001,2.7790066e-001,2.2214948e-001,2.5674336e-001
6.6188038e-001,9.0525655e-001,-1.0564381e+000,-8.9618382e-001,-6.5861697e-001,-1.9103868e+000
5.8749744e-001,-8.5886224e-002,-8.8064199e-002,-1.7006745e+000,2.5054123e-001,-4.6105701e-001
1.8251041e+000,1.4357910e+000,-7.7623584e-001,-1.4306746e+000,-6.6012628e-001,3.7093117e-001
7.5452328e-001,3.8377965e-002,-6.6598070e-001,1.9803856e-001,-7.1269533e-001,-7.3780163e-001
9.5165581e-001,1.2405325e+000,1.5329048e+000,8.0472168e-001,1.8437163e+000,-3.1689680e-001
-1.6242943e+000,-1.3768180e+000,-5.0868424e-001,-6.9950922e-001,-7.9356812e-001,-5.6967728e-001
1.5167978e+000,1.0935590e+000,7.0549406e-002,2.4866058e-001,5.2663299e-001,-2.0873775e-002
9.3243695e-001,1.2252333e+000,-5.6796427e-001,-6.6742899e-001,-5.3242254e-001,-1.3273430e+000
-1.4443335e+000,-1.5746401e+000,-3.5350231e-001,1.7165882e+000,-7.7245781e-001,3.6694909e-001
-8.9783534e-001,-1.4539315e+000,-8.6026334e-001,-1.3933141e+000,-8.2784500e-001,-5.6308330e-001
4.2977541e-002,-5.6632118e-001,-2.4455509e-001,6.9834656e-001,1.5588048e-001,1.3729821e+000
-5.7690502e-001,-1.1297288e+000,-1.1668235e+000,-1.1605702e+000,-1.0689988e+000,2.2088304e-001
8.5836299e-002,1.5084948e-001,-3.6927594e-001,-9.3519925e-001,-6.4135298e-001,-4.1778244e-001
-4.3269564e-001,-3.1759183e-001,-2.9113194e-001,-3.8501831e-001,-6.1234736e-001,7.0680304e-001
-6.3111562e-001,-6.7029942e-001,-3.7230136e-001,1.5449331e+000,-5.2826593e-001,1.3464447e+000
1.9142947e+000,1.1840464e+000,1.0875137e+000,2.5772687e-001,2.0692787e+000,1.4130003e+000
1.9897981e+000,1.5917903e+000,-5.2702867e-001,-8.4847031e-001,-3.6737019e-001,4.4229583e-001
1.1235306e+000,1.3577942e+000,2.5460933e+000,1.6480185e+000,2.7285697e+000,1.6079243e+000
2.2405385e+000,1.7047363e+000,1.0922294e+000,6.2208602e-002,1.7010349e+000,2.0274393e-001
-4.4610349e-001,-1.0261896e+000,-1.0055704e+000,-1.6220664e+000,-8.4173003e-001,-1.1175859e-001
7.4818375e-001,1.2983299e+000,7.6465235e-001,2.9418215e-001,8.1502197e-001,-1.0620633e+000
1.0769753e+000,1.1562091e+000,2.1438695e+000,1.5617008e+000,2.2322043e+000,7.6106695e-001
-2.1485597e+000,-1.4280697e+000,-5.6390312e-001,8.7269892e-002,-7.8363552e-001,-8.0973074e-001
4.1068382e-001,7.3215193e-001,1.3443076e+000,1.0568435e+000,9.2368530e-001,-8.1143610e-001
-1.1463468e+000,-9.0664295e-001,7.4533795e-002,9.8601185e-001,-9.1294698e-001,3.7344414e-001
-3.0136317e-001,1.9986679e-001,-1.0912202e-001,-7.3305860e-001,-9.5328834e-002,2.1432989e-001
4.9281188e-001,1.0269310e+000,7.0161924e-001,7.5746212e-001,5.0138222e-001,-1.7592194e+000
8.9182241e-001,1.4758012e+000,4.4045978e-001,-2.1495432e-002,3.4119142e-003,-8.2224933e-001
-1.5001502e+000,-9.0130380e-001,-6.8239393e-001,-1.6835254e-001,-7.7844971e-001,-5.4107619e-002
-5.8622123e-001,-1.0827853e+000,-9.4972799e-001,1.7117746e-001,-6.8219834e-001,7.7378870e-001
-5.1326689e-001,-7.5419592e-002,-3.5894227e-001,-1.3152516e+000,-4.3606941e-001,1.0634352e-001
-8.8484404e-001,-5.0922989e-001,-4.6155784e-001,-3.0249576e-001,-2.4606739e-001,6.8105446e-001
1.7274600e+000,1.1243727e+000,1.5222764e+000,7.1821191e-001,1.9296033e+000,1.0930738e+000
2.9808528e-003,5.2045246e-002,-4.7172295e-001,-1.0797200e+000,-4.5400905e-001,-1.8818908e-001
-6.2048518e-002,-7.0880781e-001,2.2119671e-001,1.3495364e+000,3.5388949e-001,1.5814544e+000
1.0425690e+000,5.3347925e-001,-4.9304803e-001,-1.4654266e+000,-4.1913602e-001,-2.5024284e+000
-1.0049150e+000,-1.1323971e+000,-4.5795843e-001,2.1502975e-001,-3.2967137e-001,3.1487418e-001
6.4712464e-001,2.5303112e-001,4.7692918e-001,4.4681683e-001,1.5435841e-001,-9.9981901e-001
-7.3677551e-002,5.4810918e-001,1.5634303e+000,9.0284274e-001,8.9000878e-001,1.7464190e-001
3.2455618e-001,4.6586981e-001,-5.0677851e-001,-1.0622705e+000,-5.6202494e-001,-1.2840422e+000
1.2965595e-001,2.3960656e-001,1.8104282e+000,1.5639789e+000,1.2328737e+000,1.0741937e+000
1.0559911e+000,1.5436205e+000,2.4001477e+000,1.6606694e+000,2.1423284e+000,1.5612078e+000
1.4768570e+000,9.3538662e-001,1.6169484e+000,1.2473762e+000,2.0915835e+000,3.3813348e-001
5.8404151e-001,3.0539843e-001,1.2246210e+000,1.1632770e+000,1.2098017e+000,-3.6502969e-001
