"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11"
-5.8436405e-001,8.6077587e-002,-6.4726526e-001,2.4457738e-001,-6.6037134e-001,-1.4267234e+000,-1.3580287e+000,1.1963954e+000,4.4515514e-001,-1.6996222e+000,9.7743396e-001
-1.7188669e-001,-5.9322773e-001,2.2557009e-001,8.1279485e-001,-4.7126769e-002,2.4128162e+000,1.7083842e+000,1.6580106e+000,-1.0612340e+000,-1.9385733e-001,9.5714369e-001
1.1066506e+000,1.0334476e+000,1.1830004e+000,9.4715950e-001,1.2500024e+000,1.8117094e+000,1.3610068e+000,7.4920315e-001,1.1294757e-001,1.4035435e+000,-6.3382331e-001
3.1780317e-001,-3.8159036e-001,-5.2502067e-001,-9.4138574e-001,-1.7253191e-001,9.3470623e-001,-1.1962717e-001,7.7871798e-001,-1.7429038e+000,1.5276254e+000,2.9870598e-001
8.5775409e-001,1.1219681e+000,1.7384977e+000,1.1669335e+000,1.6858724e+000,1.5668735e+000,1.0002191e+000,-9.9502916e-001,2.2056621e-001,1.6602923e+000,-3.4278153e-001
1.9815245e-001,-5.4175795e-001,-9.0715739e-003,1.5871821e+000,1.0200850e-001,-8.5897939e-001,-4.5576506e-001,-8.5935642e-001,-9.2184533e-001,-8.7736231e-001,1.3464277e+000
-1.1831525e-001,-8.0610661e-001,-4.4224376e-001,-1.2689667e+000,-4.7078534e-001,2.3437160e-001,-2.6214786e-001,1.6262898e+000,7.0918997e-001,1.5523775e+000,4.8566305e-002
4.9550860e-001,9.9868144e-001,1.4679142e+000,4.4647831e-001,1.1069881e+000,1.8309703e+000,9.5224765e-001,1.1164672e+000,5.6192898e-001,-5.1575436e-001,-1.2202232e+000
-6.9579155e-001,-9.3706520e-001,2.4431610e-001,8.0335038e-001,-2.0500932e-001,1.0271865e+000,1.7190717e+000,1.0148319e+000,-4.7404548e-001,-1.5575750e+000,7.3156423e-001
-7.4958619e-001,-1.5300677e+000,-1.8582204e+000,-4.1516328e-001,-1.3378241e+000,-2.9340944e-001,-6.2125757e-001,2.3980867e-001,-1.1593735e+000,-9.5444149e-001,5.2995725e-002
-1.2261656e+000,-1.5396104e+000,-7.0517028e-001,-1.5564991e+000,-6.5191751e-001,-1.3261767e+000,-1.0381003e+000,-1.2466135e+000,-1.3135820e+000,1.4570426e+000,-1.1571999e+000
1.1706798e+000,1.1721115e+000,-1.2518026e+000,-1.4688598e+000,-9.1691361e-001,-6.5976722e-001,1.6188010e+000,-1.5172729e+000,1.5186303e+000,-2.7552981e-001,-1.1434866e+000
1.0494367e+000,1.1987217e+000,1.4981207e+000,1.0991718e+000,1.5073175e+000,9.6954699e-001,1.7144617e+000,4.4295414e-001,1.6036799e+000,-1.4269460e+000,-2.2734628e-001
-1.2751478e+000,-9.3174221e-001,-3.0157204e-001,-7.8737370e-001,-5.9931272e-001,-2.6057554e-001,-7.6700335e-001,1.3372455e+000,-1.1503902e+000,-7.2624652e-001,-4.8027578e-001
8.1746449e-001,1.2188044e+000,1.5230234e+000,5.6749114e-001,1.5160818e+000,-1.3311354e+000,-1.0374332e+000,-8.1774486e-001,-7.6877987e-001,1.2174366e+000,-7.5119192e-001
-8.3099598e-001,3.4247109e-002,2.1103543e-001,5.9993532e-001,-3.1340104e-001,1.8529044e-001,1.6702214e+000,-8.8330130e-001,6.4991843e-001,-1.4175560e+000,1.0609252e+000
-5.8810201e-001,-2.3900296e-001,-7.0240836e-001,-1.2367418e+000,-4.5841028e-001,-3.6111864e-001,-1.1461104e+000,1.6308244e-002,4.6559418e-001,-1.5745598e+000,4.1282528e-001
-1.4711041e+000,-1.5014269e+000,-1.5016829e+000,9.0356992e-002,-7.6897465e-001,-8.2142183e-002,3.1384570e-002,-1.1154487e+000,9.7515255e-001,5.4586237e-001,2.8151775e-001
8.6786930e-001,1.6508400e-001,6.8095684e-001,7.5500534e-001,8.0047121e-001,-5.8981541e-001,-1.0224432e-001,1.5455733e+000,-2.4313305e-001,-1.3006101e+000,-7.1077700e-001
-1.7340204e-001,-7.3310132e-002,1.0246627e+000,1.3989081e+000,6.9221498e-001,2.3306679e+000,1.0647938e+000,1.6599233e+000,-1.3857356e+000,1.3320546e+000,1.5231478e+000
6.1232848e-001,1.5574132e+000,4.1110021e-001,-1.3262095e+000,3.3583656e-001,-5.8227795e-001,-5.6005490e-001,7.0345543e-001,-1.5038703e+000,6.4773565e-001,-1.6368889e+000
-1.8517704e+000,-1.3437809e+000,-1.3619175e+000,1.5226949e+000,-5.8753215e-001,-7.5762804e-002,-2.3107403e-001,1.4139183e+000,1.0410585e+000,1.3200599e+000,7.9796367e-001
-7.9212459e-002,5.9721425e-001,7.2221892e-001,6.0327065e-001,3.2976205e-001,-3.9828719e-001,-5.2090233e-001,7.1884772e-001,-1.1953107e+000,1.4816230e+000,-3.6995409e-001
7.6248129e-001,1.7168933e-001,-7.9069795e-001,-9.6525882e-001,-5.3163904e-001,-9.0946092e-001,-6.8757248e-002,-1.5384091e+000,-9.3468534e-001,-1.2481903e+000,-1.1290934e+000
-5.0107460e-001,-8.9669364e-001,3.0826618e-001,1.7088143e-001,-9.9077721e-002,4.3247881e-001,7.6571960e-001,7.8851288e-001,6.1731334e-001,-1.3391529e+000,2.5169673e-001
-3.9889799e-001,3.7886090e-002,-5.1430365e-001,-4.3715878e-001,-4.2447831e-001,2.3345507e+000,1.3987991e+000,6.9266313e-001,3.2906554e-001,8.7595128e-001,5.2172579e-001
-7.4903372e-002,2.5352361e-001,-6.3744252e-001,-1.5525089e+000,-6.3459851e-001,-1.4554526e+000,-1.4879157e+000,1.4938110e+000,-6.5400802e-001,5.8577165e-001,-5.4445525e-001
-1.1734818e+000,-6.3551622e-001,-1.5155290e-001,1.3770071e+000,-8.4405189e-001,-1.4757020e-001,7.7397082e-001,7.6176077e-001,1.0516535e+000,-1.3288383e+000,6.3888343e-001
1.3135468e+000,1.0609435e+000,2.7810734e-001,-4.0014160e-001,6.1748762e-001,-3.9946530e-001,-1.0419273e+000,-1.7116624e+000,3.6084842e-002,1.6804500e+000,-7.9946442e-001
-1.8815576e+000,-1.3282262e+000,-9.8034858e-001,-1.5520673e+000,-1.0064248e+000,1.9035605e+000,1.7161717e+000,-1.3155022e-003,-1.0085105e+000,1.2677798e+000,-1.1605614e+000
-1.2987191e-001,-1.9392313e-001,-6.3651497e-002,-6.2765312e-001,7.4828459e-002,-1.2124231e+000,-1.5166442e+000,4.9797639e-002,-1.1619198e-001,-8.5596320e-001,5.6197647e-001
1.2654084e+000,1.3316638e+000,-9.9099557e-001,-1.3337036e+000,-9.5978036e-001,6.1970780e-001,-1.7565552e-002,1.1450406e+000,1.7622571e+000,-1.6678459e+000,-4.1652416e-001
-1.5521831e+000,-1.4084795e+000,-1.1685431e+000,1.3606343e+000,-7.2728592e-001,-8.1073715e-001,-7.7786732e-001,-7.3303469e-001,7.0753549e-001,8.3674045e-001,8.1162910e-001
-1.8564595e-001,1.1593336e-001,-5.1903700e-001,-4.4050980e-001,-6.2239671e-001,-6.1453646e-001,-7.9119516e-001,-1.6763223e+000,-1.7563899e+000,2.2067359e-001,4.1319233e-001
6.4539018e-001,1.8255727e-001,8.5559132e-001,8.9233886e-001,6.5362278e-001,-5.9785562e-001,-1.8333466e-001,-1.7573543e+000,3.8215024e-001,-3.5538557e-001,-3.6464466e-001
1.5166356e+000,1.4068407e+000,1.8028307e+000,9.3750550e-001,2.1682449e+000,-3.0594642e-001,1.4273701e+000,-5.0013623e-001,1.6287768e+000,-1.3562699e+000,1.7178724e+000
-1.7121098e+000,-1.2585028e+000,-2.9895027e-001,-1.3047525e+000,-6.0901174e-001,-1.2836635e+000,-6.1440067e-001,-1.6699386e+000,-3.2622134e-001,1.1750708e-001,-1.0799363e+000
1.5649814e+000,1.0679030e+000,1.4756275e-001,-9.3707880e-001,4.6663563e-001,6.8454187e-001,3.9493108e-001,5.2460614e-001,1.7171884e+000,8.1824711e-001,-3.4620464e-001
-5.0002926e-001,-1.2667439e+000,-1.6739558e+000,1.1176477e+000,-1.1323381e+000,1.1082178e+000,2.8919672e-002,1.0487775e+000,1.5128263e+000,6.3056392e-001,1.1731819e+000
2.6379741e-002,-4.5418623e-001,-1.1970471e+000,-1.4475176e+000,-8.2299148e-001,1.0654762e-001,7.8013820e-001,1.1439629e+000,1.4798707e+000,-1.5511674e+000,5.9610391e-001
1.9858743e+000,1.5023526e+000,2.7800800e+000,1.2056346e+000,3.9639953e+000,1.0926975e+000,1.3804552e+000,-2.5237645e-001,-6.6022480e-001,-2.8837403e-001,3.2868647e+000
-2.9197981e-001,-7.2487651e-001,-1.1260096e+000,-1.2962542e+000,-9.8124382e-001,3.2547479e-001,3.3388024e-002,-4.3466042e-001,1.4308119e+000,6.9206732e-001,3.1508512e-001
1.9332957e-001,-4.6143561e-001,2.6624880e-001,5.5224054e-001,4.3701881e-002,-1.3656822e+000,-1.3858914e+000,4.1520836e-002,6.3846802e-001,-8.8655596e-001,8.2430864e-001
6.2307058e-001,-4.0239652e-002,3.2392276e-001,3.4322478e-001,2.6702967e-001,-1.0430008e+000,-1.2976727e+000,3.8045253e-001,1.6227910e+000,7.1033719e-001,6.7141982e-002
-1.0805596e+000,-1.4398139e+000,-4.1382255e-001,1.0758118e+000,-7.6246261e-001,-7.3366535e-001,1.3718001e+000,-1.0920803e+000,-1.0245605e+000,-1.5032148e+000,-4.1683701e-002
1.4979915e+000,1.0543422e+000,1.6130193e+000,1.7890552e-001,2.0393792e+000,9.5957403e-001,7.7926940e-001,-7.3570514e-001,1.1805911e+000,1.5754316e+000,4.0879454e-001
1.7834292e+000,1.5255775e+000,-2.9126165e-001,-1.0254720e+000,-9.0445930e-002,-5.1720783e-001,-6.4686732e-001,-7.2755330e-002,-9.1440275e-002,1.1029971e+000,1.6689465e-001
4.2926146e-001,1.3881166e-001,4.3444515e-001,-5.4740839e-001,2.3971546e-001,-4.6581320e-001,-7.6628641e-001,8.3081366e-001,1.7020533e+000,-3.5154844e-001,-7.3819936e-001
-2.4286045e+000,-1.6591835e+000,-1.6768242e+000,9.7210829e-001,-6.4772544e-001,-1.2316883e+000,-1.4839051e+000,-5.7499485e-001,6.9227041e-001,-1.2724703e+000,8.1046096e-001
-8.3986303e-001,-1.1763974e+000,-8.7917450e-001,-5.4906490e-001,-5.1054792e-001,3.1200669e-001,-1.2949518e-002,1.0117390e+000,8.6753737e-001,-1.3079222e+000,-7.6185223e-002
4.8045901e-001,2.0083750e-001,5.9853539e-001,4.9192576e-001,7.8869873e-001,6.3084929e-001,4.4550297e-001,1.1495481e+000,-2.6160045e-001,-4.9284901e-001,-1.3262581e-001
-4.6651246e-001,-1.1083494e+000,-2.2489667e-001,1.5985316e+000,-2.7911963e-001,-1.4363276e-001,3.6614912e-001,-1.8097779e+000,6.5171323e-001,3.5590868e-001,1.0224830e+000
6.5712132e-001,1.4974052e+000,2.5730107e+000,1.0437540e+000,2.3611748e+000,-1.1465938e+000,-1.3385571e+000,1.6355570e+000,-5.3502973e-001,1.6864363e+000,4.2264349e-001
6.1651787e-001,5.2675159e-001,-9.3348490e-001,-1.3943490e+000,-6.3005811e-001,-1.2039487e+000,-5.9749330e-001,-7.0723119e-001,-8.3063419e-001,-1.5953190e+000,-1.9311624e+000
-1.3976222e+000,-1.6906408e+000,-1.6766209e+000,-1.0100973e+000,-9.5968867e-001,-3.7884081e-001,-8.8266220e-001,-1.8004593e+000,-1.0504739e+000,-1.6816964e+000,-5.7043551e-001
-8.0880284e-001,-2.1773071e-001,-5.3424790e-001,-2.7462309e-001,-5.5344913e-001,-5.6084203e-002,9.6870233e-001,-5.5202109e-002,1.0682375e+000,-1.1020736e+000,7.0911435e-001
-9.1318612e-001,-1.6580832e+000,-9.2884685e-001,2.4612788e-001,-9.9272374e-001,-5.2388813e-001,-9.5304545e-001,5.2590786e-001,-1.8667883e+000,-2.0924174e-001,-5.0024195e-001
4.6893905e-001,3.4758142e-001,-2.6152239e-002,-3.4159896e-001,-6.0702922e-002,1.1025331e+000,1.4268320e+000,-1.0981979e-001,-6.3034212e-001,1.4796832e+000,-1.2265295e+000
7.3971823e-001,2.3200315e-001,-1.0429219e+000,-1.4631317e+000,-4.0726752e-001,-3.6014803e-001,-9.2043217e-001,1.4755981e-001,6.1478494e-001,1.7045920e+000,-1.2993701e+000
1.1484080e+000,8.5276219e-001,1.5899045e+000,1.1920088e+000,1.8033033e+000,-1.2214760e+000,-1.5084768e+000,-1.1663463e+000,1.6175294e+000,1.3576299e-001,-6.6055861e-001
4.9952360e-001,-3.9752225e-001,-3.8486742e-001,-5.9780238e-001,-4.0659235e-001,4.2106428e-001,1.8331122e+000,-1.8175488e-001,5.3867893e-002,-1.2374746e+000,-5.7593133e-002
-1.7463232e-001,-1.0710346e+000,-7.2668414e-001,-7.3911626e-001,-7.6909647e-001,-1.8818276e+000,-1.4614908e+000,1.5073406e+000,-1.8582283e+000,3.6858476e-002,2.0669677e-001
-4.3938306e-001,5.8435856e-001,-5.9513789e-001,-1.2941529e+000,-5.0749609e-001,-9.6187982e-001,-4.1290293e-001,-3.4901276e-001,6.8278521e-001,-6.2769349e-001,-3.2989688e-001
-8.5964989e-001,-1.6276064e+000,-1.2909109e+000,-1.4167828e-001,-1.0300871e+000,-4.1234825e-001,-2.5371288e-001,5.0488580e-001,-8.1784445e-001,-1.6729917e+000,-3.7156668e-001
3.4975217e-001,4.8832312e-001,-6.3776871e-001,-8.7938738e-001,-3.1137968e-001,1.0010360e-001,9.3608200e-002,-1.0683198e+000,1.2677648e+000,1.5788143e+000,-1.1480427e+000
8.0609431e-001,1.6294723e+000,-6.5833698e-001,-1.4239378e+000,-3.5084743e-001,-4.1269091e-001,-1.0940295e+000,8.7973282e-001,5.8901747e-001,-5.2904092e-001,-9.5627616e-001
2.1185938e+000,1.6469729e+000,-9.9746524e-001,-1.6518397e+000,-7.0520143e-001,-1.0906301e-002,-6.3519049e-001,-1.5919038e+000,1.3275259e+000,2.1413133e-001,-4.4548512e-001
1.3636084e+000,1.5104525e+000,3.7657954e-001,-3.7006115e-001,8.1849286e-001,1.0005267e+000,1.7851932e+000,-8.2127036e-001,8.9539898e-001,7.7104705e-001,8.0297777e-001
3.0825204e-002,1.0838718e+000,-3.8935977e-001,-6.6231638e-001,-2.3224022e-001,-3.8629778e-001,7.8039481e-001,-1.4845668e+000,-5.9491240e-001,-7.0661229e-002,-1.7455340e+000
-5.9886886e-001,-1.1063645e-001,-6.1742189e-001,-3.3737390e-001,-5.0756832e-001,1.7883901e-002,3.3026219e-001,6.0783275e-001,5.9781619e-002,-7.3910383e-001,8.9896262e-001
-1.0534870e+000,-6.1754331e-001,-4.4832968e-001,-8.5968336e-001,-5.1795018e-001,-9.0692837e-001,-1.3723744e+000,-3.2379678e-002,-1.1654951e+000,1.7285373e+000,1.4785707e-001
9.6990972e-001,4.3070772e-001,-9.0095245e-001,-7.3908810e-001,-1.0164472e+000,-7.8589547e-001,-8.5254278e-001,1.1471425e+000,2.7354849e-001,4.6190917e-001,-2.0139436e+000
-1.1956864e+000,-7.2870334e-001,-3.2765465e-001,8.7067021e-002,-6.2295893e-001,-3.7083056e-001,-7.5401318e-001,2.5697372e-001,-1.8549389e+000,-2.7274406e-001,4.5251152e-001
-6.1464083e-002,4.5744995e-001,-8.7995284e-001,-7.7252987e-001,-7.0959757e-001,2.4629443e+000,1.0979463e+000,1.4888886e+000,4.2692479e-001,8.1388694e-001,-3.1109030e-001
-3.4732652e-001,2.3454613e-001,9.0833695e-001,9.5438660e-001,1.7829444e-001,-2.5860281e-001,-7.5554219e-001,1.0969513e+000,1.3333530e+000,-1.4980870e+000,6.5106535e-001
-1.5341637e+000,-1.6783920e+000,-8.1515202e-001,1.2987216e+000,-8.6187385e-001,-6.3535685e-001,-7.0600200e-001,1.0553849e+000,1.2799136e+000,9.4063834e-001,-1.1030407e-001
1.2357652e+000,1.3771572e+000,-8.0522174e-001,-1.5668339e+000,-6.8178093e-001,1.0804139e+000,1.7404552e+000,-1.1268709e+000,1.0831275e+000,1.2993556e+000,-4.8465539e-001
-2.0316399e+000,-1.6851114e+000,-9.5606890e-001,-9.9672401e-002,-8.1323216e-001,-1.3108980e+000,-8.8392832e-001,4.0955064e-001,-2.2759884e-001,-1.5481862e+000,-6.3090323e-001
-2.4733388e-001,3.8792490e-001,-1.2237134e-001,-1.8079389e-001,-1.3871616e-001,-2.2720327e+000,-6.3112325e-001,-1.6468020e+000,1.7081075e+000,-1.5278618e+000,9.1472205e-002
8.4534495e-002,1.7978195e-001,9.3624845e-001,9.5872474e-001,5.8499797e-001,-1.6071828e-002,8.6084409e-001,3.6953776e-001,-1.4262816e+000,-1.0486383e+000,6.0150163e-001
-3.5877298e-001,2.1744872e-001,-5.1548578e-001,-4.7146108e-001,-5.3187131e-001,4.1322601e-002,-1.1475615e+000,-5.0710874e-002,1.5245045e+000,-7.2493750e-001,5.1124011e-001
-3.4044782e-001,-7.4440277e-001,-9.1921869e-001,-1.0387613e+000,-7.5290263e-001,1.8310159e+000,1.3508587e+000,4.3729576e-001,-8.5148647e-001,-3.3619438e-003,4.9962486e-001
-5.6736036e-001,3.3550155e-002,1.5348238e+000,8.9233157e-001,5.0657960e-001,-9.9293316e-002,-1.0890715e+000,7.0252690e-001,-1.2196238e+000,3.4850621e-001,1.0942400e+000
5.2946684e-002,1.6414430e-001,1.9697380e-001,7.9930992e-001,-2.3764432e-001,-8.1559501e-001,4.1948764e-001,-8.9848921e-001,1.1768638e+000,-9.8274678e-001,3.3921582e-001
-4.1555860e-002,5.8620469e-001,-3.1932286e-001,-2.8969663e-001,-6.2237241e-001,8.8728047e-002,1.2474081e-001,2.2182999e-001,1.1823608e+000,9.1358323e-001,-5.1757581e-001
5.0906283e-001,6.9470402e-001,1.0706558e-001,-1.0580712e+000,-1.1598917e-002,-2.1901613e-001,7.8306467e-002,8.3170833e-001,-1.8909048e-003,-5.5707664e-002,-2.1078417e+000
-1.5761154e+000,-1.5353013e+000,-6.3411017e-001,6.6374943e-001,-7.7302631e-001,-4.4627736e-001,-7.4579983e-001,1.0639638e+000,-1.6480239e+000,-2.2064139e-001,-1.4991382e-001
-8.6037356e-002,5.0155605e-001,-4.7644249e-001,2.1101121e-001,-1.8731670e-001,8.3627228e-002,9.2714418e-002,-7.8913452e-001,-1.1347646e+000,7.8800568e-001,1.3296103e-001
1.1905540e+000,2.8927402e-001,3.4799960e-001,8.5896287e-001,5.5389661e-001,1.3282003e+000,1.4581589e+000,-3.4766633e-001,1.1059721e-001,5.6580266e-001,-1.3225993e+000
-1.8176502e+000,-1.3634404e+000,-5.3470986e-001,-9.3394449e-001,-7.2601330e-001,6.5547036e-001,7.4458123e-001,4.9186067e-001,1.3977114e+000,1.9663326e-001,-8.2591367e-001
5.5891581e-001,6.4419966e-001,7.6029893e-001,6.9776963e-001,8.8656301e-001,-6.0483762e-001,7.4921051e-001,-1.5756326e+000,-1.1465510e+000,-1.5411174e+000,-1.2122778e+000
-1.7334282e+000,-1.6104980e+000,-1.1714015e+000,-4.3957755e-001,-9.5023232e-001,7.9261206e-001,1.0551979e+000,1.5076247e-001,-8.3165285e-001,5.4953635e-001,-2.7570370e-001
-4.2649606e-001,-3.4471829e-001,-9.4807067e-001,-9.0606957e-001,-7.0491830e-001,-1.2401144e+000,-1.5639907e+000,-2.3803282e-003,-1.3687633e+000,9.0435204e-001,5.2847136e-001
9.0448652e-001,5.5740853e-001,-9.4478908e-002,-1.0124192e+000,2.1840234e-001,-4.1178983e-001,-1.7890814e-001,2.5605317e-004,5.2208413e-002,-7.0051399e-001,-2.2220223e+000
-7.5370079e-001,-5.6846222e-001,-8.4441003e-001,-3.1239968e-001,-8.0493896e-001,-9.9332347e-001,-1.0171829e+000,-4.5424686e-001,7.4142510e-001,1.0744416e+000,5.6326496e-001
3.6613373e-001,-9.9029181e-002,-6.7075035e-001,-5.4356840e-001,-7.8403652e-001,-2.9008840e-001,-4.9823143e-001,-7.2444812e-001,-6.7679016e-001,7.0602363e-002,-4.3627717e-002
1.7206924e+000,1.5073913e+000,1.3608891e+000,6.0977471e-001,1.8066496e+000,1.6379666e+000,1.8834521e+000,1.2463710e+000,-1.0824372e+000,-1.8903665e-001,1.9097307e+000
-6.8526084e-001,-4.7792988e-001,3.9590370e-001,1.1054827e+000,-3.8084457e-001,-7.1215771e-001,-9.1302747e-001,-1.0552803e+000,-3.7568240e-001,1.6003138e+000,8.0826907e-001
-8.1965998e-001,-1.1867528e+000,-7.0893875e-001,-6.9549023e-003,-8.7671327e-001,-1.0482316e+000,-1.3418853e+000,3.2683765e-001,-2.8165348e-001,1.6264126e+000,2.2270317e-001
-4.8680923e-001,-1.0844571e+000,-4.2241306e-001,-1.6177910e+000,-4.1287315e-001,-2.4758048e-001,-1.9885406e-001,-7.5379112e-001,-1.2584604e+000,-1.1431997e-001,-6.2414555e-001
9.6380429e-001,1.3479376e+000,3.1205441e-001,-3.0744989e-001,3.1001267e-001,7.3488556e-002,-2.7739288e-001,1.6077652e-001,-1.3348667e-001,3.8706925e-001,-7.4772713e-001
-1.6998692e+000,-8.8978305e-001,-6.6373250e-001,-7.8472728e-001,-8.1875152e-001,1.5203501e+000,7.9576718e-001,1.0642340e-001,1.0558306e+000,1.7249331e+000,-5.8828258e-001
1.6598503e+000,1.2577098e+000,-4.6339351e-001,-1.4499937e+000,-7.0223558e-002,1.3460345e-001,1.3595380e-001,5.2435112e-001,-1.5920285e-001,-1.1009919e+000,6.9651183e-002
4.7299043e-001,-1.3141885e-001,-9.9443984e-001,-9.4525179e-001,-8.2328263e-001,2.2770308e-001,2.9010867e-001,-9.0157084e-001,-3.7083663e-001,1.0599861e+000,-5.5908462e-002
-1.2679147e-002,-3.2177595e-002,1.0716787e+000,8.9506266e-001,5.0017432e-001,1.4736485e+000,1.2374081e+000,4.4583563e-001,1.2685109e-001,5.6453130e-002,9.4416404e-001
-6.6937262e-001,-1.4171780e+000,-3.7482906e-001,1.2933270e+000,-6.5517124e-001,8.6299114e-001,5.7598023e-001,5.8368096e-001,4.5921932e-001,-2.6193666e-001,1.3995888e-001
-5.4121640e-001,-6.4157372e-001,-6.1977884e-001,4.8673032e-001,-6.7460164e-001,-2.8924203e-001,-1.0824651e+000,8.1567138e-001,1.6461903e+000,-4.1351420e-001,8.5222301e-001
1.1091094e-001,-1.4999445e-001,9.1516342e-002,3.0562326e-001,5.3519618e-002,-1.1387879e+000,-1.1254042e+000,6.4214182e-001,1.7531285e+000,-5.7627860e-001,5.6765985e-001
-1.4766577e+000,-1.1238336e+000,-1.0639359e+000,5.3165507e-001,-9.5851613e-001,-8.0790071e-001,-8.8694328e-001,-1.4483463e+000,6.0767179e-001,8.3263653e-001,-1.8273370e-002
-3.5066709e-001,-4.4938051e-001,2.8022642e-001,-1.4346688e+000,-4.6621338e-001,-8.8843222e-001,-1.2551643e+000,-1.2388515e+000,-1.9591932e-001,-1.5590557e+000,-2.4934677e-001
-1.4236978e+000,-7.8299606e-001,-9.4653487e-001,1.7641494e-001,-8.6195530e-001,-4.6645933e-001,-1.1792800e+000,-6.4900682e-001,9.7326148e-001,6.8216289e-001,-1.7424181e-002
-3.5027575e-001,-7.6218085e-001,-1.1982794e+000,1.0918704e-001,-8.5698102e-001,1.5383316e+000,1.3001500e+000,1.0063383e+000,-8.8486681e-001,4.9556402e-001,1.2632672e+000
-5.5584514e-001,-1.3179367e+000,-1.9171030e+000,-9.7903003e-001,-1.3588410e+000,2.5532252e+000,1.1891966e+000,1.5930098e+000,1.3207038e+000,9.3829934e-001,2.2330804e-001
-2.5827676e-001,-1.1221622e+000,-7.7770183e-001,-7.0536095e-001,-6.7595541e-001,-3.4851384e-001,-6.4761691e-001,-7.0418419e-001,9.4337308e-001,-2.4902614e-001,-4.5283126e-002
5.4679808e-001,8.9676671e-001,3.9293461e-001,6.2252182e-001,5.2275999e-001,-1.3104847e+000,-1.5660805e+000,-2.3960111e-001,-4.2058353e-001,-3.7873578e-001,-1.7743873e+000
7.7529644e-001,1.3492814e+000,2.7781509e+000,1.5411419e+000,2.3314717e+000,-1.5068530e-001,3.6694131e-001,-1.0653664e+000,-1.0318789e-001,9.5955342e-001,8.8027236e-001
-1.1547097e+000,-1.2123278e+000,-8.3267075e-001,2.0042351e-002,-1.1584755e+000,4.4373237e-001,1.6075007e+000,-5.9390457e-001,-1.2118915e+000,-1.0784690e+000,-8.1027162e-002
7.7709533e-001,3.1501148e-001,1.2335647e+000,1.5577022e+000,1.1058233e+000,-4.2615118e-001,-1.3330301e+000,1.3286651e+000,8.2744695e-001,-4.7190460e-002,-4.2524191e-001
-1.9818406e-001,-7.0987669e-001,-1.0045172e+000,-1.2712825e+000,-9.0592599e-001,7.3118033e-001,1.8612178e+000,-1.6389061e+000,-1.0860386e+000,6.7031990e-001,2.5928919e-001
-2.9308444e-001,-8.8717280e-001,4.5035713e-001,1.2796669e+000,-3.1311236e-001,-2.8709546e-001,-1.3666620e+000,1.1397104e+000,-1.4817394e-001,-1.0373088e-001,8.8946058e-001
1.3558034e+000,1.1452213e+000,4.3659181e-001,-3.0779663e-001,5.8123464e-001,2.5153894e-001,1.0828883e+000,-2.9394281e-001,-8.5234954e-001,-2.6944416e-001,-3.4756933e-001
-9.4442579e-001,-1.5524420e+000,-7.4880689e-001,3.5042293e-001,-8.1631257e-001,1.7837215e-001,3.5792691e-001,3.2644911e-001,9.9698030e-001,-3.8966311e-001,-1.6536067e-001
