"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11"
6.4695744e-001,1.1029688e+000,-1.6570456e+000,8.7700052e-001,-1.3265880e+000,-1.2720592e+000,5.0311750e-001,1.4746609e+000,8.5789357e-001,8.4187270e-002,1.6635626e+000
1.3278360e+000,-7.1156155e-001,-9.9243108e-001,-1.9231332e-001,-1.0839951e+000,7.9097892e-001,-1.2592337e-001,-1.3509230e+000,-4.8748907e-001,3.1722407e-001,-9.5088859e-002
1.7483699e+000,-1.0750187e+000,1.6684571e+000,-1.2321290e+000,-2.1412571e-001,1.5821819e+000,-7.5369364e-001,1.4819111e+000,-5.8794668e-002,-9.0706592e-001,-7.7659611e-002
5.6003980e-001,-1.4016532e+000,3.1864591e-001,7.5021270e-002,-1.2040649e+000,1.4383709e+000,-1.4346493e+000,-1.4221749e+000,1.6879557e+000,3.3449136e-001,-6.3739681e-001
-1.0477938e+000,-8.9769197e-001,1.1417466e+000,1.6448128e+000,-4.1673099e-001,1.6010408e+000,-1.5343119e+000,6.2059203e-001,3.1383651e-001,1.2471781e+000,9.0250794e-002
1.3655278e+000,1.5913207e+000,4.2215141e-001,-1.2126738e+000,5.4667676e-001,-4.6744500e-001,-1.1093964e+000,4.7637207e-001,1.5754626e+000,1.1888485e+000,-1.2845936e+000
-1.5325308e+000,-8.2802326e-001,-8.1331711e-002,-5.6364571e-001,3.5844013e-001,1.3465631e+000,-1.1053421e+000,-5.5038497e-001,-1.2557186e+000,1.3773033e+000,-1.6008613e+000
-9.2982293e-001,-8.0109098e-001,-7.1446986e-003,-1.9497433e-001,1.5846845e-001,2.0857188e-001,-7.3770160e-001,-1.2062910e+000,1.0050672e+000,-1.4390288e+000,-1.3825589e+000
9.6529238e-001,-7.9420837e-001,1.8881975e-002,3.5156480e-001,5.7796838e-001,-2.2008915e-001,-4.4521510e-001,-8.1100992e-002,-1.6051809e+000,-1.9529073e-001,2.4025983e-001
1.5850123e-001,-6.7803041e-001,1.3411696e+000,-7.3612790e-001,-1.1402901e+000,-4.0981918e-001,6.7510124e-001,-1.5844629e+000,1.3574544e+000,-1.1594855e+000,-3.5690279e-001
-1.6779165e+000,1.3121249e-001,-1.6247462e-001,1.4855240e+000,1.4459505e+000,1.6254915e-001,1.4008891e+000,1.1954251e-001,-7.3373539e-001,-3.4369362e-001,6.5900343e-002
-1.2431741e+000,-1.3457990e+000,-9.8031798e-001,2.2887911e-001,3.4280659e-001,-1.1422221e+000,-1.6085106e+000,-9.4361547e-001,2.3166111e-001,-1.0948567e+000,-8.4522330e-001
6.9540742e-001,-6.1015569e-003,-1.5621484e+000,-1.3983059e-001,-9.3690423e-002,-7.1335222e-001,-1.2931445e-002,-1.0930065e+000,-1.1647701e+000,-1.4774002e-001,1.0952512e+000
-1.4917057e+000,7.1337238e-001,-3.6356918e-001,-2.1759333e-001,6.0592762e-001,-1.0968465e+000,-8.6775865e-001,-9.2284712e-001,2.1518574e-001,-6.3357547e-001,-1.0602370e+000
1.6612490e+000,-1.0086656e+000,-3.0140363e-001,1.4386067e-002,-1.0509776e+000,-6.5441452e-001,5.7721508e-001,9.9530315e-001,-1.2047819e+000,5.7763388e-001,-3.5416870e-001
7.2288880e-001,-1.2001001e+000,-2.3017906e-001,4.9222115e-001,-1.8139719e+000,1.5015151e+000,1.5314450e+000,-1.3148798e+000,1.1980975e+000,-7.3537267e-001,-8.4165481e-001
1.7204531e-001,-3.0260503e-001,1.3776159e+000,1.1371256e+000,-7.6669141e-001,-6.0982637e-001,-1.8680190e-002,-6.3726234e-001,-3.0219298e-001,-8.5059166e-001,1.1648541e+000
-1.0969924e+000,-3.3198376e-001,5.1226304e-001,-1.2031119e+000,-4.7679940e-001,2.8168312e-001,-8.6716406e-001,1.2667286e+000,3.2491678e-001,-1.4055287e+000,-1.7589908e+000
-5.2060310e-002,3.4432697e-001,-5.7624949e-001,-1.5556182e+000,-1.3202887e+000,-1.0141301e+000,-5.4296168e-001,2.3426274e-001,9.3173815e-001,6.4136477e-002,-7.1111083e-001
1.6486969e+000,1.5963805e+000,1.1901145e+000,4.8451312e-001,-4.3225031e-001,-1.4577038e-001,4.1691069e-001,1.3574028e+000,-7.8336860e-001,-7.4189827e-001,-1.6219574e-002
8.9409569e-001,1.5708997e+000,-2.7382064e-001,-8.1530262e-001,1.5929367e+000,-2.2050251e-002,-3.8228996e-001,1.3078108e+000,1.0094367e+000,1.4259254e+000,-2.2339613e-001
5.5673469e-001,1.8520432e-001,-6.5251127e-001,4.2476219e-001,-4.4281695e-001,-7.1515544e-001,-1.1728846e+000,1.4452933e+000,-6.4277928e-001,1.0986227e+000,7.5076779e-001
-6.2487958e-001,-8.9721386e-001,-9.7877027e-001,-6.4022945e-001,6.9446922e-001,-8.8446342e-001,-1.2766117e+000,1.4671860e+000,1.0543802e+000,-6.5687708e-001,-5.3840841e-001
-1.6937490e+000,3.7994362e-001,1.5981991e+000,-1.0507956e+000,-1.5949616e+000,-8.1852074e-001,1.6500549e+000,3.8613334e-001,-1.1486701e+000,-9.2935493e-001,-1.6638432e+000
-3.3101824e-001,5.6660576e-001,9.3119836e-001,1.5257532e+000,-5.7362792e-001,-1.3761706e+000,-3.8339924e-001,9.2259973e-001,-1.1414943e+000,-1.4663615e+000,1.4366280e+000
-8.4712470e-002,-1.4782686e+000,-9.7591180e-001,-1.5371474e+000,-1.6836907e+000,1.3797324e+000,-1.2241684e-001,-9.8563593e-001,5.2773468e-001,-1.2314606e+000,-2.2848429e+000
-1.3898021e+000,-8.2607662e-001,-3.4175138e-001,-8.1671902e-001,-4.0860655e-001,-7.8384584e-002,4.5364903e-001,1.5682379e+000,4.1600912e-001,1.4733413e+000,-1.5932555e+000
8.5925515e-001,9.9949857e-001,-1.0361759e+000,-1.0932141e+000,1.5614665e+000,7.8349035e-001,-1.7850037e+000,-8.6026980e-001,-9.0839734e-001,-6.8838205e-001,9.6901164e-001
-1.5004972e-001,-9.9692106e-001,1.5927805e+000,-3.2588881e-001,-1.3484301e+000,2.1545608e-001,1.3878492e+000,-8.6797617e-001,1.5383921e-001,1.1469233e+000,-4.0559405e-001
-1.1293243e+000,-1.1017598e+000,1.4430633e+000,5.7488454e-001,1.6512521e+000,-1.7050578e+000,-3.7977505e-002,2.8123946e-001,-1.1040000e+000,7.5070299e-001,1.1710733e-001
1.6378769e+000,6.3392986e-001,1.1371458e+000,-1.2554872e-001,7.7186844e-002,1.1227344e+000,-1.2373517e+000,8.2037376e-001,-1.4106417e+000,1.4686900e+000,1.0401923e+000
9.9781554e-001,2.1736598e-001,1.0709855e+000,-1.5544070e+000,-1.6222514e+000,1.2830507e+000,-3.6522057e-001,-1.7067319e+000,1.8243715e-001,1.4296639e+000,-3.6568407e-001
-1.3381794e+000,-1.0295358e+000,-9.0011269e-001,-8.8940310e-001,-3.9982229e-001,-6.6529089e-001,-1.0928858e+000,1.3472820e+000,7.1409257e-002,1.3072239e+000,-1.7759263e+000
1.3797469e+000,1.4760009e+000,4.6576056e-002,4.4502278e-001,1.6484523e+000,1.0640038e+000,1.1729091e-001,-6.5219063e-001,-1.4271249e+000,1.4617622e-001,4.2368757e-001
-7.9098945e-001,8.6561284e-001,-2.7687920e-001,2.7928798e-001,-3.5169643e-001,4.3214797e-001,7.2515620e-001,1.7560583e+000,-9.2162198e-001,-2.6711863e-002,1.6794357e-002
-4.6740112e-001,-4.2740296e-001,6.9275594e-002,-6.6372275e-001,1.2649930e+000,5.5553763e-001,-9.8936295e-001,-2.6850222e-001,-1.0132998e+000,7.6583635e-001,-5.9266007e-001
1.6614752e+000,-1.4166119e+000,-1.6019609e+000,-3.3287760e-001,-2.0828204e-001,1.3051257e-001,5.2322959e-001,2.3606052e-001,-1.2507954e+000,1.2395128e+000,-4.9008532e-001
-3.3306252e-001,1.4764032e+000,1.3317518e+000,-8.9088342e-001,-2.0767070e-001,-1.6317676e+000,1.3636119e+000,1.3786146e-001,7.4139639e-001,5.0895001e-001,5.6202418e-001
2.9221044e-001,-3.7200082e-002,-1.2498719e+000,-1.1657563e-001,3.1702632e-002,-1.0844542e+000,7.8147837e-001,-7.7260048e-001,8.8267473e-002,-6.3697962e-001,6.6624949e-001
-8.6338475e-001,4.5515271e-001,-1.3594843e+000,1.0169335e+000,-1.1399522e+000,-5.7589440e-001,-4.6491468e-001,-8.2939014e-001,7.4607299e-001,-1.7174420e+000,6.0711879e-001
-7.9791104e-001,9.2912899e-002,-7.2343596e-001,-1.3039413e+000,-4.2294442e-001,4.9763280e-001,-3.1116547e-001,-1.0919819e+000,-2.7189217e-001,6.1187747e-001,-1.2477030e+000
1.2407053e+000,5.6769214e-001,1.4616523e+000,8.4569233e-001,9.5436338e-001,3.6861584e-001,-2.8152945e-001,-1.3245159e+000,-1.6981771e+000,-1.4689364e+000,2.0781395e+000
8.7024068e-001,-7.2989401e-001,-7.2811145e-001,-2.7127874e-001,2.9956448e-001,5.8939780e-002,1.4007269e+000,4.0390190e-001,-1.1588675e+000,-7.1225194e-002,2.5192261e-001
8.9797119e-001,-3.1406851e-001,-1.2301258e+000,-9.8780495e-001,1.0766496e+000,-3.6754143e-001,1.4613788e+000,9.5768303e-001,-1.3456692e-001,-1.4496821e+000,6.3624617e-001
1.3764654e+000,1.4584975e+000,2.4320829e-001,-1.4887784e+000,-1.7223851e+000,1.0329990e+000,5.9046302e-001,-9.3079335e-001,-1.2151895e-001,7.0629974e-001,-1.4464749e+000
-6.7606237e-001,1.6873297e+000,1.1770236e+000,5.8574642e-001,1.5454038e+000,-5.3633291e-001,1.3032179e+000,1.1393617e+000,-5.0725916e-002,-5.7269625e-001,1.6254298e+000
1.0178874e+000,1.5848458e+000,1.5984267e+000,-1.3736642e+000,1.0861952e+000,4.7427521e-001,-2.0316419e-001,1.2404015e+000,4.9152663e-001,-1.6071028e+000,2.5355707e-001
-2.8396268e-001,-5.7026109e-001,1.3726438e-002,-1.0369230e+000,4.4301706e-001,-1.7441137e+000,1.5402064e+000,4.5951701e-001,-6.5620735e-001,-5.9459283e-001,-1.0173550e+000
3.3655458e-001,-9.0082286e-001,1.1989917e+000,-4.5010227e-001,-1.7121075e+000,-2.1957127e-001,1.3979631e+000,-1.5328874e+000,1.5050530e+000,-1.9784791e-001,-5.2317880e-001
2.2582900e-001,-2.0364282e-001,5.3622254e-001,7.7991852e-001,1.0881294e+000,7.3084370e-001,7.9840468e-001,1.1773828e+000,7.1490175e-001,-6.0463244e-001,8.6771396e-001
4.2491247e-001,-4.7348336e-001,1.4779629e+000,-1.2253188e+000,9.3624082e-001,4.1583425e-001,-1.1785965e+000,5.9141340e-001,1.5396810e+000,-9.9531998e-001,-5.7137440e-002
4.3015504e-001,-4.2288841e-001,-1.0824391e+000,-1.3582588e+000,3.2794832e-001,-4.5960639e-002,-1.2433807e+000,-8.2761663e-001,1.2632241e+000,5.1928904e-001,-2.4312076e-001
9.3567345e-001,-3.1319217e-001,-4.8749033e-001,-1.3338705e+000,-2.6568233e-001,1.0558561e+000,1.1585262e+000,4.4634970e-001,-3.5254132e-001,-6.5473619e-001,-4.8271718e-001
-1.8566467e-001,5.4163371e-001,-4.4081067e-001,-3.2430658e-001,-3.8022019e-001,-2.9952781e-001,1.3162432e+000,-6.9641686e-001,-1.0046870e+000,-1.9271340e-001,5.6555698e-002
-1.5764108e+000,1.1389628e+000,-1.1320741e+000,-8.9213325e-001,1.4249979e+000,-1.3785046e+000,2.0523529e-001,-1.4748473e+000,-1.4491299e+000,7.7467263e-001,-1.2338460e+000
-1.2938390e+000,-1.1171295e+000,-5.8551923e-002,1.3739097e+000,9.2709172e-001,5.3613650e-001,1.3511307e+000,-1.4452660e+000,4.5240660e-001,-3.4468478e-001,-2.8204019e-001
4.4634070e-001,1.5153294e+000,1.0364304e+000,-1.4328719e+000,-1.6979050e+000,1.3666282e+000,1.0379319e+000,-1.0021437e-001,-9.8280277e-001,3.5617215e-001,-3.6673366e-001
7.0558020e-001,-1.1770772e+000,1.6795555e+000,-2.5868373e-001,3.6454129e-001,1.4344203e+000,-1.9027899e-001,1.7245804e+000,-5.4737936e-001,1.3378693e+000,5.2092520e-001
3.2380502e-001,-1.0021100e+000,4.0178013e-001,-1.4240099e+000,5.5661863e-001,1.0935735e+000,1.4532120e+000,1.3775286e+000,7.2339462e-004,5.2964162e-001,-1.3796853e+000
-7.1546050e-001,-7.9255628e-001,-8.2812278e-001,-1.3241956e+000,-8.4298900e-001,9.9390813e-002,1.3305980e-001,6.8894928e-001,-2.8664461e-002,1.4500538e+000,-1.9703545e+000
-7.5940086e-001,8.4390053e-001,3.5168631e-001,9.4602640e-001,-8.3688528e-001,1.3352610e+000,8.9091005e-001,1.7097614e+000,9.0680654e-001,-8.4217697e-001,2.3901832e-002
1.3535245e+000,-1.4277292e-001,-1.0572052e+000,1.6095637e+000,-1.2805362e+000,1.5304202e+000,1.5868278e+000,-1.5227282e+000,1.4523055e+000,-1.6769696e+000,1.5320693e+000
1.5546932e+000,-1.6456464e+000,1.5706298e+000,9.0622733e-001,-1.3352683e+000,3.2964191e-001,7.1699582e-001,-1.7092216e-001,-2.9553081e-001,-6.4362949e-002,-1.0874118e-001
-3.9437639e-001,-8.5245122e-002,-1.0070643e+000,6.7567168e-001,-3.4637136e-001,3.1169200e-001,-5.9198840e-001,1.0474924e+000,1.0477993e+000,-1.7041323e+000,5.9868979e-001
1.1478220e-001,1.0648260e+000,-1.7294239e-001,1.5357712e+000,1.4794628e+000,9.4726808e-001,-1.2835255e+000,-1.4384359e-001,1.3289640e+000,-6.5341579e-001,1.4983017e+000
1.0140494e+000,-6.4351884e-001,-1.1167353e+000,-1.3385108e+000,4.2925283e-001,-1.2390041e+000,1.0134351e+000,1.7910312e-001,-1.0090492e-001,4.7606513e-001,-3.8258093e-001
3.8580195e-001,3.8537146e-001,-1.7860129e+000,-4.6728342e-001,1.2458968e+000,3.5793253e-001,-1.4524732e+000,3.2719614e-001,-1.5154774e+000,1.3275020e+000,1.1044665e+000
1.2689271e+000,1.5801521e+000,-1.7855278e+000,1.5307312e+000,-1.5555867e+000,-1.3016787e+000,6.0963068e-001,8.9643718e-001,-9.1057260e-001,4.4563059e-001,1.3092779e+000
-9.6012178e-001,1.2966821e+000,5.5884657e-001,1.4053922e+000,-7.4774937e-001,6.0045884e-001,-2.6532112e-001,-4.9461266e-001,-1.0408564e+000,8.0153891e-001,4.7990413e-001
1.7425112e+000,1.3023464e+000,2.7891993e-002,7.0679075e-001,1.2938865e+000,1.3815237e+000,8.1737287e-001,-8.3531151e-001,-1.6661214e+000,-2.6303427e-002,3.2853451e-001
-3.4726949e-002,3.4832754e-001,8.2127298e-002,1.2389917e+000,9.6146051e-001,-4.3971286e-004,-2.4580892e-001,-7.9059170e-001,-7.3987539e-001,-2.0280525e-001,1.2228931e+000
-6.9226285e-001,-7.6399697e-001,7.9106242e-002,-1.2963603e+000,-1.3131539e+000,7.1079616e-001,1.3119653e+000,6.5302195e-001,1.3686411e+000,2.4523576e-001,-2.2669750e+000
-1.0716394e+000,1.0552641e+000,-1.6486491e+000,-1.4925246e+000,3.0996185e-002,-6.1868944e-002,6.6151408e-001,-8.8973012e-001,-8.7338316e-001,1.2850611e+000,-2.3575169e-001
-1.3556702e+000,-1.1083687e-001,-8.7852787e-001,1.3445452e+000,-3.4317029e-001,-1.3990314e+000,-5.9637014e-001,-9.3893903e-001,1.6483891e+000,8.7647137e-001,1.5218452e-001
-1.0016824e-001,1.4209746e+000,1.1805061e+000,-6.6407001e-001,-7.9956194e-002,2.1944639e-001,-1.5364308e+000,1.7692207e-001,-1.4441739e+000,9.4519172e-001,9.0771939e-001
-3.6868642e-001,-1.0465467e+000,1.4758883e+000,2.6549279e-001,-6.4763319e-001,-1.0545465e+000,3.6659830e-001,-3.4221847e-002,8.0289405e-001,-5.6636712e-003,-8.8168796e-002
6.0520806e-001,1.1400004e+000,3.4724773e-001,-1.3643400e+000,-6.5264986e-001,7.6910758e-001,9.3971484e-001,1.4037822e+000,-1.0247245e+000,-1.5691019e+000,-1.2920785e-001
1.6502732e+000,1.7143864e-003,3.1479375e-001,7.1537273e-001,1.2725011e+000,-4.3601663e-001,5.1670032e-001,-1.1586137e+000,6.9186066e-001,1.0153330e+000,1.4737744e+000
9.8161949e-001,-2.5271021e-001,8.4280405e-001,-6.9084229e-001,-1.8065693e+000,-7.0267816e-001,7.8281543e-001,-2.7761561e-002,-3.7663209e-001,-1.6348807e+000,-3.9911517e-001
1.1567402e+000,-1.1888010e+000,1.1550872e-001,6.0066121e-001,3.7226654e-001,1.3405160e+000,6.0081818e-002,8.2043075e-001,4.4900857e-001,-6.0330856e-001,-3.2612699e-001
9.1205182e-001,-9.3277375e-001,7.8093834e-001,-1.0438853e+000,-1.2799656e+000,-2.1349469e-001,6.6361315e-001,3.1103556e-001,3.4859344e-001,-1.6011196e-002,-1.0335012e+000
5.4204692e-001,7.6407864e-001,-2.9437741e-001,1.7210645e+000,1.7696698e-001,1.5556131e+000,-6.1613653e-001,-9.0378817e-001,1.0823554e+000,-1.4612693e-001,1.6829016e+000
-9.2281763e-001,1.2800895e+000,-4.4707010e-001,-1.2265494e+000,-9.4216801e-001,7.1274725e-001,-7.2081394e-001,-4.6925755e-001,8.2185794e-001,-1.4605120e+000,-9.6275124e-001
2.6240736e-001,9.0264461e-001,7.2244206e-001,-1.5257515e+000,-1.6638295e+000,-9.2411965e-001,-1.4452594e+000,-7.7160886e-001,1.4557463e+000,-1.7052914e+000,-4.8019152e-001
1.2465010e+000,7.5865551e-002,-1.0866712e+000,2.6480426e-001,-7.1399070e-001,8.0657592e-002,-1.6300351e-001,-2.2334516e-001,-1.1423676e+000,-1.3613969e+000,1.0455196e+000
-1.4605125e+000,-1.0400603e+000,6.4090357e-001,1.5080382e+000,1.0498930e+000,-1.0601940e+000,-8.1988092e-001,-1.1814153e+000,1.2592441e+000,-1.5821301e-001,3.4226736e-002
2.2416953e-002,-2.2657172e-001,3.6288901e-001,8.3465450e-003,-8.9215796e-001,-5.6008272e-001,-8.5677118e-001,2.2311318e-001,1.0196537e+000,-4.1020713e-001,1.2735622e-001
1.2508825e-001,6.4040633e-001,1.8601102e-001,1.2135426e+000,1.6420595e+000,-4.3934854e-001,-3.3393176e-001,7.9456604e-002,5.4575171e-001,-7.5311681e-002,1.8004266e+000
-1.3619611e+000,-1.1147801e+000,1.1188595e+000,-8.6378399e-001,-9.6709756e-001,-2.0488541e-001,-1.8034749e+000,-1.4287085e-001,1.5010199e+000,-1.6687937e+000,-1.7241428e+000
-1.5044795e+000,1.5592454e+000,-1.7357241e+000,-1.2222052e-001,4.0671070e-001,-4.8608977e-001,1.5256066e+000,1.9808519e-001,1.2782283e+000,-2.6072725e-001,9.5036578e-002
2.5768580e-001,-1.3479967e+000,5.3061437e-001,-6.7108258e-001,1.2709826e+000,4.5704979e-001,-6.0816334e-001,1.3441115e+000,2.4870324e-001,-1.6597298e+000,-1.1376854e+000
-5.6318645e-001,-6.4025206e-001,-3.5340937e-001,5.6942693e-001,1.2702539e+000,-1.5276538e+000,-8.1216400e-001,1.4049029e+000,1.0376658e+000,-1.6887637e+000,-1.3372233e-001
-1.5525514e+000,1.1544076e+000,-5.2240711e-001,-1.3981689e+000,8.3998860e-002,-1.1362911e+000,-1.3439736e+000,8.8470790e-001,-8.1194950e-002,-1.8418272e-001,-1.5911469e+000
1.4411854e+000,3.2895461e-001,-8.1250908e-001,-6.7719288e-001,-1.9158393e+000,-1.2803423e+000,-3.0294061e-001,-5.5746335e-001,8.3819002e-001,1.4116738e+000,-3.3351329e-001
-1.3060020e-002,-1.6081815e+000,-7.6149052e-001,-4.2917207e-001,-6.2011214e-001,1.0086070e+000,-6.7964857e-002,-8.1693722e-001,1.4362679e+000,-9.5690500e-001,-1.6690096e+000
4.7644894e-001,5.6400977e-001,-1.7634666e+000,3.9984413e-002,3.5092856e-001,5.4304663e-001,1.8346047e-001,-1.4073470e+000,2.1083949e-001,-3.0035461e-001,1.4358454e+000
1.1287685e+000,4.6928831e-001,4.1451478e-001,1.0606268e+000,6.2018244e-001,6.6785953e-001,1.7537025e-001,-1.0877514e+000,-1.1254749e+000,8.7272443e-001,1.3815786e+000
7.1551185e-001,-2.1227897e-001,1.4143806e+000,8.4473334e-001,7.4267941e-001,2.6726411e-001,-1.5103730e+000,8.1034294e-001,3.0082205e-001,-1.6164306e+000,1.5311176e+000
1.6421684e+000,6.6345504e-001,-1.5992994e+000,-9.6511647e-001,-1.6637760e+000,-1.4243759e-001,-1.8017081e-001,-1.2079595e+000,6.2005287e-001,4.0013171e-001,-7.0936957e-002
2.3853536e-001,-1.7560247e+000,6.4113850e-001,1.5983574e+000,-1.8564192e+000,-1.1777448e+000,-1.4450328e-001,-6.6665612e-001,6.3714250e-001,6.5756888e-001,-1.0714043e+000
-1.7356771e+000,1.6578192e+000,-3.7605581e-001,-1.0506414e+000,1.2129491e+000,-1.3137099e+000,-4.4787243e-002,-5.2736317e-001,1.1705893e+000,-1.5798232e+000,-1.7745319e+000
1.1708811e+000,-1.3022872e+000,-1.6249877e+000,-1.4222673e+000,-1.3255873e+000,1.4602687e+000,1.6826380e-001,1.1304987e+000,-7.2691811e-001,-3.2458566e-001,-1.1177390e+000
-8.4482025e-001,1.1439128e+000,-1.1195005e+000,1.4119847e-001,-5.2707429e-001,1.2112138e+000,-6.1442131e-001,-7.3822901e-001,1.0883746e+000,-8.6542619e-003,2.3874955e-001
3.6388137e-001,1.6827734e+000,-7.6793726e-001,1.5913238e+000,-3.0068360e-001,-1.3886433e+000,1.2436600e+000,-1.3714336e+000,6.8167685e-001,1.6746960e+000,1.5875513e+000
-1.3019984e-001,-9.1081002e-001,1.0883987e+000,-1.3575778e+000,1.4194392e-001,8.5127494e-001,1.1889010e+000,6.4030906e-001,8.6468061e-001,1.5980477e+000,-8.8379780e-001
4.4618474e-001,-7.9690700e-001,1.1717398e+000,-1.4426696e+000,1.3635051e+000,1.3531700e-001,7.7930638e-001,9.8011694e-001,4.2209958e-001,-4.7482404e-001,-1.2005744e-001
-3.3993931e-001,6.0913386e-001,8.4997324e-001,2.7432922e-001,7.3398213e-001,-1.3041903e+000,-9.8210634e-001,-6.3088245e-001,-1.5518634e+000,1.5522031e+000,9.3491063e-001
7.6881490e-001,1.0578637e+000,-7.1663133e-001,-2.3941403e-001,-9.3021417e-001,-1.1033836e+000,3.8557823e-001,-1.2349274e+000,1.4370002e+000,-1.5967721e+000,4.4278896e-001
-1.3344894e+000,-1.7553739e+000,-8.2932439e-001,2.2560804e-001,-6.1779201e-002,7.7406287e-002,-1.5036355e+000,5.5900571e-001,-1.1608240e+000,-1.1334325e+000,-1.2178229e+000
1.3892742e+000,9.1936245e-001,4.2085280e-001,4.1376666e-001,-1.0502656e+000,1.3727407e+000,-6.3000658e-002,-7.6843299e-001,5.2038666e-001,6.3237336e-001,4.8298907e-001
1.3160814e-001,-1.2424210e+000,-1.5817062e+000,-9.6621085e-001,5.1109349e-001,-1.5392242e+000,-8.4073204e-001,7.5757267e-001,-1.3072008e+000,1.6887355e+000,-7.4925514e-001
-1.0069935e+000,-6.0050194e-001,1.5577998e+000,-1.0244082e+000,9.8257789e-001,5.3557306e-001,9.7953481e-001,-1.6305701e+000,-6.6545213e-001,-2.9073206e-001,-6.2637569e-001
1.7030210e+000,1.4937185e+000,1.5736683e+000,5.3582760e-002,-8.1679300e-001,-1.7306744e+000,-5.5111786e-001,-1.0264616e+000,3.8144481e-001,2.9453059e-001,-5.4104248e-001
1.3756524e+000,1.0971971e-001,-5.5734465e-002,1.6911883e+000,1.0709426e+000,-1.2744207e+000,-1.4225675e+000,-1.6634626e+000,3.3613568e-002,1.6909267e+000,1.8225543e+000
-5.4182042e-001,-1.2029974e+000,-7.7594885e-001,7.6232909e-001,-9.0388518e-001,-1.1358684e+000,-1.4178747e+000,1.7169625e+000,1.3486620e-001,1.5120574e+000,-6.4104450e-001
1.3561665e+000,8.2911058e-001,3.4853667e-001,-7.7280669e-001,-1.7465277e+000,1.3974781e+000,1.3211314e+000,8.8966047e-002,-1.7142984e+000,1.4768202e+000,-8.2689798e-001
-1.0752920e+000,-5.6756614e-001,1.6262871e+000,1.0722836e-001,-1.4961431e+000,-5.8614702e-001,-1.5083419e+000,-1.6123258e+000,-1.5601912e+000,-1.2337939e+000,-1.7077328e-001
-4.0671795e-001,-6.9744639e-001,2.7620143e-001,5.2458261e-001,-3.9418379e-001,-1.1651135e+000,-1.3902883e+000,-1.5960795e+000,2.4280690e-001,-7.9049800e-002,-4.2405888e-001
