"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26"
-6.8398227e-001,1.4237420e-001,-1.1687930e+000,-1.3741038e+000,-9.9042942e-001,1.1448107e+000,9.4491382e-001,1.3875439e+000,1.4444440e-001,-1.2659767e+000,5.7693471e-001,6.5881764e-001,-1.0661966e+000,7.5888140e-001,3.9386555e-001,-3.9125746e-001,1.1211018e+000,4.3442011e-002,1.1747518e+000,1.5974881e+000,1.1031730e+000,3.0691977e-001,-1.6933445e+000,1.4405070e+000,-9.6580053e-002,7.1919434e-001
3.4449950e-001,-2.7515402e-002,-8.5388242e-001,-2.9829254e-001,-6.8009007e-001,-4.0311222e-001,-1.2894940e-001,5.5601039e-001,-8.8733166e-001,-2.2358436e-001,9.4120522e-001,5.6811692e-003,2.2755386e-001,1.5329688e+000,2.9609529e-001,1.6373127e+000,5.2614289e-001,3.0123923e-001,6.6581415e-001,1.0631650e+000,-7.6756924e-001,3.9504751e-002,-1.3374965e+000,1.0297311e+000,6.9227146e-001,1.6982990e-001
-1.4183569e-001,-5.7682798e-001,7.9324146e-001,1.4195301e+000,1.7265540e-001,1.1722891e+000,3.7740488e-001,5.9937642e-001,3.1525651e-001,1.1538478e+000,-1.3129481e+000,1.0786412e+000,-9.9916155e-002,2.5453659e-001,-1.3144174e+000,-3.1008856e-002,-1.0389021e+000,6.4283877e-001,-2.6442402e-001,2.5119232e-001,-2.2868936e-001,-1.5959967e+000,-4.6721375e-001,5.1160007e-001,1.7589797e+000,1.2947458e+000
9.9649061e-001,2.3552345e-001,-1.1678848e+000,-1.5729876e+000,-7.8222422e-001,7.1568382e-001,7.8314277e-002,1.3217718e+000,1.6515087e+000,1.7150881e-001,-9.4768212e-001,1.7082569e+000,-1.2369556e+000,-1.0076236e+000,1.1586436e+000,1.2980797e+000,6.6730051e-002,1.3747862e+000,8.2835623e-002,1.6766028e-001,8.6659901e-001,1.5080751e+000,4.6723017e-001,1.0278151e+000,5.3602630e-001,-1.3425521e+000
9.3887940e-001,9.7898293e-001,-7.0006536e-001,-1.1680481e+000,-4.9018142e-001,-1.3317622e+000,-1.6561503e+000,-1.0761692e+000,-1.3916245e+000,-1.4952359e+000,-2.3328711e-001,-1.0754794e+000,6.3517977e-001,6.1050924e-001,-1.2536470e+000,7.0948107e-001,-3.0884118e-001,4.0884338e-001,1.3419556e+000,-1.4760491e-001,9.8771821e-001,-3.8853878e-001,-1.3371992e+000,-5.1275318e-001,5.6105233e-001,-2.1333783e+000
-6.2410226e-001,-6.9572176e-001,1.6360147e-001,1.2008035e+000,-3.0879106e-002,-8.6492178e-001,-1.0141937e+000,-3.2715597e-001,-9.9127481e-001,1.4271254e+000,7.6055269e-001,3.7029366e-001,-3.0874426e-001,6.3142481e-001,1.1769430e+000,-2.0811646e-002,-1.5238253e+000,-8.9426911e-001,2.4082914e-001,1.3071400e+000,1.4051231e-001,-8.8587151e-001,-9.2860914e-001,-9.4206043e-002,-6.4697099e-001,1.0981491e+000
-1.6128227e+000,-1.6709344e+000,-6.0234564e-001,-9.6603000e-001,-8.8395097e-001,2.4670902e+000,9.2032114e-001,1.2472507e+000,1.3093224e+000,1.5225316e+000,-1.3814841e+000,4.2501262e-001,-1.1454865e+000,-8.6866589e-001,1.5716143e+000,-1.1002984e+000,1.7042169e+000,1.0085962e+000,1.7789335e+000,4.5980113e-001,2.0080509e-001,-1.2846107e+000,-5.6750198e-001,7.6292982e-002,-8.1393255e-001,-9.8391296e-001
9.4504000e-001,1.4007095e+000,8.9618437e-001,7.4658056e-001,8.6715724e-001,-1.2523455e+000,-7.8883564e-001,-1.5902715e+000,-6.0084243e-001,5.9230927e-001,-7.9538798e-001,-1.4541758e+000,-7.8698450e-001,-1.9417461e-001,7.7836217e-001,-6.2129700e-001,-1.7587757e+000,8.4646958e-001,1.5556022e+000,-1.5942015e-001,1.3206622e+000,-4.0414451e-001,-2.9233356e-001,-1.2685329e+000,-1.4122562e+000,-6.3235369e-001
-4.8147187e-001,-1.2088198e+000,-1.0136239e+000,4.8868057e-001,-8.6350836e-001,-6.0933123e-001,-1.3525699e+000,-8.8208975e-001,1.0240429e+000,-1.3999745e+000,-1.4667696e+000,-7.3585978e-001,-3.7192727e-001,7.6853134e-001,1.4329262e+000,1.6546500e+000,-4.4798774e-001,-1.0393944e+000,-1.5083866e+000,-1.1818535e+000,-1.2809231e+000,7.1976090e-001,2.0016144e-001,-1.0963151e+000,1.8536807e+000,6.0196930e-001
-1.3248058e+000,-8.0620279e-001,-2.5058150e-001,-5.9179175e-001,-7.8766152e-001,-1.3435158e+000,-1.0695734e+000,2.2150050e-001,5.4246903e-001,-6.0418117e-001,1.3684473e+000,-8.1894037e-002,-8.4798901e-001,1.2847494e+000,-8.9408005e-001,-1.0321771e+000,6.9696245e-001,1.4933147e+000,-9.0142886e-001,-4.8610179e-001,-1.6828009e+000,2.9578665e-001,-7.7304516e-001,1.2007436e+000,-1.0740128e+000,-2.8580199e-001
-1.0202816e+000,-1.4495820e+000,-9.8604546e-001,1.5491210e+000,-5.4341747e-001,-3.0251851e-001,5.5443801e-001,-1.5616369e+000,-1.1225419e+000,9.1014458e-002,-7.2948718e-001,-2.0071205e-001,2.1451121e-003,8.0857148e-001,8.6710045e-001,-1.1017900e-001,-6.9955228e-001,2.4652545e-001,-9.9571231e-001,1.3989490e+000,4.1138008e-001,-4.0286981e-001,7.3399114e-001,1.6743990e+000,-1.4109634e+000,9.3896057e-001
6.4708312e-003,-3.6341419e-001,3.6480952e-002,1.4326996e+000,2.3789984e-001,-8.1217229e-001,-8.7466572e-001,7.9752526e-001,1.2477162e+000,-6.4509754e-002,-1.0723848e+000,-2.4898556e-001,-1.6799518e+000,-3.6971678e-001,9.1885970e-001,5.8454950e-001,-1.2778225e+000,-1.2757989e+000,-6.1406801e-001,-7.5684392e-002,1.0510040e+000,-1.1648139e+000,1.6034937e+000,-1.3907387e+000,1.3720110e+000,1.5814421e+000
1.5359768e+000,1.4908112e+000,3.9359038e-002,-7.8496182e-001,3.0017795e-001,5.3170831e-001,-1.4729802e-002,1.1060564e+000,3.9658311e-001,1.0384354e+000,4.2559750e-001,1.6601582e+000,1.0010477e+000,-7.9524373e-001,-1.1982997e+000,1.0260265e+000,1.5151295e+000,1.2294547e+000,1.4350044e+000,1.5877330e-001,7.6670295e-001,5.9350299e-001,1.7629201e-001,6.2385274e-001,-1.1763069e+000,4.1345249e-001
-1.1763668e+000,-1.2703742e+000,-1.7286924e+000,-1.4619303e+000,-1.1558512e+000,-8.1429101e-001,1.3065597e-001,-2.7397554e-001,1.5087054e+000,-1.2316062e+000,1.7267226e+000,1.5560018e+000,-8.5441632e-001,8.9362541e-001,7.8332749e-001,1.0596718e+000,-9.7732947e-001,7.1329049e-001,-4.9018629e-001,-1.3915010e+000,-7.8757891e-001,-4.8939803e-001,1.1500660e+000,1.4773010e+000,5.9293809e-001,3.0140992e-002
1.5906604e+000,1.6591940e+000,4.4109592e-002,-1.0363849e+000,3.2478195e-003,-6.3124919e-001,9.3113755e-001,-2.7215364e-001,1.6997724e+000,-1.2457472e+000,1.3537076e+000,-9.3977122e-001,1.0506447e+000,-1.4533984e+000,5.9739405e-001,1.0787292e+000,-2.1912791e-002,4.0718907e-001,7.2460577e-001,1.2034386e+000,2.9067155e-001,-1.4356970e-001,-3.6486025e-001,1.2681647e-001,1.5026640e+000,4.6985957e-001
-1.8677561e-001,1.2504780e-002,-1.1269568e+000,-8.0227766e-001,-9.7480556e-001,-1.2264061e+000,-1.1310125e+000,-9.8799913e-001,-3.0128349e-001,1.9138822e-001,-5.3798567e-002,8.0898016e-001,1.2090569e+000,1.6982006e+000,1.4157830e+000,-1.6169105e+000,-5.6289889e-001,-6.0012153e-002,1.1266931e+000,-1.0724347e+000,-9.2994850e-002,-1.0167726e-001,7.2277351e-002,6.3982995e-001,-8.5848179e-001,5.8989008e-001
-1.1442592e+000,-1.3621694e+000,-6.4990843e-001,1.2195604e+000,-5.7156831e-001,-2.0026779e-001,2.0432016e-001,-1.4221491e+000,5.4565808e-001,1.5592565e+000,4.7335783e-001,1.4287209e+000,2.5891616e-001,7.8261221e-001,1.5972248e+000,-1.4356968e+000,-1.6526749e-001,-2.9494962e-001,1.4644170e+000,-4.2594725e-002,-1.5098115e-001,1.5749865e+000,-5.0064870e-001,3.4009093e-001,1.8112712e-001,4.8698729e-001
-9.3762966e-001,-1.3433936e+000,-1.0860787e+000,1.1938170e+000,-5.7198968e-001,1.7453443e+000,1.5492373e+000,-3.3226919e-001,2.3840182e-001,7.6584244e-001,-6.0021934e-001,5.9867925e-002,1.3140911e+000,-1.2714882e+000,-2.5959667e-001,-9.7065713e-001,7.0852508e-001,-5.5950917e-001,5.5218116e-001,-1.2884600e+000,1.0888312e-001,3.4317994e-001,-1.1206283e+000,6.8950029e-001,7.2020905e-001,6.5186161e-001
-4.7479799e-001,-3.8212862e-001,5.0425506e-001,1.0542250e+000,-1.6961458e-001,6.9236158e-001,2.9539387e-001,5.9190969e-001,1.5797966e+000,1.6343484e-001,1.7125524e+000,-3.2956321e-001,3.8773730e-001,-4.6490551e-001,9.6969868e-001,-5.0877645e-001,1.9991402e-001,-1.8702894e-001,1.7145084e+000,1.1376689e+000,1.2232268e+000,-1.0295161e+000,1.5737553e+000,1.4798260e+000,1.2444365e+000,1.2028754e+000
-1.0413533e+000,-1.1637224e+000,-1.7220376e-001,1.4984160e+000,-4.8416476e-001,4.4939059e-001,-4.0804622e-001,1.4623772e+000,-1.1225020e+000,3.7282136e-001,3.0786364e-001,-1.4793693e+000,-1.0587252e+000,6.8387860e-001,1.6534381e+000,-2.2790544e-001,-1.8249383e-001,1.5086355e+000,8.6992411e-001,9.4287372e-001,1.5053413e+000,-6.4760761e-002,2.4937672e-001,1.4424295e+000,-1.1666914e+000,5.1541508e-001
2.5567074e-001,-3.4506318e-001,-2.1709071e-001,-7.4310053e-001,-2.7547954e-001,-1.5849690e-001,1.1983737e+000,-9.6530458e-001,-6.4463058e-001,-3.4508057e-001,1.4906754e+000,-1.2238309e+000,-9.9091994e-002,-1.4269826e+000,1.3294757e+000,1.3182517e+000,1.0712346e+000,-4.8550008e-001,1.6289771e+000,7.5681960e-001,3.6567286e-001,1.6001165e+000,-7.4587817e-001,-1.4678777e+000,1.5614555e+000,6.3100841e-001
4.8715519e-001,1.4477361e+000,3.1278635e-001,-7.0073043e-001,1.6404471e-001,-1.1003072e-001,-3.3496046e-001,1.5582741e+000,8.3657893e-001,-1.3945329e+000,3.1493571e-001,1.4913301e+000,-1.2595703e+000,1.5436296e+000,3.9790108e-001,1.2922772e+000,3.4298297e-001,-2.2228872e-001,-1.1385476e+000,2.8165507e-001,5.2819556e-001,-5.6323598e-001,1.2259277e+000,-1.5135352e+000,2.9038125e-001,-2.0957150e+000
1.8576608e+000,1.6070710e+000,2.6446570e+000,1.3217507e+000,3.5197853e+000,4.9674569e-001,5.8310167e-001,1.4708210e+000,6.6846939e-001,-1.2079946e+000,7.8778359e-001,-1.7235640e+000,1.4665405e+000,-3.5143594e-001,7.1084965e-001,4.8757585e-001,8.7498834e-001,-9.5604828e-001,-7.6809231e-001,-1.3535779e+000,-1.5094241e+000,3.1108744e-003,-1.5901947e+000,-1.0452983e+000,3.5648931e-001,2.8006786e+000
7.7509713e-002,-8.0868202e-001,-7.5111182e-001,2.9883187e-001,-8.1691906e-001,-1.5996772e+000,-1.4127322e+000,-6.4056860e-001,1.4955378e-001,-1.2150012e+000,-8.7931673e-001,2.7091604e-001,3.7366908e-001,1.5319648e+000,-6.1191289e-001,5.1760430e-001,-1.4829931e+000,6.8942481e-001,-1.4292233e+000,-1.1675730e+000,-1.2977716e+000,-1.3342607e+000,7.8496097e-001,1.1851929e+000,-1.4268838e+000,9.0357111e-001
-9.8910068e-002,2.0188820e-001,1.0387108e+000,1.3467243e+000,4.3517846e-001,-9.1964997e-001,-3.3127732e-001,1.2017977e+000,1.2515268e+000,-1.6586813e+000,1.2876217e+000,-7.1528724e-001,1.7216258e+000,7.7061997e-001,-1.0763585e+000,-5.8253604e-001,9.6092651e-001,7.1405579e-001,1.4054431e+000,-1.2460175e+000,-1.5495562e+000,-1.3260048e+000,-1.0737657e+000,-9.9582376e-001,1.2622153e+000,1.1760684e+000
2.8145924e-001,1.4719703e-001,3.8419990e-001,1.3571403e+000,2.0391614e-001,-1.8203292e-001,2.5843756e-001,3.5975217e-001,5.1659199e-001,-3.1014984e-001,-1.4472357e+000,-1.1526649e+000,-5.4462393e-001,5.3067393e-001,1.2436316e-001,-5.7637580e-001,3.8809509e-001,-1.0364389e+000,-1.2980411e+000,6.0179403e-002,1.6101191e+000,-1.3144359e+000,-2.7524571e-001,3.8842374e-001,-1.6363914e+000,7.5050348e-001
1.7171922e-001,8.8835939e-001,-2.9383366e-001,-8.8900457e-001,-5.4279460e-001,2.4793653e-001,1.5251556e-001,-4.2450622e-001,1.0418123e+000,1.4299551e+000,-1.4715091e+000,1.0311470e+000,-1.1503316e+000,1.7276192e+000,2.9824581e-001,-1.3769140e+000,1.3995585e+000,1.6206111e+000,1.3994714e+000,-1.1331908e+000,-1.7773657e+000,8.2131206e-001,1.2039680e+000,1.5230889e+000,-1.4181638e+000,-1.7494583e+000
3.6866660e-001,1.3960429e+000,-6.5067279e-001,-1.4757006e+000,-6.4073964e-001,-1.0438795e+000,-1.0596982e+000,-8.9930659e-001,1.1989523e+000,4.4253433e-001,4.5170155e-001,1.4538001e+000,1.1378304e-001,-2.0065204e-001,3.8857637e-001,1.0683142e+000,4.9308377e-001,-3.0085242e-001,-3.5466932e-001,-9.4574903e-001,-6.9182479e-001,1.5289287e+000,1.1041079e+000,-1.0571817e+000,8.0953346e-001,-2.1563040e+000
1.0258581e+000,4.6841480e-001,3.1154924e-001,-2.9484384e-002,3.8501286e-001,-1.1117639e+000,-1.4948200e+000,-3.0489634e-001,2.7593584e-001,-6.6630726e-001,2.9768328e-001,1.4210359e+000,-1.5255470e+000,1.0692528e-001,-1.3290678e+000,-7.4924808e-001,-6.5682178e-002,1.0426889e+000,-9.9454446e-001,1.3470069e+000,-3.1028178e-002,-1.1547165e+000,-3.2376430e-001,1.2336889e+000,5.4872088e-001,-1.5877120e+000
7.6833688e-001,8.8376710e-001,-3.3733449e-001,-1.4019241e+000,-3.0101037e-002,8.2024536e-001,1.3716294e+000,1.0922920e+000,-4.6769287e-001,-1.5771364e+000,-4.4161918e-001,1.1175520e+000,-7.8406661e-001,-1.8088908e-001,-1.8770376e-001,1.7898596e+000,7.5642966e-001,4.9406281e-001,-1.1218460e-001,-6.7573015e-001,-7.3629149e-001,5.5475917e-001,1.0857773e+000,-1.5670908e+000,-6.2296482e-001,-2.5650289e+000
5.2558670e-001,2.9921601e-001,8.6653381e-001,1.0424184e+000,6.3168784e-001,-6.0245877e-001,-4.6160616e-001,-1.5553529e+000,-1.5665827e+000,9.0725350e-001,1.0697630e+000,-1.3222246e-001,-2.3123319e-001,-9.6650026e-001,1.1293204e+000,-3.5964271e-001,2.9807163e-001,1.3512546e+000,-8.1787353e-001,-1.0966536e+000,4.8908178e-001,-8.5150925e-001,-6.5281207e-001,-3.3486529e-001,-1.5746852e+000,-1.2740753e-001
-9.9827547e-001,-9.5988561e-002,1.1365644e+000,1.0433633e+000,-1.5254879e-001,1.0543306e-002,-4.7986925e-002,-6.8689005e-001,-1.5906440e+000,8.6569119e-001,-7.6385199e-001,6.5288841e-001,-8.9172223e-001,1.7296378e+000,1.6377103e+000,7.8717888e-001,1.7472324e+000,8.9744440e-001,9.0999804e-001,-5.2878449e-001,5.4660946e-001,1.1811198e+000,4.6831820e-001,-7.4937054e-001,1.3412065e+000,8.5689453e-001
7.0338738e-001,1.0102735e+000,1.1276986e+000,2.9593935e-001,7.1222573e-001,1.3248669e+000,3.3629857e-001,6.3006388e-001,-1.4584700e+000,1.2562204e+000,5.8455337e-001,-6.7834136e-001,1.5777829e+000,-1.1706084e+000,1.1058583e+000,-8.5443596e-001,5.0062004e-001,-4.6792811e-001,-8.0296728e-001,-1.3161721e+000,-3.8542504e-001,-2.9132988e-001,-8.6400916e-002,2.0647291e-001,-1.2169992e-001,-1.6407696e+000
1.3832004e+000,9.2241108e-001,3.8889936e-001,-5.3432820e-001,1.1201069e+000,1.6502287e+000,1.4222440e+000,1.4963503e+000,1.3519522e+000,-6.8210060e-001,4.4584365e-001,-1.4603990e+000,-1.5036298e+000,-3.8688898e-001,-3.1575047e-001,1.6101275e+000,-5.7503037e-001,-3.5564757e-001,-5.5414565e-001,1.4451829e+000,-1.3427809e+000,-6.2706883e-002,7.3433844e-001,1.4412528e+000,1.2158994e+000,-1.3879883e+000
-6.7692246e-002,-4.1412384e-001,7.2039117e-001,1.5327227e+000,1.5397456e-001,1.7047522e+000,8.5202023e-001,1.4649190e+000,-8.0183910e-001,4.3830182e-001,-6.7949769e-002,6.7465272e-001,4.8763290e-001,-1.4844822e+000,8.8927132e-001,1.4893462e-001,1.5632300e+000,1.1700510e+000,4.0015762e-001,2.7232991e-002,-4.8523896e-002,-1.2266178e+000,1.2314349e+000,-1.5334651e+000,9.8181179e-001,1.2339583e+000
-2.5004698e-001,-8.5571242e-001,-1.1847790e+000,-1.1307144e+000,-1.0339231e+000,-4.2839422e-001,1.6232875e+000,-1.3901739e+000,1.3288435e+000,-9.7024495e-001,-1.1216561e+000,-9.9804295e-001,1.2339531e+000,-9.8644278e-001,-6.7649964e-002,1.7851674e+000,8.8158885e-001,-3.9346366e-001,-1.5316817e+000,3.5396794e-001,6.4442418e-001,-4.7622055e-001,-8.8558752e-001,-2.8626714e-001,-1.1424888e+000,5.9181483e-001
-4.6848362e-001,6.3846314e-003,-6.6170634e-001,-1.0896080e+000,-6.9563073e-001,-8.0758812e-001,-1.1104123e+000,-1.5923688e+000,-1.6842952e+000,5.8775183e-001,6.6517365e-001,-1.7570605e+000,-6.2949709e-004,1.4586385e+000,-1.6596991e+000,-1.0547843e+000,1.7458746e-001,-1.0801170e+000,-1.4268379e-001,1.6128566e+000,-1.7570791e+000,-1.0053524e+000,2.8400529e-001,-6.0633049e-001,1.5778978e-001,5.8588162e-001
1.9129755e+000,1.5721562e+000,8.2537785e-001,2.4543071e-001,1.2284679e+000,-7.6224824e-001,-1.4668839e+000,6.3356505e-002,1.2561880e+000,5.5118055e-001,1.3460362e+000,3.6439434e-001,-1.3979242e+000,5.1449888e-001,-1.3934017e+000,-1.0576159e+000,-1.4970250e-001,-1.2015290e+000,7.5001967e-001,3.7991962e-001,4.3003154e-001,6.2560273e-001,8.5607049e-001,-9.2637857e-001,1.7947197e+000,1.2542669e+000
-6.6423633e-001,-2.3313643e-001,1.2775956e+000,3.3865753e-001,-1.5802018e-001,4.5293874e-002,-4.7234273e-001,7.3279094e-001,5.8498178e-001,3.8462093e-001,1.6674987e+000,-4.4215855e-001,-1.1110987e+000,5.2055930e-002,-1.3904401e+000,1.2492393e+000,9.7142674e-001,1.6938062e+000,-1.2105275e+000,3.5260544e-001,-7.8971778e-001,5.0581214e-001,-1.2514923e+000,2.3724781e-001,-6.8733594e-001,6.9938383e-001
2.1450714e-001,7.8519935e-001,1.4118401e+000,1.2161233e+000,1.1457389e+000,2.8510435e+000,1.4774928e+000,7.8049342e-001,6.5167168e-001,1.6413531e+000,3.4568789e-001,-1.1222486e-001,4.2621038e-001,-1.3840245e+000,5.4922408e-001,1.2228066e+000,-9.9256433e-001,8.5635901e-001,-7.2038564e-001,1.0223701e+000,1.6891978e+000,1.6765219e+000,5.5265357e-002,-4.8157360e-001,1.4269034e+000,-4.9450392e-001
9.0778024e-001,1.7348769e+000,1.1481915e+000,-3.1794996e-001,1.0003057e+000,-1.4084003e+000,-1.3778804e+000,6.0172473e-002,-1.4818352e+000,-1.2994314e+000,-1.8695562e-001,-7.1509291e-001,1.2088828e+000,1.5652866e+000,-8.2336967e-001,8.3554266e-001,-1.8653681e-001,1.2670827e+000,1.1179092e+000,3.0018745e-002,-7.3322115e-002,1.7190704e-001,1.3303056e+000,3.0168194e-001,-1.1566297e+000,-2.5457764e-001
-1.8691942e+000,-1.4400256e+000,-1.1492399e+000,6.4070896e-001,-9.8058699e-001,-4.2887938e-001,8.2684904e-001,-1.4352886e+000,1.0632735e+000,2.4347444e-001,2.6479520e-001,-6.2186872e-001,-4.1260099e-001,-1.1330823e+000,6.3193983e-001,-1.3031145e+000,-1.2039855e+000,-5.8185017e-001,-6.7430213e-001,1.8441473e-001,-8.6128312e-003,-1.1895523e+000,1.2570805e-003,-1.3490877e+000,8.7645383e-001,2.0231992e-001
4.6109643e-002,-1.0869387e-001,1.7751232e-001,3.2045153e-001,-2.0946772e-001,-7.3068017e-001,-1.0308061e+000,-3.1101272e-003,1.2056078e+000,-1.1817548e+000,-2.8138870e-001,2.8553228e-001,1.0661021e+000,-5.1400612e-001,-1.2991300e+000,-3.1601097e-001,6.9750519e-001,-4.7343223e-001,-1.0575472e+000,8.4706242e-001,1.0460832e+000,1.4021959e+000,1.3054144e+000,-6.6733985e-001,9.8099095e-001,8.8488663e-001
-6.6349077e-002,-6.4164504e-001,3.1729321e-001,1.3582847e+000,1.2361138e-001,1.7219447e-001,1.6691448e-001,-7.3103169e-001,-1.3507828e+000,8.8205377e-001,1.3149957e+000,-1.0110792e+000,9.4314507e-001,-1.2114191e+000,1.4725400e+000,1.6712452e+000,9.8249688e-001,1.1671512e+000,-1.1019965e+000,-6.2707246e-001,-3.2429302e-001,-1.5552947e+000,-7.3974584e-001,3.6611352e-001,-1.0200776e+000,1.6564945e+000
4.8810106e-001,1.4465664e-001,8.8195764e-001,4.5869728e-001,7.4010761e-001,-2.6664513e-001,-1.1263660e+000,1.3057829e+000,-1.2468214e+000,6.8201059e-001,-6.6130490e-001,2.2579536e-001,-1.1414610e+000,7.9887725e-001,-5.0340765e-001,9.5620566e-001,1.6601572e+000,7.5290592e-001,1.2366761e+000,6.6039911e-001,1.5027396e+000,6.8205039e-001,-1.3339793e+000,1.1892127e+000,-3.4058638e-001,-1.0791678e-001
