"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11"
3.2595234e-001,4.6514274e-001,-1.0843002e+000,-9.9847444e-001,-1.0701302e+000,2.7973561e-001,1.0922342e-001,-4.1467453e-001,-1.5875376e+000,7.6098485e-001,-1.2380973e+000
-1.4228095e+000,-1.0298457e+000,-1.2394839e+000,1.6532731e-001,-7.6937945e-001,-1.4148876e+000,-2.7501092e-001,-8.3706202e-001,-4.0729773e-001,5.8396402e-001,5.1511476e-001
1.5708206e+000,1.4767347e+000,3.0058817e+000,1.5945201e+000,3.6539107e+000,1.4186726e+000,5.0604042e-001,9.5254367e-001,4.2591241e-001,5.5584148e-001,3.2736941e+000
-1.1112666e+000,-1.0776439e+000,-2.0064919e+000,7.3587269e-001,-9.9113523e-001,1.5482300e+000,-1.4352469e+000,6.4554587e-001,-1.5236278e+000,-8.5466888e-001,1.1499950e+000
-2.6122602e-001,2.5675911e-001,5.5098799e-001,6.3511217e-001,1.6912501e-001,-1.4209010e+000,9.1562324e-001,-2.7491092e-001,5.6361468e-001,-1.5479570e-001,4.1130110e-001
7.0358275e-001,1.2476481e+000,2.0357121e+000,1.7282520e+000,1.9272456e+000,-4.7785574e-001,9.1258154e-001,8.6754448e-002,5.6320516e-001,7.9395450e-001,-9.9235059e-002
-1.8028894e+000,-1.6107752e+000,-6.8509664e-001,-5.3536610e-001,-7.1099660e-001,-1.4720869e+000,-6.0995928e-001,-2.9177262e-002,-2.8177340e-001,9.1986557e-001,-5.6955339e-001
1.5005197e+000,1.0288561e+000,5.8415240e-001,-8.5613802e-001,1.1649318e+000,1.5479293e+000,8.1387993e-001,3.0798912e-001,-5.5930237e-001,-1.9879390e-002,2.8949511e-003
-8.3062775e-001,-1.6182701e+000,-1.3120467e+000,-1.4308518e+000,-9.2737523e-001,-1.3011503e+000,-7.4656095e-001,-1.3818664e+000,-1.1375402e+000,-5.1862615e-001,-3.5704275e-001
-2.4991567e-001,-9.8192185e-001,-1.0646908e+000,-4.7230850e-001,-8.1768425e-001,-4.9622458e-001,-8.9256151e-001,1.5067505e+000,1.4723260e+000,-7.8108029e-001,7.5166564e-001
1.0820017e+000,5.5156184e-001,-5.3268310e-001,-1.6458093e+000,-6.0065004e-001,-1.0701082e+000,8.5718246e-001,-1.7681254e+000,-1.3110199e+000,-4.0304220e-001,-2.3690979e+000
1.2552531e+000,1.2494922e+000,1.0638870e+000,2.5096796e-001,1.1199820e+000,7.1371568e-002,-4.6414609e-001,9.3101711e-002,1.5303162e+000,-9.1929774e-001,2.0943434e-001
-2.2073265e+000,-1.5829838e+000,-5.4458640e-001,-1.3711443e+000,-5.4620660e-001,-4.0670746e-002,-7.8263793e-001,-1.6614104e+000,4.3965472e-002,1.3032063e+000,-9.4339707e-001
-4.8152737e-003,-3.7272242e-001,4.1864906e-001,1.3680498e+000,-1.4724999e-002,1.4100276e+000,-1.5878802e+000,2.1274204e-001,-1.5837736e+000,3.1934045e-001,1.3142316e+000
7.9356147e-001,1.2360268e+000,8.4473643e-001,3.9871746e-002,9.3616236e-001,8.5991920e-003,1.2189111e-001,-5.0077717e-001,-1.1950175e+000,3.2240020e-001,-8.7711509e-001
-4.3657217e-001,-3.8359213e-001,2.3335936e-003,2.3840009e-001,-1.4691899e-001,1.5742967e+000,-1.3705245e+000,1.2704507e+000,4.8097445e-001,-1.3405750e+000,1.0991212e+000
-2.0840660e-001,-2.9304803e-001,2.4663182e-001,1.0321118e+000,1.2300302e-001,6.3292806e-001,-9.9035381e-001,2.3331571e-001,1.0071559e+000,3.4586408e-001,1.0539758e+000
5.0802834e-001,1.2178063e+000,1.9595069e+000,1.0647884e+000,1.5551805e+000,-7.6637413e-001,3.3101205e-001,1.4277389e+000,6.8318802e-002,-2.4900976e-001,-6.1093774e-001
2.2380723e+000,1.6131568e+000,1.2773394e+000,6.2818860e-001,2.1980320e+000,8.8364038e-001,-9.7988863e-001,-1.2341594e+000,5.5629282e-001,-8.4624543e-001,6.2543998e-001
3.6472702e-001,-7.0580221e-002,-2.3590822e-001,-9.5570752e-002,-5.8230449e-002,-1.6633261e+000,-1.2609329e+000,7.6175943e-001,-1.3948375e+000,-7.8134646e-001,-1.2716324e-001
1.9105327e+000,1.3818659e+000,-1.3483323e+000,-1.6344746e+000,-1.2695210e+000,-1.1447716e-001,-1.0210663e+000,-1.4923741e+000,1.2973446e+000,-1.0242689e+000,6.4347902e-001
3.4242054e-001,7.6563198e-001,1.4368769e-001,-1.2200984e+000,3.6959845e-002,-5.5606841e-001,-1.2941005e+000,1.5543187e+000,-1.2864531e-001,5.7876571e-001,-2.0735048e+000
-9.8669547e-001,-6.5583221e-001,-1.0592471e+000,-1.0753314e+000,-6.2644612e-001,7.0008121e-003,1.2735603e+000,2.9911673e-002,4.7493204e-001,1.3642520e+000,6.3388855e-001
-7.2639043e-001,-8.4204022e-001,-1.1197585e+000,-5.6175870e-001,-7.9608494e-001,7.1158977e-001,-1.3614457e+000,7.2313141e-001,7.0878020e-001,1.6008124e+000,7.4168363e-001
1.9672237e-001,1.7192216e-001,8.3281006e-001,7.0636446e-001,4.5689923e-001,6.3193974e-001,5.0746985e-001,1.1288288e+000,2.7830582e-001,-2.1263537e-001,1.5044743e-001
-2.6150073e-001,-5.2548704e-001,-9.3349685e-002,7.5157252e-001,-4.2766745e-001,-1.0113045e+000,-5.3995497e-001,6.6336973e-002,-9.0686929e-001,5.0650941e-001,1.1905348e+000
4.2789224e-001,6.2200639e-002,3.2758654e-001,1.5213445e-001,3.4794114e-001,1.0058495e-001,-1.5423028e+000,-6.8318400e-001,-1.5451697e-001,4.3124249e-001,-3.3649494e-001
3.9848526e-001,-2.8515833e-001,-3.4470992e-001,-2.2269291e-001,-2.5393380e-001,-1.5052262e+000,-6.4712958e-001,1.5215426e+000,1.6342873e+000,3.0140484e-001,4.1211753e-001
-1.4520044e+000,-1.1825403e+000,-3.0795300e-001,3.2817474e-001,-9.9393975e-001,1.4081927e+000,1.4067139e+000,-3.0743743e-001,3.3411829e-001,1.3608626e+000,1.5344427e-002
2.9292337e-001,7.7458937e-001,7.4573008e-001,4.3167561e-001,4.3129051e-001,2.0884182e-001,-1.5732976e+000,-1.8534862e+000,6.8750264e-002,-5.8317616e-001,-1.3981424e+000
1.4021954e-002,-3.6173096e-001,3.3811661e-001,1.3711144e+000,-3.3314848e-002,3.4861030e-001,-1.2247358e+000,1.0356227e+000,1.3711440e+000,5.8555638e-001,1.1160893e+000
3.2029060e-001,-1.1612645e-001,1.1691328e+000,1.6409523e+000,6.2929441e-001,1.4803832e+000,-9.0697959e-001,1.5137842e+000,-7.5509905e-001,1.1665292e+000,9.9362084e-001
-2.8836638e-001,-4.1251012e-001,-1.2098734e+000,-1.0809926e+000,-1.2321574e+000,1.6249237e+000,-5.0976511e-001,-1.0145524e+000,-1.0151586e+000,-2.8506617e-001,6.8980441e-001
2.3339866e+000,1.5757423e+000,1.8104587e+000,1.2252980e+000,2.5711175e+000,-1.1861194e+000,1.0010951e+000,-1.4446455e+000,-1.3607433e+000,-1.7305511e+000,9.4256240e-001
-6.0164896e-002,-8.5033757e-001,3.8873725e-002,4.8008032e-001,-1.0054395e-001,-1.3876761e+000,4.6271803e-002,1.3118298e+000,-1.1048410e+000,8.6136481e-001,9.6284216e-001
-3.5580279e-001,-7.1041060e-001,1.7599654e-003,-1.6041354e-001,-4.7715697e-001,7.1047326e-001,1.6558128e+000,2.1321114e-001,1.1363041e+000,-5.1606728e-001,5.7026305e-001
-2.7863647e-001,-6.3154547e-001,-1.2653543e-001,-9.1421693e-001,-2.4462018e-001,1.1867233e+000,-1.0716065e-002,-1.5346981e+000,-9.2068037e-001,-1.5382183e+000,5.6354198e-001
3.9961761e-001,5.8945319e-001,1.3606928e+000,1.5045607e+000,1.0749238e+000,1.4088203e+000,-2.5409298e-001,4.7041195e-001,-1.4057003e+000,-9.8730836e-001,-5.3658046e-001
1.3628726e+000,1.5544755e+000,-3.4375384e-001,-1.1154915e+000,-6.1655020e-002,-3.1413289e-001,4.5296934e-001,1.1027226e+000,3.6482673e-001,-2.2750983e-001,3.8675256e-001
-7.2795358e-001,-5.2136105e-001,-2.9981200e-001,-5.9549205e-001,-9.4328313e-001,-1.5124001e-002,1.7799221e-001,1.3377973e+000,-1.2139769e-001,6.7283638e-001,3.4861843e-001
8.5621157e-001,1.4208457e+000,1.4786772e+000,-2.8108833e-001,1.3905716e+000,-1.2094736e+000,8.6664424e-001,7.6028795e-001,1.2526445e+000,-1.2448062e+000,-3.7769095e-001
-1.1111934e-001,3.1805866e-001,-5.4338208e-001,-2.4388000e-001,-5.9658156e-001,4.8705955e-001,-6.6362380e-001,1.3495373e+000,1.1352143e+000,1.3827345e+000,-5.4942874e-002
-2.9679229e-001,-9.9212777e-001,-7.1717999e-001,7.3920576e-001,-8.9761373e-001,1.1432840e+000,-1.5658228e+000,6.5631699e-001,1.5037577e+000,1.4505657e+000,1.0445727e+000
-2.0445170e+000,-1.5888945e+000,-1.2421689e+000,6.5572098e-001,-1.2360867e+000,7.2940430e-001,-1.6770235e+000,6.9198200e-001,-1.9766484e-001,-6.2208364e-001,9.1156378e-002
1.3455929e+000,1.5959746e+000,7.8839134e-001,1.8859487e-001,1.1608663e+000,7.3584196e-001,-3.7745443e-001,1.5253168e+000,1.1797972e+000,-1.2816254e+000,1.1995695e+000
-1.4207304e+000,-1.3946691e+000,-9.6201587e-001,-1.1260989e+000,-6.7968262e-001,1.6412565e-001,1.1938639e+000,1.3446004e+000,-1.1316638e+000,1.5479913e+000,-5.8947117e-001
-5.8170024e-001,-1.1138962e+000,-9.1732024e-002,1.7614482e+000,-2.9940798e-001,-1.2977900e+000,9.7007870e-001,9.5473824e-001,-1.1164026e+000,1.2276158e+000,8.9788439e-001
-1.0768378e+000,-3.2198708e-001,-9.5471142e-001,-3.3241376e-001,-9.6906460e-001,-7.0157591e-001,2.8118806e-001,1.0201681e+000,9.7236234e-001,-1.4679047e+000,9.1636621e-001
9.9430654e-002,3.4950525e-001,-1.0649416e+000,-1.3115787e+000,-6.7396589e-001,-8.3332588e-001,-1.2445654e+000,6.4438388e-001,5.4500369e-001,5.5088098e-002,-6.0426347e-001
-6.1601966e-002,-1.3133883e-001,4.6326936e-001,-3.2142661e-001,-6.7707808e-002,-3.2990757e-001,6.2770925e-001,-1.6336247e+000,-6.7506966e-001,-8.4971549e-001,5.0757700e-001
1.6831819e+000,1.4848225e+000,2.2903858e+000,1.1820706e+000,2.9754891e+000,1.5733910e+000,7.6811046e-001,2.9020764e-001,9.8375930e-001,1.4888160e+000,2.4872002e+000
5.2711323e-001,1.1148729e+000,6.4539468e-002,5.0904615e-001,-3.5811817e-002,5.2959939e-001,-4.1002294e-001,6.1976872e-001,7.8508714e-001,1.1860075e+000,-1.4557525e+000
-4.7644254e-001,-2.2793579e-001,-2.6944941e-001,2.8098942e-001,-5.1825492e-001,-1.6853202e+000,2.8506655e-001,-1.5342404e+000,3.6401395e-003,1.3996215e+000,9.4515688e-001
-1.8659748e+000,-1.3187218e+000,-4.8635170e-001,1.8205966e+000,-6.1699499e-001,7.4785561e-001,-1.2642589e+000,-1.0293953e+000,-9.3921652e-001,-1.0960629e+000,4.6676976e-001
-4.3595062e-001,4.0389780e-001,1.3216391e+000,8.8440205e-001,4.7232292e-002,1.4163473e+000,1.3573703e+000,-1.8504526e+000,-1.0757911e+000,-1.5070857e+000,4.2313373e-001
-6.2856133e-001,9.1505264e-003,-9.8096627e-001,-1.7046941e+000,-8.5946491e-001,-1.2827497e+000,-1.4238240e+000,-2.7757066e-001,1.4032103e+000,7.1401801e-001,2.7603747e-001
3.7511976e-001,6.0145620e-001,1.7235102e+000,1.5230900e+000,1.2699327e+000,-1.4813341e+000,-6.3133338e-001,8.5576336e-001,1.6915723e+000,1.5031841e+000,-2.1174820e-001
1.3288648e+000,9.6123594e-001,7.6065242e-001,3.5789005e-001,7.9668548e-001,3.2523644e-001,1.6025202e+000,-9.6070950e-001,1.3024781e-002,8.1880422e-001,-4.7517916e-001
-2.6304853e-001,4.5836202e-001,-1.1470615e+000,-1.2344043e+000,-1.1822311e+000,-9.4753775e-001,-8.1352322e-003,-3.4681387e-001,6.8968047e-001,1.2571401e+000,-3.4873672e-002
-1.0005334e+000,-9.6173696e-001,-9.0280838e-001,-1.4174153e+000,-9.2687701e-001,1.3771749e+000,-8.9283902e-001,-1.7249434e-001,-5.9844837e-001,2.0531193e-001,-3.3245246e-001
2.3085132e-001,2.8280063e-001,-6.3547445e-001,-7.1928533e-001,-7.1658282e-001,-1.5848072e+000,-8.1707062e-001,-3.4377986e-001,1.4215074e+000,1.1693493e+000,-7.2318953e-001
4.7790998e-001,5.4837393e-001,8.6792280e-001,-7.8630947e-002,8.4078915e-001,-9.2257710e-001,1.8524643e-001,-1.0954439e+000,-2.5760101e-001,7.9430980e-001,-1.2337461e+000
-1.2641422e+000,-7.5846710e-001,-1.2701064e+000,-4.2609221e-001,-8.7310182e-001,9.9061917e-001,1.5626927e+000,5.8447880e-002,-6.1531869e-001,-6.5772387e-001,6.6095783e-001
5.4948994e-001,-2.3727678e-001,4.4879162e-002,-2.0932612e-001,-1.0940295e-001,-3.5337154e-001,1.7777714e-001,-7.8676128e-001,-7.2967614e-001,-7.6916530e-001,2.9385051e-001
4.9614779e-001,1.4123646e-001,3.1433868e-001,6.0456969e-001,3.0067498e-001,-1.4139952e+000,-8.3323919e-002,-7.3402052e-001,-5.3255852e-001,1.5385182e+000,-1.8207016e-001
1.7510634e-001,-5.3949060e-001,5.9452106e-001,1.2705309e+000,2.9807510e-001,-9.4434591e-001,1.0211626e+000,4.8365202e-002,6.3189837e-001,2.0393851e-001,1.3186426e+000
-2.5540350e-001,-6.1017434e-001,-9.0125515e-001,-3.8916867e-002,-9.0527859e-001,-1.2497844e+000,1.1750189e+000,-6.1873974e-001,3.1827048e-001,-1.2186057e+000,1.1467952e+000
-5.4245363e-001,-1.4043812e+000,-1.0500003e+000,1.1825747e-001,-1.0298991e+000,1.4365838e+000,-9.3048687e-001,-6.2189922e-002,-1.1827388e-001,-2.4821676e-001,4.3334755e-002
3.0800833e-002,5.8407948e-001,9.6406871e-001,-4.4643161e-002,6.1694840e-001,1.1425156e+000,-1.7178116e+000,-1.3516588e+000,-6.5060027e-001,1.4433218e+000,-7.3646708e-001
5.0714029e-001,8.8763200e-001,2.1553995e+000,1.5098519e+000,1.6118867e+000,1.6040307e+000,-1.9452256e-001,1.5284031e+000,-4.3681575e-001,-3.8289199e-001,-5.9136270e-001
1.6738015e+000,1.3519286e+000,7.4464915e-002,-2.2740436e-002,5.8894970e-001,-8.6678705e-001,-4.7197588e-001,2.3785989e-001,-1.8358640e-001,-1.0938775e-001,1.0693396e+000
9.5245134e-001,3.0133227e-001,4.1111024e-001,6.8324182e-001,4.7291929e-001,7.3013878e-001,5.4569018e-001,4.3071372e-001,3.6824925e-001,-8.8821409e-001,-1.0049863e+000
1.5135453e+000,1.5271213e+000,2.2619039e-002,-1.2123987e+000,4.5574188e-001,-7.5356508e-002,1.0748223e+000,-2.2798959e-002,-4.6204382e-001,2.9512787e-001,6.6203974e-001
1.6287634e+000,1.5397448e+000,1.9973359e+000,1.3150868e+000,2.7523561e+000,-1.4856782e+000,-5.7971386e-001,-1.2777222e+000,-1.3381702e+000,5.8176512e-001,2.5692827e+000
6.4756375e-002,8.2606181e-001,-7.6104789e-001,-1.1506754e+000,-7.4897486e-001,-8.5793914e-002,-1.6817468e-001,-8.9930879e-001,1.4970077e+000,-9.1617940e-001,-1.4785087e+000
4.9380872e-001,1.3055495e+000,-4.7737041e-001,-1.2908332e+000,-3.3269832e-001,9.4810751e-001,1.5057724e+000,9.5320387e-001,2.1916929e-001,8.7093600e-001,-2.1554727e+000
-6.7133402e-001,-1.2219789e+000,-7.2714345e-001,-7.5867298e-001,-7.2515589e-001,6.1651657e-001,4.8177495e-001,-9.1028812e-001,1.2007169e+000,-1.5778396e+000,7.4985722e-002
2.1589135e+000,1.5851226e+000,1.2457452e+000,2.5063062e-001,1.9461564e+000,5.2871726e-001,-1.4204147e+000,8.2857508e-002,1.4832487e+000,-9.0554427e-002,9.2534396e-001
1.1085948e+000,1.3113748e+000,2.1710542e+000,1.7326774e+000,2.4552016e+000,-6.9221760e-001,-1.2651935e+000,4.8608706e-001,-1.1926465e+000,8.1986612e-003,1.2671701e+000
7.4685745e-001,1.5718166e+000,-4.3738035e-001,-1.3772542e+000,-4.1390123e-001,3.4213685e-001,5.7216811e-001,-4.1843650e-001,-1.6049323e+000,1.6875805e-001,-8.8849705e-001
4.9483731e-001,1.3901530e+000,1.1825109e+000,4.5811024e-001,9.7064207e-001,1.3428346e+000,1.2859527e+000,1.1702489e-002,-1.9002755e-001,7.0651832e-001,-1.0097984e+000
6.8414138e-001,1.1550048e+000,-1.0242164e+000,-1.5530573e+000,-1.1049298e+000,-1.3212324e+000,1.3161790e+000,6.8309425e-003,-1.5312150e-001,-3.6445053e-001,-2.0482842e+000
1.9214275e+000,1.3803246e+000,-7.3716387e-002,-8.1938206e-001,4.1439333e-001,-1.4025584e+000,-9.8188517e-001,-1.2608807e+000,7.2210190e-002,6.8906142e-001,7.3281187e-001
1.4262973e-001,2.3777045e-001,5.6025430e-001,9.0567937e-001,2.7977834e-002,8.8467468e-001,1.4581146e-001,1.5311145e+000,1.4551217e+000,1.0563308e+000,-7.4792928e-002
-1.0505089e+000,-1.5968449e+000,-1.5508568e+000,2.6228720e-001,-1.0166462e+000,4.3027085e-001,-1.7116699e+000,-1.2889013e+000,-1.4461154e+000,7.8500477e-001,4.9187877e-001
-9.2365315e-001,-1.6614362e+000,-1.3425927e+000,1.9300927e-001,-8.2966432e-001,1.3579844e-002,4.8352689e-001,1.0068756e+000,-8.0538502e-001,-1.2993984e+000,-2.2997345e-002
1.6229493e+000,1.4938348e+000,-7.2464452e-001,-1.6789019e+000,-2.8104177e-001,5.6779097e-001,-1.5629537e+000,1.5468326e+000,-9.2027116e-002,7.7229727e-001,4.0591795e-001
7.9615602e-001,1.0094010e+000,9.5811793e-001,5.6395858e-001,1.0750877e+000,2.6550845e-001,1.7296413e+000,1.3209837e+000,1.5898520e+000,-1.8897973e-001,-1.2923197e+000
-1.5508541e+000,-9.1508484e-001,-5.1288221e-001,5.0997723e-001,-7.5730567e-001,1.5634580e+000,1.5092023e+000,-1.2544786e+000,-6.8312153e-001,7.1088441e-001,3.2642333e-001
1.2547841e+000,8.8455838e-001,-1.6602597e-001,-3.1832706e-001,-1.5412767e-001,2.0652477e-001,-1.6007374e-002,1.1299114e+000,-2.3370080e-001,2.2363500e-001,-1.3888500e+000
-9.0033184e-001,-8.7863967e-001,-1.0574204e+000,-3.2570252e-001,-8.2669860e-001,-1.6210227e+000,-1.1348954e+000,-3.2663276e-001,1.5195460e+000,-1.1981100e+000,6.2115718e-001
-1.4166060e-001,-6.0701345e-001,-4.3206639e-001,-9.4522894e-001,-5.9762997e-001,2.7113566e-001,-9.1712015e-001,-1.6407753e+000,1.6243264e+000,-1.6471892e+000,4.0450841e-001
-7.8808955e-001,-7.1491499e-001,-1.8765039e-001,-8.7074612e-001,-5.6955800e-001,8.3007951e-001,-9.8378994e-001,-4.7024630e-001,1.2069824e+000,9.2040153e-001,3.7018204e-002
-3.5719457e-001,-6.3114680e-001,2.2451237e-001,1.6140066e+000,1.6548590e-002,2.7213551e-001,-6.7383370e-001,-7.3278292e-001,-2.1201733e-001,-1.1538783e+000,1.2926854e+000
-9.8174441e-002,3.6200620e-001,7.2244605e-001,8.2288615e-001,2.1488880e-001,-8.7753045e-001,-1.6483888e+000,-4.2208437e-002,-4.7866530e-001,1.4452683e+000,1.1271859e-001
-2.9799922e-001,3.5972250e-001,1.4549647e+000,1.5500954e+000,6.2996506e-001,-1.8997336e-001,1.1746641e+000,7.4727676e-001,-1.1427877e+000,6.0173170e-001,8.3708005e-001
-1.7595910e-001,-7.9418862e-001,-9.1404187e-001,-1.6833033e+000,-4.2828178e-001,2.6196879e-002,1.3012235e+000,1.4264303e+000,1.3644791e+000,-6.1471879e-001,4.9655788e-001
1.9265481e-001,-2.8326976e-001,-5.2255545e-001,-7.2135630e-001,-3.6089588e-001,1.0409108e+000,4.9790056e-001,-7.6061799e-001,1.5587813e+000,9.3993175e-002,5.1639267e-001
-2.0828965e+000,-1.5192336e+000,-6.9873845e-001,-7.2554235e-002,-8.2685221e-001,1.1799617e+000,-1.2056517e+000,-1.1927867e+000,1.1609941e+000,-1.1198463e+000,-3.0903953e-001
-1.3622717e+000,-1.1306730e+000,-4.7020431e-001,8.8197012e-002,-1.0324504e+000,7.5541143e-001,-1.7286593e+000,1.5855790e+000,-6.6685354e-001,2.7358757e-002,-2.4086417e-001
-1.1520267e+000,-5.5590445e-001,-3.4853859e-001,-1.2886185e+000,-6.2224913e-001,1.2987860e+000,-5.8641177e-001,1.9661518e-001,-4.2832709e-001,1.1482026e+000,-3.0662295e-001
3.3092395e-001,8.1649366e-001,-4.2913436e-001,-1.1129205e+000,-3.3986854e-001,9.9247487e-001,8.5268185e-001,1.3734408e+000,1.5316678e+000,1.4623390e+000,-1.8428658e+000
8.5767615e-001,3.1068319e-001,-6.8056046e-001,-9.2583862e-001,-3.4583355e-001,-1.5341386e+000,-7.0941382e-001,-8.0140303e-001,-1.2765573e+000,-1.2745109e+000,-1.5073315e+000
-1.4619605e+000,-1.4265843e+000,-4.8058124e-001,5.3236658e-001,-9.3223730e-001,-1.3642288e+000,1.4865118e-001,1.0948558e-001,-1.6171083e+000,3.2631405e-001,-3.4464508e-001
3.6875116e-001,3.4251493e-001,-5.7877111e-001,-5.9034603e-001,-6.9476767e-001,1.5001965e+000,-1.4935117e+000,6.8135642e-001,1.2635049e+000,8.2480247e-002,-1.1219422e+000
3.1636128e-001,5.4884271e-001,-3.7153356e-001,-1.6621082e+000,-2.0354613e-001,7.6268795e-002,-1.5924443e+000,-6.3705616e-001,-4.1637462e-001,8.4656774e-002,-1.8524104e+000
1.2434555e+000,1.1666540e+000,3.4289622e-001,-2.9841004e-002,6.2784451e-001,-8.9121396e-001,-5.1187358e-001,-1.0877150e+000,3.3327686e-002,-1.4238287e+000,-1.8096897e-001
-1.4446274e+000,-9.5804849e-001,-8.4656564e-001,6.0685754e-001,-9.0221605e-001,-1.6370549e-001,3.3602457e-001,5.2911159e-001,5.3776886e-001,-4.7549323e-001,3.5280929e-001
5.5860604e-001,1.3674783e+000,2.6379953e+000,1.4273206e+000,2.1881785e+000,3.0275402e-001,2.2251227e-002,-8.2094829e-002,-7.8394001e-001,-1.3214071e+000,9.5996469e-002
5.0470044e-001,8.5353605e-002,-1.2558370e+000,-1.5547697e+000,-1.1219505e+000,5.0737940e-001,-2.7991754e-001,-1.3061333e+000,-1.4531807e+000,8.7666427e-001,-9.7133474e-001
-5.3682397e-001,-7.2135292e-001,-6.2208098e-001,3.8982911e-001,-7.1777143e-001,1.3991985e+000,5.0904118e-001,-3.5280119e-001,1.2904020e+000,-4.2060621e-001,9.0643367e-001
-1.5464900e+000,-1.5176219e+000,-5.5728986e-001,3.8513222e-001,-6.5340676e-001,1.0337831e+000,1.5849208e+000,1.2741308e+000,-3.4024256e-001,5.8561808e-001,-2.5392522e-001
-7.1702875e-002,-7.4445485e-002,-1.1686961e-001,1.5474469e+000,-3.2879908e-001,8.7677168e-001,-8.4282907e-001,-1.6577544e+000,-1.0111208e+000,1.6083621e-003,1.1719086e+000
