"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26"
-8.9916270e-001,1.0118380e+000,-1.2563883e-001,-3.8870840e-001,-6.9272191e-001,6.6084546e-001,-4.6508474e-001,-8.4416723e-001,1.1412624e+000,-1.6328117e+000,1.3788245e+000,-1.0022231e+000,1.1719521e+000,4.8596628e-001,-2.3463968e-001,-9.4177669e-001,-1.2936364e+000,1.1566403e+000,-1.4281455e+000,-1.1096148e+000,7.8848528e-002,-2.9935400e-001,-1.9902761e-001,-8.5169202e-001,-7.5436192e-001,-7.1479618e-001
-7.5167105e-001,-1.6933826e+000,-1.3327392e-001,5.4862643e-001,-9.1153277e-001,-7.0046822e-001,-7.4302334e-001,7.1059471e-002,9.2713081e-001,3.6528743e-001,6.0461835e-001,1.0114553e+000,-1.6229366e+000,5.7134039e-001,-1.5845608e+000,-4.5609575e-001,1.1645742e+000,-7.8813341e-001,-3.4353861e-001,-9.0134724e-001,6.9019474e-001,1.1028072e+000,8.5176955e-001,-4.4002703e-001,7.2065394e-001,-1.3427412e+000
-9.6376647e-001,1.6507440e+000,-6.6635454e-001,5.2555934e-001,-2.2447613e-001,4.0803499e-001,-1.3656912e+000,8.1799089e-002,-1.2184460e+000,-1.3544238e+000,1.5894544e+000,-4.7609419e-001,-1.1975223e-002,-6.7986934e-001,4.7535922e-002,-3.3899991e-002,-5.5435485e-001,-6.8326344e-001,-8.3618022e-001,-1.3869399e+000,1.2913995e+000,1.6246081e+000,1.1877820e+000,-1.2814810e+000,-1.4076230e+000,2.2105315e-001
1.0798969e+000,-1.3906813e+000,-1.4950528e+000,-7.6832321e-001,-9.3609121e-001,-1.3260271e-001,-1.1559392e+000,-1.1350487e+000,-8.4094084e-001,4.4470051e-001,1.2632868e-001,-4.5748978e-001,1.6202363e+000,-1.6428038e+000,-1.6204212e+000,-1.1562721e+000,-2.7918458e-001,1.2214276e+000,6.1370118e-001,-2.8048507e-001,1.3910465e+000,1.4388613e+000,-1.6664708e+000,-7.9762124e-001,3.2874963e-001,-1.1053462e+000
-1.2349768e+000,1.0359058e+000,-6.1828422e-001,-3.5580199e-001,-7.3292275e-002,-6.3749079e-001,5.0900314e-001,-9.3340022e-001,1.4632641e+000,-1.1813563e-001,1.1148429e+000,-1.3015671e+000,-6.4234609e-001,-1.1079938e+000,-9.6664388e-001,1.6901384e+000,1.6146099e+000,-9.6634237e-001,-6.9595298e-001,4.1129791e-001,-1.1086232e+000,-1.0169248e+000,-1.2006308e+000,7.7189060e-001,1.0545051e-001,-7.9915179e-001
1.4264864e+000,-7.2457945e-001,-1.6279158e+000,1.3128271e+000,1.6462238e+000,-4.3775743e-001,-1.1798853e+000,8.0170499e-001,-4.0578327e-002,-1.4699077e+000,-3.3015956e-001,3.8078208e-001,-7.2798553e-001,1.4072617e+000,-1.2277712e+000,6.2135690e-001,1.3024682e+000,1.4023881e+000,-1.5993610e+000,2.0788259e-001,-4.6958233e-001,1.4394699e+000,8.5443792e-001,5.3350744e-001,1.8782916e-001,2.3220983e+000
-9.3405338e-001,-1.5276257e+000,-8.5737528e-001,7.8104013e-002,1.5263916e+000,9.3279247e-001,1.1781446e+000,-1.4024006e+000,-2.8212072e-001,-1.0579472e+000,6.2760746e-001,-1.7533133e-001,1.4184070e+000,4.6703643e-001,1.1439488e+000,-1.6591210e+000,-1.0386430e+000,3.1369153e-001,1.7873959e+000,8.4714983e-001,1.2651809e+000,1.6066657e+000,1.5556828e+000,-4.5337172e-001,1.1197077e+000,-7.3350436e-001
-1.0207339e+000,1.4354490e+000,7.0535167e-001,8.9633198e-001,2.9860731e-001,-7.8748115e-001,1.6160629e+000,1.8993143e-001,-6.0440487e-001,2.3202540e-001,1.4271699e+000,-1.6028262e+000,-1.4629097e+000,-7.2360868e-001,-1.6768027e-001,1.6058950e+000,-7.7530760e-001,6.6924929e-001,-1.4989140e-001,-7.9404288e-001,-1.3148510e-001,-2.3159417e-001,2.6787894e-002,4.2990189e-001,-1.3750728e-001,1.5279545e-001
-4.6264432e-001,-1.3801462e+000,-3.7630501e-001,8.9035617e-001,-1.3738160e+000,-8.8208181e-001,9.1767384e-002,7.8253820e-001,3.1993358e-002,-1.2317208e+000,-1.6952600e-001,-1.5261477e+000,-1.4867460e+000,4.9247472e-001,7.8422474e-001,3.9178391e-001,3.6966152e-001,-8.3353118e-001,9.9527669e-001,-1.1618039e+000,-1.3670195e+000,-3.4473134e-001,-4.1279228e-001,-9.4637052e-001,-7.6303164e-001,-1.0762581e+000
2.7051519e-001,-8.0393048e-001,4.9001677e-001,1.0964191e+000,3.3335611e-001,9.6067621e-002,1.0673756e+000,9.9482989e-001,3.7192374e-001,-1.2885216e-001,-9.4688795e-001,7.3731986e-001,4.6792916e-001,-1.1973400e+000,-1.2963560e-001,-1.5507631e+000,6.6070716e-002,-1.7451561e+000,5.7989970e-001,1.0716518e+000,5.2515105e-002,-7.6960521e-001,1.2235522e+000,5.6232630e-001,-3.5451501e-001,4.2442090e-001
-1.2678637e+000,7.1745218e-002,-1.2181977e+000,-1.4612994e+000,1.6259714e+000,1.5749782e+000,5.1966952e-001,4.4762407e-002,1.5825633e-001,-1.6509303e+000,-2.2916448e-003,3.5841995e-001,-8.0476755e-001,8.0240210e-001,2.2070901e-001,1.0605295e+000,-1.0494182e+000,8.0143112e-001,1.3986955e+000,-7.3771875e-002,-7.0999565e-001,1.7528743e-001,-1.7354475e+000,1.5534269e+000,1.8824053e-001,-9.2453735e-001
-1.0791542e+000,-1.5521177e+000,4.9516253e-001,1.8154688e-002,5.0347764e-001,5.7199697e-001,5.0485557e-001,-2.4983596e-002,1.1909710e+000,1.7410106e+000,-5.5089248e-001,-1.5362605e+000,1.1753062e+000,9.5771012e-001,1.4021210e+000,-9.8772244e-001,-3.8320797e-001,-1.2295806e+000,-1.4224709e+000,2.4696770e-001,-9.6640387e-001,1.4122088e+000,5.1439250e-003,-1.0383101e+000,-8.9037757e-001,-9.8786650e-001
1.7339615e+000,-7.8892046e-001,-9.6662880e-001,-6.3832144e-001,1.5270543e+000,-1.6524709e+000,-1.1511923e+000,2.1340741e-001,2.7447371e-001,7.1716094e-001,-7.0339666e-001,9.9485841e-001,-1.1570683e+000,9.4423026e-001,-1.5990747e+000,1.3057978e+000,-2.7324312e-002,3.5488042e-001,-6.3119810e-001,4.3599480e-001,-1.1176686e+000,8.1434435e-001,5.5335033e-001,3.1792297e-001,1.4724905e+000,5.1682540e-001
7.8203765e-001,1.6859199e-001,-7.8812496e-001,-1.6521097e+000,8.8447645e-001,1.1486229e+000,4.9793494e-001,2.8584946e-001,-1.5140876e+000,1.4732139e+000,1.3941719e+000,1.0925020e+000,2.8630039e-001,8.7425268e-001,-1.5080445e+000,5.5449191e-001,-8.8115979e-001,1.1665029e+000,1.9019454e+000,1.2196460e+000,-1.7771710e+000,1.5442338e-001,-9.8773645e-002,1.2065890e+000,1.4492434e+000,-1.8926543e-001
-7.6142293e-001,-3.9591702e-001,1.6307522e+000,-1.4938086e+000,1.0596598e+000,6.5061209e-001,7.4674657e-001,-5.0183528e-001,7.9221343e-001,-1.3939753e+000,1.2246214e+000,5.8679115e-001,1.2749769e+000,4.7189652e-001,-5.5067042e-001,1.3305204e+000,-4.5365936e-001,-4.2520298e-001,1.2842085e+000,-7.6527423e-001,6.4535936e-001,1.3000792e+000,-1.5597116e-001,-6.4634186e-001,-7.3093717e-001,-6.8955547e-001
-1.2952357e+000,6.9236609e-001,2.7430560e-001,-1.2501714e+000,-3.2666787e-001,-1.7200692e+000,4.9422283e-001,-1.2383310e+000,-1.4730034e+000,4.6679894e-001,-6.4243860e-001,3.0844833e-001,1.0104956e+000,2.7275684e-001,-9.6253352e-001,3.5410861e-001,-1.2545662e-001,-6.5518653e-001,-7.3965308e-001,5.9066819e-001,-2.4348497e-001,-2.0082488e-001,-6.4538685e-001,-2.1939943e-001,-2.6622067e-001,-1.8884361e+000
-2.9656796e-001,6.1283011e-001,1.3995599e+000,-6.8434189e-001,-2.1758090e-001,-1.6908056e+000,1.6220121e+000,1.6391624e+000,1.3193831e+000,2.7161323e-001,1.5640344e+000,1.1414342e+000,1.5401673e+000,-6.7290087e-001,-3.9844359e-001,-6.7135433e-002,3.9925807e-001,9.9302913e-001,-8.1986117e-001,-9.9101218e-001,-2.8770962e-001,8.8469880e-001,1.5846880e+000,8.6224709e-001,-8.3025441e-001,3.1548282e-001
1.4980410e+000,-6.2697706e-001,1.3228613e+000,-2.9457090e-002,7.5316995e-001,5.4618500e-001,-1.0508949e-001,3.3864043e-001,-8.8627851e-001,4.8257998e-001,-4.0795232e-001,-8.9121751e-001,1.0615136e+000,-1.8092797e-002,1.3044679e+000,-1.1441570e+000,-1.1857883e+000,-6.1184384e-001,-7.1663607e-001,-1.7835014e+000,1.0527686e+000,6.2260854e-001,4.3636100e-001,2.2829199e-001,1.0244500e+000,8.2783121e-001
-1.0550009e+000,-1.6285170e-001,-4.0753523e-001,1.4907235e+000,-1.1894276e+000,1.2611494e-001,1.1974162e+000,-3.5787214e-002,9.6603481e-001,1.5892977e+000,5.5028681e-001,4.5034866e-001,-4.4245063e-001,1.0150660e+000,1.2521801e+000,1.2132732e+000,-1.0066515e+000,-3.8309528e-001,-2.6336397e-001,-1.7028412e-001,1.2330528e+000,-1.0757924e+000,-1.6650771e+000,1.6450225e+000,9.0604612e-001,-3.9101202e-001
3.2835653e-001,1.2793602e+000,-3.4135628e-001,-1.6875532e+000,-1.1674189e+000,6.1077386e-001,1.3480082e+000,-7.4660209e-001,4.7984749e-001,-2.2282764e-001,2.2969367e-002,8.0787493e-001,-3.3941381e-001,1.6427148e+000,2.5833582e-001,-2.3833770e-001,8.4523839e-001,-1.6600539e+000,7.9471108e-001,1.3505497e+000,1.5346291e+000,-7.3840298e-001,-8.1905032e-001,-1.9213313e+000,9.6838208e-001,-7.4245405e-001
-3.2478126e-001,9.9435417e-001,-1.5448212e+000,4.2158550e-002,-1.1035158e+000,1.7830248e+000,-9.6465840e-001,1.6443712e+000,-1.4411045e+000,-1.5398329e-001,1.0574180e+000,-1.0166273e+000,-7.9365064e-001,3.9818861e-001,1.3863261e+000,5.1833364e-001,3.9392585e-003,8.9521587e-001,-8.8483785e-001,8.7155433e-001,-1.8884452e+000,-3.9163713e-001,9.1985914e-001,1.7251922e+000,1.6882486e+000,4.0942887e-001
5.6468285e-001,-3.2961640e-001,5.7099820e-001,6.2192977e-001,2.1377231e-001,1.4615997e+000,-7.6105519e-001,-1.2221630e+000,1.2548990e+000,-2.8790682e-001,-1.2949123e+000,-2.7766480e-001,-5.3412001e-001,1.5058238e+000,1.6845195e+000,-1.4393401e-001,-2.6501422e-002,6.1683616e-001,-6.5095984e-001,-1.2984758e+000,1.5222430e+000,-5.3879829e-001,-1.2654836e+000,-1.9563839e+000,8.1238710e-001,1.0731894e+000
3.0549039e-001,1.4035675e+000,-8.5667935e-001,-6.2300247e-001,-6.5429416e-001,-1.6645096e+000,7.9369222e-001,1.6941890e+000,5.1934422e-001,-9.1633589e-001,3.3522072e-001,-4.2841334e-001,-1.3200306e+000,1.0083016e+000,-1.0954006e+000,-1.5756914e+000,-4.7952700e-001,-1.3879449e+000,-1.2093141e+000,1.1569617e+000,1.4047309e+000,-2.1725527e-001,5.6591720e-001,1.3345095e+000,-1.5154836e+000,3.8822242e-001
-1.0910036e+000,-7.3590148e-001,-1.7717587e+000,-1.1510539e+000,-9.5762487e-001,1.0759456e+000,1.0073700e+000,-1.4590724e+000,1.1243920e+000,-1.1824222e+000,-7.3426469e-001,-7.0963872e-001,1.0637461e+000,-1.4296815e-001,1.1003301e+000,-3.3069407e-001,1.4514765e+000,-3.8179994e-001,-1.1021856e+000,1.1819087e+000,-6.5354277e-001,-5.7395306e-001,6.0831436e-001,4.8025407e-002,-1.3740807e+000,-1.1931291e+000
6.9270713e-001,8.9337530e-001,1.6590444e+000,5.3412516e-001,-3.1849587e-001,-8.8036813e-003,1.2538798e+000,1.1950314e+000,2.5404784e-002,1.2778183e-001,-1.2914330e+000,1.1574079e+000,6.8629607e-002,1.0027493e+000,1.9155511e-001,1.0634600e+000,1.2163620e+000,-6.6992015e-001,-1.0290093e+000,-1.4913034e+000,-1.5170583e+000,-2.9277478e-001,3.1394361e-001,1.3757744e+000,7.0205252e-001,1.9488923e+000
2.9211919e-002,-3.2696058e-001,2.6607645e-001,-5.6468657e-001,-8.8571335e-002,9.7300379e-001,-1.2038615e+000,1.6088358e+000,1.1588471e+000,-1.4675150e+000,-5.2183860e-001,-1.3539755e-001,-1.1672380e+000,7.0427026e-001,-1.6380471e+000,-2.9685411e-001,6.5889719e-001,-6.5345641e-001,-1.3144665e+000,-1.3041994e+000,1.0691183e+000,-1.0844678e+000,-3.6515248e-001,-5.5278938e-001,-6.6839572e-001,-5.5940942e-001
-1.1080100e+000,-2.7569119e-001,7.7983993e-001,-8.3721079e-002,-1.6596702e+000,1.7335138e-002,-7.8901698e-001,1.1538021e+000,5.1827778e-001,7.1044607e-001,-6.7169640e-001,-9.4426815e-002,-1.1308696e+000,-1.3398498e+000,1.7495372e-001,9.4543204e-001,9.2608498e-001,9.8944392e-001,-6.6136785e-001,-1.1962198e+000,1.2632409e+000,1.5209715e+000,-1.4528728e-001,1.1607468e-001,-1.1702353e+000,-1.3427357e+000
1.4509302e-001,9.9472158e-001,8.7678477e-003,-5.9349293e-003,1.2769557e+000,-2.9236488e-001,-7.5329052e-001,1.6947357e+000,-1.3376083e+000,6.5223572e-001,7.7537501e-001,5.0138082e-001,8.0907048e-001,-1.5770451e+000,1.5852213e+000,6.0784310e-002,-1.2918546e+000,1.6489545e+000,-8.3615666e-001,7.3264375e-001,1.3157860e+000,-1.4300513e+000,8.2114268e-001,1.7447293e+000,-1.4908013e+000,9.2748006e-001
-8.6931411e-001,1.3966155e+000,-3.2689577e-001,5.3768801e-001,9.1933916e-001,1.4447293e-001,-1.9655419e-001,-8.1526811e-001,-1.1461494e+000,1.5059089e+000,-2.2376009e-001,1.5611615e+000,1.1506848e+000,2.5355042e-002,-5.1564719e-001,5.3471477e-002,3.9316898e-001,1.4009175e+000,2.4584373e-001,1.3827794e+000,3.0541786e-001,-1.3767656e+000,-1.8161316e+000,-2.5643623e-001,-7.3524816e-001,5.6010742e-001
1.4576848e+000,7.3495520e-001,3.7978034e-001,-1.4320515e+000,-3.9938989e-001,1.5869029e-001,-1.0048527e+000,1.2411469e-001,-1.4410920e+000,8.7883781e-002,1.1971028e+000,4.2564581e-001,8.7053048e-001,-1.6351938e+000,-2.7299278e-001,5.6333529e-001,1.7908567e+000,-1.7895354e+000,-1.1008075e+000,5.3853757e-001,-1.7169059e+000,-6.3560622e-001,-1.3674234e+000,6.7921688e-002,1.2638789e+000,-5.9199293e-001
1.7238745e+000,-9.1774946e-001,-5.0801367e-001,-5.2259907e-001,1.3152983e-001,1.7231583e+000,8.5159475e-001,-1.0936037e+000,-1.9637272e-001,-1.0243551e+000,5.1375042e-001,-5.4744162e-001,4.1666571e-001,6.5501856e-001,9.8695053e-002,-8.6068301e-001,1.5475541e+000,-1.6210742e-001,1.2839391e+000,-1.5388719e+000,3.2225895e-001,-7.4815258e-001,-1.8337990e+000,-5.3104551e-001,1.5196192e-001,2.1942644e-001
1.0697604e+000,1.3968596e+000,7.7582653e-001,8.3719918e-001,8.1756063e-001,-1.3793436e+000,-1.0531640e+000,-8.8013869e-001,7.1666807e-001,1.5620318e+000,1.0395836e+000,2.1811259e-001,9.3154981e-001,5.6539703e-001,7.2714220e-001,6.3175783e-004,5.3708126e-002,4.4590639e-001,-4.2640929e-001,-9.1544613e-001,2.7459819e-001,-1.1374055e+000,-1.3176676e+000,-7.6174997e-001,-6.8686533e-001,1.1014843e+000
5.0136994e-001,-2.4198486e-001,-1.6115067e+000,1.5315932e+000,-1.1729673e-001,-2.4832261e-001,7.2354149e-001,-8.2091569e-001,1.2375491e+000,-1.0489935e+000,-1.2712896e+000,-1.0291462e+000,-1.0148399e+000,-1.0594051e+000,1.4084020e+000,-1.1864771e+000,-6.0553834e-001,-1.5843436e+000,-9.7120689e-001,6.2395872e-001,4.2469127e-001,4.9013754e-001,-1.3828186e+000,9.9347022e-001,1.6417801e+000,1.7443763e+000
-1.6244449e-001,-1.2950557e+000,-6.8173483e-003,1.0769992e+000,1.2959773e-001,-3.9253237e-001,6.7513189e-001,-1.4914357e+000,-6.7299851e-001,-1.1836803e-001,-5.5037459e-002,1.1181301e+000,-4.8272005e-002,-1.0079250e+000,-1.3031616e+000,-1.0447235e+000,-1.2551088e+000,1.0739768e+000,8.4913486e-001,5.7263053e-001,-1.7380312e+000,2.0191557e-001,-2.4191614e-001,5.4981422e-001,5.2617643e-001,9.9232686e-002
-6.7263647e-001,-2.4715996e-001,1.5248795e+000,-5.3856553e-001,-6.0612016e-001,9.4246393e-001,-6.9567553e-002,4.0543409e-001,-7.9495638e-001,3.0204990e-001,2.9140379e-002,-7.8010814e-001,-1.3445848e+000,-2.7208567e-001,4.4157190e-001,-1.3965714e+000,-1.6973331e+000,8.4412102e-001,3.9384113e-001,-8.7772959e-001,-1.4159826e+000,-1.5137597e+000,-1.0566363e+000,2.0751437e-001,3.7452959e-001,-3.6007673e-001
1.2895161e+000,-7.1166566e-001,1.5905856e+000,-8.0723181e-001,-1.6144204e+000,-1.1603455e-001,-9.8950172e-001,-5.7246022e-001,-1.6859320e+000,-1.6085742e+000,2.4541067e-001,-6.7651124e-002,2.3531195e-001,1.2124007e+000,3.6694878e-001,-7.2458385e-001,-3.2595020e-001,4.9387364e-001,-3.1015240e-002,1.3362898e+000,-1.6693198e+000,-1.0473828e+000,-4.9256257e-001,-5.5661340e-001,1.8244877e+000,-1.2705433e-001
1.5844905e+000,1.5187332e+000,8.2542300e-001,1.3456774e+000,8.2178667e-001,1.1655470e+000,-3.0156117e-001,5.6603440e-001,-1.3519548e-001,-5.6711201e-001,1.2188182e+000,-1.1520806e+000,9.1517620e-001,5.3488655e-001,-1.1287549e+000,1.7087846e+000,1.3585126e+000,-6.5057533e-001,-1.2234025e+000,8.0677519e-001,8.3966719e-001,-1.5115873e+000,-5.6666461e-001,1.4899998e+000,1.5477091e+000,5.4245499e-001
-5.8576685e-001,1.1406995e+000,3.5153277e-001,-4.7938487e-001,9.3605721e-001,1.1931484e+000,1.3163656e+000,-3.1050276e-001,1.1324054e+000,-1.2811346e+000,1.3681822e-001,2.1262084e-001,8.8418087e-001,-8.7660367e-001,-7.9738903e-001,1.5073933e+000,1.0326681e+000,1.2108693e+000,1.3416004e+000,-5.7124060e-001,-2.1087938e-001,-3.3633260e-001,-3.1970819e-001,5.1586531e-001,1.0074591e+000,2.7115631e-001
-1.4638703e+000,-1.2896670e+000,-1.1529061e+000,7.1297927e-002,-1.1538691e+000,1.3612140e+000,-8.1358008e-001,-6.3366784e-001,1.4311041e+000,-3.9001418e-001,1.5939867e-001,-2.7410181e-001,-1.1575197e+000,1.4276681e+000,1.8182647e+000,8.8944090e-001,-1.2860592e+000,7.4561609e-001,-1.1536708e+000,-4.0834099e-001,-1.5238780e+000,-1.0806117e+000,-9.8371969e-001,1.4431680e+000,-1.6105035e+000,-1.7377383e+000
