"oz1","oz2","oz3","oz4","oz5","oz6"
-5.2937593e-001,-1.5849680e+000,-1.4398599e+000,-8.2736892e-001,-4.7683397e-001,-5.5565908e-002
1.0453893e+000,4.7989244e-001,3.2551889e-001,6.3463430e-001,-7.2659348e-001,-1.9734088e+000
-1.1552027e+000,-1.1833446e+000,-3.2413903e-002,1.1697015e+000,-1.1065457e+000,1.9383666e-001
-1.0585797e+000,-5.5658325e-001,-1.4338247e+000,-9.2619317e-001,1.5009321e+000,1.4608863e+000
-1.0007047e+000,-1.3689128e+000,-4.4285807e-001,-8.8064244e-001,1.1290560e+000,-2.0713899e-001
-1.0207321e+000,-8.7735426e-001,-9.7910923e-001,-1.3020970e+000,-5.8582867e-001,1.9720430e-001
1.4334296e+000,1.7085207e+000,2.2215379e+000,1.0970605e+000,-1.1464126e-001,1.2470539e+000
-9.1687789e-001,-2.7056257e-001,9.0454285e-001,1.0685112e+000,-1.0197692e+000,6.2721103e-001
-1.5898240e+000,-1.3850973e+000,-8.5078808e-001,-6.1585255e-001,-1.1906452e+000,-5.7423810e-001
1.7112767e+000,1.2191810e+000,1.4851300e+000,5.5705217e-001,4.7295264e-001,6.7061947e-001
-1.1322565e+000,-1.7154913e+000,-1.0598299e+000,-9.3684640e-001,1.5157036e+000,4.4563493e-002
-1.4619360e-002,-5.5468497e-002,-6.5176264e-002,9.2223007e-001,-1.2554899e+000,6.2445548e-001
7.5334523e-001,1.1707759e+000,9.8412743e-001,-2.8248213e-001,-8.6927662e-001,-1.8851397e+000
1.0662051e+000,1.6550055e+000,-6.6761857e-001,-4.4940760e-001,-6.4860265e-001,-1.4007169e-001
-5.5198624e-001,-3.7463722e-001,3.6757115e-001,8.6263997e-001,-1.1565701e+000,7.5355897e-001
-1.0172128e+000,-3.0382649e-001,-1.0098394e-001,-1.5771974e-001,-9.0229788e-001,4.5465842e-001
1.4463531e+000,1.1115216e+000,1.3704878e+000,2.0034596e-001,1.6062567e+000,-1.3218241e-001
9.2952506e-001,5.7875211e-001,-2.6350320e-001,-6.9541558e-001,-3.7695438e-001,-1.9696199e+000
-9.1651702e-001,-1.5262088e+000,-1.2278843e+000,1.6826076e+000,-1.0268196e+000,8.8648912e-001
-5.9164561e-002,5.2942868e-001,-4.2469386e-001,-1.3520500e+000,3.6072519e-001,-4.5021989e-001
6.0097244e-001,8.9155490e-001,1.0045061e+000,9.8091673e-001,-2.2491245e-001,-1.8507127e+000
-2.5285829e-001,2.6200155e-001,1.3065281e+000,1.7321981e+000,5.8507804e-001,1.1773386e+000
8.6588184e-001,3.2618675e-001,-1.4148030e-001,-4.4278010e-001,1.5878810e+000,-1.0948856e+000
-6.4406351e-001,4.0860341e-001,4.9532729e-001,-2.8398298e-001,1.3887811e+000,8.5150779e-001
5.7848652e-001,5.2488241e-001,-1.1373982e+000,-1.5981728e+000,-1.5948489e+000,-1.5691999e+000
-7.3358173e-001,-4.3695845e-001,-7.9996785e-001,-3.2354269e-003,-1.1575099e+000,1.2003176e+000
-1.4618795e+000,-1.4019195e+000,-1.0771994e+000,-1.0941433e+000,-8.6136200e-001,-4.6461514e-001
-5.0251817e-001,-2.5963662e-001,2.6416075e-001,5.4529578e-001,1.6378420e-001,9.6209785e-001
-8.6373358e-001,1.2841823e-001,-1.0606795e+000,-9.8242561e-001,-1.3125277e+000,8.6089413e-001
4.8671045e-001,6.4329728e-001,3.0373440e-001,-6.2531167e-001,-9.9988026e-001,-2.1251477e+000
7.9709838e-001,3.6753091e-001,1.2625958e+000,1.4980121e+000,4.5340010e-001,-7.5550197e-001
9.5789694e-002,5.2448522e-001,6.3611680e-001,1.2907722e-001,-8.9599355e-001,-1.0061144e+000
-2.4033199e-001,-5.1266414e-001,3.6695772e-002,8.2124461e-001,4.5847126e-001,1.3050545e+000
-1.0206026e+000,-1.4169854e+000,-1.2132879e+000,-1.9540897e-001,-6.6106530e-001,2.0788449e-001
2.0742123e+000,1.5501592e+000,1.4465450e+000,1.1647211e+000,1.5764300e+000,1.2245479e+000
6.2126369e-001,5.8421189e-002,-3.8043963e-002,1.2402816e+000,-1.4612112e-001,1.0967526e-001
1.4206946e+000,1.3157208e+000,3.5609359e-001,-8.9137316e-002,-1.2151663e+000,-2.4766314e-001
6.4429703e-001,-1.3759794e-001,-1.3437340e+000,-9.4664540e-001,2.3612358e-001,3.7139668e-001
-7.4647953e-002,7.5769222e-001,1.4409261e+000,1.2289978e+000,-9.8017836e-001,-7.1969733e-001
-1.6510160e+000,-7.1427838e-001,-2.9905784e-001,2.0051727e-002,9.3190081e-001,4.3538340e-001
6.1477128e-001,5.6744209e-001,1.6714714e+000,1.3746177e+000,1.0097351e+000,-7.5999282e-001
-9.5300811e-001,-2.5276261e-001,2.5782241e-001,1.3909219e+000,1.6345639e+000,1.5814590e+000
-1.1786466e+000,-1.1935987e+000,-7.2714156e-001,-5.5327830e-001,-1.1264370e-001,1.8327567e-001
7.6660107e-001,4.1140532e-001,-1.0265190e+000,-1.7009072e+000,9.7311655e-001,-8.4464636e-001
1.1211206e-002,-4.9494741e-001,-7.3057637e-001,-5.6562954e-001,3.8004535e-001,1.0080273e+000
-1.4386300e+000,-1.5416124e+000,-9.5049350e-001,8.9255887e-001,-1.1348545e+000,2.8759003e-001
1.5849467e+000,1.5367930e+000,7.6759161e-001,-2.7893595e-001,6.2198322e-001,5.0062383e-001
-1.4041302e+000,-1.0683185e+000,-1.1380092e+000,-1.7070065e+000,-1.3626506e+000,-9.1202422e-002
-9.3417176e-001,-1.3467631e+000,-7.0566120e-001,-7.7788550e-001,-5.6076455e-001,-2.7812639e-001
1.7507591e+000,1.6458024e+000,1.6332840e+000,1.1937807e+000,3.1083316e-001,1.3300880e+000
-1.8245085e+000,-1.6398352e+000,-1.7719689e+000,-1.0940872e+000,1.3239329e+000,4.0931645e-001
1.1808402e-001,6.4454895e-001,9.3171089e-001,-2.0500578e-001,1.0391606e+000,-8.5283835e-001
8.1185586e-002,5.7130840e-002,-7.1522716e-001,-3.6150673e-001,1.1140174e+000,5.6524093e-001
-6.8171568e-001,-8.8312658e-001,6.9950956e-001,1.5577128e+000,4.9692695e-001,9.8942990e-001
5.1826929e-001,1.0735069e+000,1.4073070e+000,-5.2355016e-001,9.0686621e-001,-1.9308893e+000
-1.3120045e+000,-1.2754540e+000,-5.8640817e-001,4.6231920e-001,1.3150550e+000,6.0511419e-001
1.7459691e+000,1.1786596e+000,1.7041089e+000,6.2356240e-001,-6.2258241e-003,7.2483583e-001
-4.8721534e-002,3.6651462e-001,-1.1625614e+000,-1.5456497e+000,7.7579615e-001,-2.7439139e-001
-1.0638053e+000,-5.9618222e-001,-1.3596053e+000,-2.9194840e-001,1.3797520e+000,1.2751601e+000
8.3376357e-001,1.2606058e+000,-3.6762262e-001,-9.1288034e-001,-8.8884312e-001,-1.6592281e+000
1.2205818e+000,9.6310468e-001,-1.4264563e+000,-1.6616620e+000,-1.5330668e+000,-1.2213779e+000
1.7790585e+000,1.6134673e+000,3.0445370e-001,-5.0782660e-001,1.3631904e-001,3.2315065e-001
-5.3508672e-001,-6.5061289e-001,-8.2163046e-001,-1.0745741e+000,-9.8687433e-001,5.0071999e-001
1.1254142e+000,1.1079143e+000,1.4922189e+000,9.1812694e-001,-1.0186968e-001,-7.5962733e-001
-1.5833483e+000,-1.3322394e+000,-5.6752384e-001,-1.5842004e+000,5.2229186e-001,-4.5562571e-001
-6.0326227e-001,-5.8733837e-001,-7.7564567e-002,-9.9124436e-001,-6.6687993e-001,2.4410219e-001
8.4574680e-001,1.3790895e+000,6.3506938e-002,-1.0841061e+000,3.5441840e-001,-1.4762620e+000
-1.0872360e+000,-8.7397099e-001,-1.9684780e+000,-1.4489693e+000,1.2131036e+000,1.1498125e+000
-4.3382952e-001,-8.5576263e-001,-3.5491766e-001,-1.5241030e+000,-6.6868803e-001,-6.0581890e-003
1.2951656e-001,-4.8723406e-001,6.3570715e-001,1.6544611e+000,-1.0601107e+000,1.0101747e+000
-5.2982194e-001,-6.4685934e-001,5.3524810e-001,-2.1892979e-001,7.5241377e-001,2.8554465e-001
-3.8874591e-001,9.7464540e-002,1.0544290e-001,3.7985850e-001,4.9252460e-001,8.9696049e-001
1.2353498e+000,1.0357695e+000,-3.2676008e-002,-4.9183798e-001,1.1717908e+000,-1.0620290e+000
7.5548096e-001,1.1707771e+000,1.9909242e+000,9.5556742e-001,1.4862676e+000,-7.3549848e-001
-2.1646066e+000,-1.4777626e+000,-1.3098611e+000,-1.0428483e+000,-9.2979745e-001,-5.7019070e-001
-2.4360205e-001,-3.9459515e-001,6.4296723e-001,2.5364705e-001,3.9994917e-001,9.3891862e-001
7.3873257e-001,1.6267188e-001,-6.4971985e-001,-1.5805370e+000,-3.9264376e-001,-1.3680029e+000
-4.9057510e-001,-3.7166691e-001,-9.4136531e-002,4.8147572e-001,7.1927824e-001,1.2341014e+000
-8.3820804e-001,-1.3124847e+000,-8.7265967e-003,1.2370760e+000,-5.7053546e-001,1.8732050e-001
7.2611140e-001,8.1851850e-001,1.3369273e+000,1.3405510e+000,-7.0691558e-001,-1.5575845e+000
-4.6212995e-001,-1.0861684e+000,-2.5947273e-001,-5.2264802e-001,1.0730862e+000,7.5764690e-001
-3.8542707e-001,-4.9365248e-002,-6.3218534e-001,-3.1347158e-001,4.9009050e-001,9.4635035e-001
-1.7317378e+000,-1.2574849e+000,-1.1888791e+000,9.6450131e-001,-2.8615424e-001,6.4462455e-001
7.5785282e-001,4.4274178e-001,4.3195877e-001,3.1391874e-001,-2.5309330e-002,-1.5054422e+000
5.4352695e-001,-9.5191836e-002,-1.1843208e+000,-7.2720722e-001,-1.1856292e+000,1.2772574e-001
5.4403760e-001,1.1459909e+000,5.0029675e-001,4.2067547e-001,-4.8987967e-002,-2.0497756e+000
-1.1428965e+000,-1.4657708e+000,-1.1670239e+000,-1.3701003e+000,4.1292753e-001,1.7445932e-001
-1.2741951e+000,-6.6477824e-001,-7.7245391e-001,7.9351227e-001,9.4332435e-002,1.1972962e+000
6.0329155e-001,5.1639853e-001,1.5277257e+000,1.6991644e+000,1.5403721e+000,-5.6703727e-001
-1.9451499e+000,-1.5709849e+000,-9.8746016e-001,9.3152908e-001,1.2043571e+000,7.5810853e-001
9.9255074e-001,1.5472837e+000,1.5669708e+000,7.3284365e-001,-1.4599083e+000,-2.7186962e-001
3.1110387e-001,9.8201707e-001,4.6680439e-001,1.2429405e-001,-1.0188187e-001,-1.8312514e+000
2.1734365e-001,5.0014153e-001,-8.5415807e-001,-1.4573809e+000,-1.1527080e+000,-1.0897585e+000
1.5451854e+000,1.1615796e+000,-8.9426105e-001,-1.1001649e+000,2.6482634e-001,3.9981930e-002
-6.6168050e-001,-1.4402161e+000,-9.5441118e-001,6.0626741e-001,5.8817092e-001,8.3141471e-001
1.8466220e+000,1.2839764e+000,9.3971910e-001,2.8820083e-001,1.5110675e+000,1.1168672e+000
-1.1518090e+000,-1.0124676e+000,-9.8509332e-001,1.3615786e+000,1.3599613e+000,1.6825138e+000
-8.1752721e-001,-1.2675515e+000,-1.2372662e+000,-1.6423844e+000,-3.6159057e-001,9.0577865e-002
6.9101434e-001,7.4901480e-001,2.7443799e-001,-1.5576146e-001,-2.1197881e-001,-1.8972028e+000
1.9393903e-001,5.6292523e-001,-6.6087159e-001,-1.3039286e+000,-1.2966509e+000,-1.5281208e+000
2.5238194e-001,3.6914957e-001,2.3769520e-001,4.9262473e-001,5.3817912e-001,-2.8775315e-001
1.2783586e+000,5.7604796e-001,1.7474778e-001,-8.0812375e-001,4.9797033e-002,-2.1055717e+000
-1.7228488e+000,-1.4974178e+000,-1.5554918e+000,-7.0026182e-001,-1.4556302e+000,9.5815551e-002
8.1738893e-001,7.3742617e-001,9.3292934e-001,9.6602738e-001,1.4913579e+000,-1.1698827e+000
-4.0021056e-002,-3.3799821e-001,-5.6898036e-001,-9.9955656e-001,-4.7368570e-001,4.7748959e-001
1.4892107e-001,5.9437345e-001,-1.0946074e+000,-1.2140812e+000,-9.8348842e-001,-9.0413610e-001
-9.8016478e-001,-2.4192496e-001,3.3213517e-001,3.9614609e-001,-1.0975982e-001,9.8718641e-001
4.3188107e-001,1.1974817e+000,7.9758083e-002,-7.7242456e-001,-9.8079451e-001,-2.1274564e+000
8.5264746e-001,5.1722013e-001,-2.4762228e-001,-2.6049089e-001,-5.6471403e-001,-1.6959229e+000
3.1504562e-001,7.3249674e-001,1.6728057e-001,-5.5386858e-001,1.5143634e+000,-1.3746563e+000
1.7590379e+000,1.1822373e+000,1.8280162e+000,1.2331250e+000,-1.0637733e+000,5.8037306e-001
-1.2646262e+000,-1.4191839e+000,-5.6134282e-001,1.9356171e-001,1.3035763e-001,1.2083494e-001
-1.3561587e+000,-4.3000744e-001,-1.0165081e+000,-1.4999880e+000,-8.9556536e-001,3.0252773e-001
7.9934719e-001,1.6734193e+000,1.0170720e+000,-1.9642601e-001,1.6739192e+000,-2.9624063e-001
5.0317911e-001,1.3756243e+000,1.6032282e+000,1.3626111e+000,-8.9729040e-001,-1.4445710e+000
-1.8699014e+000,-1.2013424e+000,-1.2582049e+000,-1.4633590e+000,-3.6741076e-001,-2.3614910e-001
-1.4103388e-001,-1.4452973e-001,-5.5352000e-001,-5.8040440e-002,1.5689747e+000,1.3050866e+000
-1.0975846e+000,-1.5208720e+000,-1.5472049e+000,-4.5773236e-001,-9.9673157e-001,3.0144753e-001
1.0796934e+000,1.3701989e-001,4.9795860e-001,9.8709187e-001,2.5886283e-001,-8.4842365e-001
5.3977749e-001,3.2629183e-001,2.6758503e-001,-1.1256903e+000,-1.7157310e+000,-1.9099157e+000
-3.2121326e-001,-8.9492567e-001,-1.1128510e+000,-9.2903477e-001,9.2379535e-001,8.7714046e-001
-3.0283819e-001,3.3255174e-002,1.3404236e+000,1.2409299e+000,-2.9426063e-001,1.0465323e+000
1.8504876e+000,1.1275779e+000,-1.6639397e+000,-1.3216631e+000,-5.0165593e-001,9.0249004e-001
4.2750848e-001,9.7593560e-001,-1.3282640e+000,-1.6190193e+000,1.1401102e-001,-1.7434861e+000
-3.7103462e-001,-1.1727434e+000,-8.8233596e-001,-1.4216506e+000,3.3009083e-001,3.6615648e-001
-3.6831929e-001,-4.2835648e-001,-2.3436617e-001,6.4586801e-001,-1.2325864e+000,1.0416377e+000
-8.4575673e-002,-9.1107178e-001,1.7036101e-001,1.3532734e+000,-1.5195294e+000,6.3782746e-001
-4.1594183e-001,-4.1249136e-001,-7.9949340e-001,-2.5975233e-001,1.6044057e+000,1.6969945e+000
2.2543001e-001,-9.8917113e-002,2.4551303e-001,1.3586901e+000,-1.6723941e+000,4.3102523e-001
6.5489908e-001,3.9837906e-001,3.9369663e-001,7.1146432e-001,-1.5952963e+000,-1.3908152e+000
1.8906191e-001,3.3595427e-003,-6.6511641e-001,-9.1921812e-001,-1.6756104e+000,-4.7948943e-002
1.1617849e-001,-6.6795283e-001,-1.0610849e+000,-1.4621938e+000,6.1645938e-001,8.6472201e-001
1.5527844e+000,1.4960314e+000,1.9279058e+000,1.3689268e+000,-1.2815066e-001,9.7292762e-001
-3.2889173e-001,-8.0551578e-001,-8.4017877e-001,-1.3920386e+000,7.0054858e-001,5.1137236e-001
6.2707204e-001,-1.3661595e-002,-8.4584129e-001,2.2555697e-001,-1.5120468e+000,-1.0193342e-001
-1.3451844e+000,-1.3047471e+000,-6.4553956e-001,2.9415846e-001,4.3755908e-001,2.0564682e-001
-9.0495663e-001,-1.5950829e-001,-2.4654961e-001,3.5970729e-001,1.0821804e+000,1.3080409e+000
9.0650672e-001,5.6270284e-001,-6.2881461e-002,3.6207816e-002,-1.7086269e+000,-2.1448167e+000
-1.5319098e+000,-1.5696849e+000,-1.2457741e+000,-1.6450070e+000,-1.2315953e+000,-5.9656298e-001
-9.0388666e-001,-1.5470957e+000,-1.3496743e+000,-5.6701789e-001,1.3237032e+000,5.1673190e-001
1.3242317e+000,1.2431621e+000,2.0010104e+000,1.0153733e+000,-4.7440682e-001,1.0007618e-001
2.9683441e-001,-2.0552024e-001,-1.2983281e+000,-1.5019580e+000,3.7984423e-001,4.2484370e-001
4.0301107e-001,8.2782637e-002,-1.4082484e+000,-1.4544166e+000,9.8466611e-002,1.3945098e-001
-2.2801911e+000,-1.6526973e+000,-6.3486615e-001,3.1913248e-001,-9.1000586e-001,-2.3963606e-001
1.8520022e+000,1.4790429e+000,2.5291465e+000,1.2020961e+000,-1.4818865e-001,1.4060060e+000
1.8653535e+000,1.4921905e+000,-4.1307405e-004,-1.1643323e+000,1.1166480e+000,6.3206974e-001
3.9840170e-001,9.1457985e-001,4.8624868e-001,-2.5800249e-001,-1.5947516e+000,-2.0592049e+000
5.1471548e-001,1.3410026e-001,8.2929588e-001,1.4489366e+000,1.3647692e+000,1.3430569e-001
-7.3646232e-001,-7.2111819e-001,-1.2611896e-001,8.0594559e-001,6.8336998e-001,1.0276952e+000
8.7861379e-001,1.5320266e+000,-3.1737126e-002,-9.7630022e-001,1.7209863e+000,-5.0187486e-001
-1.3472111e+000,-1.3171098e+000,-8.9641073e-001,1.1625329e+000,-9.8827797e-001,4.8808024e-001
6.8796699e-001,1.3473983e+000,8.8200213e-002,-7.4729864e-001,1.0487818e+000,-1.6292447e+000
-3.5439980e-001,-1.0923238e+000,-3.2084809e-001,2.9647161e-001,-7.8766517e-001,5.1151677e-001
-3.5504321e-001,-1.1639541e+000,-1.0592378e+000,-7.6332077e-001,1.7117241e+000,1.0032885e+000
-1.5090737e+000,-1.1633798e+000,-1.0230568e+000,1.0115642e+000,1.4096483e-001,8.0945351e-001
1.1925598e+000,1.5146610e+000,1.7753599e+000,7.1897625e-001,-1.3247478e+000,3.5106538e-002
-1.4114912e-001,6.9477405e-001,1.0870952e+000,1.6750132e+000,-1.0284533e+000,-1.5833974e-001
1.7538331e+000,8.2843870e-001,1.4105524e+000,1.4636744e+000,1.8642009e-001,-1.0986059e-001
-1.5088431e+000,-1.2742277e+000,-7.3468051e-001,-3.8465578e-002,-6.7356801e-001,3.4763593e-001
-5.1809310e-001,-2.3032626e-001,1.4526519e+000,1.4346805e+000,4.9407987e-001,1.5120712e+000
-1.6250296e+000,-1.6631176e+000,-5.8394315e-001,1.3006948e+000,1.5694909e+000,5.5559444e-001
6.0129716e-001,9.4480683e-001,2.2473419e+000,8.4670389e-001,1.4265170e+000,-1.0793769e+000
-1.8592473e+000,-1.6403247e+000,-1.3759781e+000,1.7780666e-002,2.1200204e-001,2.9144347e-001
-2.2973562e-001,3.9254229e-001,1.7453366e+000,9.5169851e-001,1.0174790e+000,6.6046062e-001
-4.7211014e-001,-4.7396444e-001,1.8226820e-001,-1.4915057e-001,-4.3437874e-001,7.7024535e-001
-1.3996856e+000,-1.3155357e+000,-2.7540395e-001,-5.1433301e-001,1.1586241e-001,5.9784769e-002
-1.2013976e+000,-1.1706008e+000,-6.9287382e-001,-5.0961663e-001,-1.4593179e+000,-4.2395619e-002
-5.8496855e-001,-1.0178756e+000,-5.2638970e-001,-1.3342592e+000,8.9467340e-001,5.7871769e-002
-7.2563773e-001,-5.9743615e-001,1.9331263e-001,1.7405724e+000,-4.9369414e-001,1.1622585e+000
-2.0012884e+000,-1.5539436e+000,-7.5027949e-001,3.2027227e-001,-2.8236901e-001,1.1126791e-001
-6.0883750e-001,-9.1818065e-001,-3.6038266e-001,1.6048215e+000,-9.2372407e-001,9.4137368e-001
7.5003838e-001,6.5484439e-001,5.5998383e-001,8.4742232e-001,-1.1848638e+000,-1.8262843e+000
1.1853333e-001,-5.0620842e-001,1.5493839e-003,6.4378903e-001,4.7318994e-001,1.3157822e+000
-1.8511917e+000,-1.5222873e+000,-1.3994797e+000,-1.6096342e+000,1.5690824e+000,1.7255664e-001
-4.4778931e-001,-1.4679805e+000,-2.2024707e-001,5.1670326e-001,2.6996961e-001,3.7459920e-001
-1.0472943e+000,-9.0316764e-001,-7.9894114e-001,3.5356779e-001,-1.3313819e+000,4.8799001e-001
-1.8648519e-001,-2.0993873e-001,-1.0946725e+000,-1.3370942e+000,1.2230980e+000,9.3481218e-001
-1.4959952e+000,-1.7169806e+000,-1.2531135e+000,-1.1574024e-001,1.5647433e+000,3.2895281e-001
-4.3199055e-001,-4.7486808e-001,-3.5003365e-001,8.0403891e-001,-3.9834815e-002,1.3162248e+000
1.0936683e+000,5.7574474e-001,4.8580627e-001,1.6379760e-001,-5.4012165e-001,-2.0416075e+000
-6.6518440e-001,-1.1426913e+000,-7.9992519e-002,-3.3145516e-001,-4.8773807e-001,1.1012526e-001
1.7270692e+000,1.4769017e+000,-2.6297107e-001,-8.5008793e-001,8.1384620e-001,8.7083106e-001
-8.2595961e-001,-3.5652299e-001,-5.8320387e-001,-1.5265010e+000,-1.3667678e+000,2.7562248e-001
-3.5807328e-001,-7.7410771e-001,-9.2638921e-001,-8.5995163e-001,-1.6978238e+000,2.7145254e-001
1.4741406e+000,1.4696504e+000,2.4272264e+000,1.2752491e+000,1.6021862e+000,1.5271769e+000
2.1772939e+000,1.4616572e+000,1.5047836e+000,7.1763641e-001,-6.4848816e-002,9.7563213e-001
4.7779479e-001,3.9673121e-001,-7.5893829e-001,-1.1484251e+000,-1.4068662e+000,-1.2306465e+000
-3.6010394e-001,-1.0786978e+000,-3.7841021e-001,6.4059311e-001,-3.9197721e-001,6.5422090e-001
9.3053945e-001,8.8199679e-001,7.5027152e-001,2.6362089e-001,1.4541532e+000,-1.4426010e+000
1.3399465e+000,1.6138707e+000,-3.0888397e-001,-1.3321167e+000,1.5537287e+000,5.0112730e-001
1.0179772e+000,1.2348498e+000,4.2745393e-001,1.3033392e-002,1.6162539e+000,-8.9478044e-001
1.9011247e-001,9.7930536e-001,-6.5809223e-001,-1.2149371e+000,-1.4244559e+000,-2.1616749e+000
-1.7787050e+000,-1.6522405e+000,-9.4183729e-001,1.8050921e+000,1.6393384e-001,5.7233120e-001
1.9300307e-001,6.0582632e-001,9.0723823e-001,1.2873187e+000,7.8540650e-001,-5.5048097e-001
-4.7550370e-001,-5.1018426e-001,4.5040770e-001,1.5936304e+000,-6.2026754e-001,1.2905673e+000
-2.2527493e+000,-1.6167545e+000,-1.0802004e+000,-6.5326280e-001,1.0885206e+000,-5.5598020e-002
7.7293755e-001,8.5389147e-001,2.5034909e+000,7.8360771e-001,-6.9604609e-001,-1.3139998e+000
2.4543567e-001,7.3303419e-002,1.6825059e+000,1.1211702e+000,-1.4980912e+000,4.7430990e-001
2.2232355e-001,9.6261771e-001,4.7300226e-001,-1.1198563e-001,1.4583882e+000,-1.3294021e+000
1.0447662e+000,6.5863844e-001,-1.6254083e-001,-1.4423596e-001,1.6905770e+000,-1.5300402e+000
1.9755513e-001,5.2580146e-001,7.2807171e-001,5.2081242e-001,-1.0281237e+000,-8.7758669e-001
1.3283222e-001,7.3126264e-002,3.3294129e-001,-6.0249166e-001,-6.4114177e-002,-2.9833713e-001
2.0235823e-001,-4.9120854e-001,6.5784916e-001,1.4589097e+000,-5.0776121e-001,1.0362976e+000
-1.1979407e+000,-1.2454595e+000,-9.4621746e-001,-1.3214081e+000,7.7251123e-001,4.3769053e-002
-1.5186893e+000,-1.6693838e+000,-1.4690784e+000,-1.8413932e-001,-1.4141864e+000,2.3355806e-002
-1.1992871e+000,-5.0526150e-001,2.7599481e-001,1.0626859e+000,-6.4360916e-001,4.6609822e-001
