"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11"
-5.6389462e-001,-1.9488514e-002,-1.8994286e-001,-1.5101004e+000,-5.9354308e-001,-1.2344142e+000,-3.4903744e-001,-1.0074703e+000,8.7013124e-002,-1.9538169e-001,1.7895585e-001
6.1361387e-002,-6.1336501e-001,-8.5557253e-002,5.4613019e-001,-2.0415905e-001,-9.6165312e-001,-1.4402673e+000,4.2136720e-001,1.2429063e+000,1.3678653e+000,1.1747078e+000
-9.8116553e-001,-9.3472390e-001,-7.9551951e-001,6.0798464e-001,-8.5339786e-001,2.5327310e+000,1.5638682e+000,-4.6587608e-001,-1.1866139e+000,1.1485830e+000,7.0087593e-001
1.4776850e+000,1.6516851e+000,-3.7159101e-001,-1.2073251e+000,8.4570254e-002,-1.5874546e+000,-1.6633992e+000,8.3741858e-001,4.5778485e-001,-7.4963014e-001,3.9981359e-001
1.1844082e+000,5.1468725e-001,2.8015672e-001,6.6709215e-001,3.8210604e-001,3.7035609e-001,9.8156945e-001,-2.8498782e-001,-1.0024880e+000,-8.3870102e-001,-1.6299075e+000
-6.0359624e-001,-1.1992536e+000,-1.4749769e-001,6.8656724e-001,-4.1002881e-001,3.0455932e-001,1.3792674e-001,-7.4548333e-001,1.3887449e+000,1.6723324e+000,3.6780381e-001
-1.2915666e+000,-1.5396373e+000,-3.3561613e-001,1.0594601e+000,-3.8318001e-001,-6.1853550e-001,-7.6019064e-001,5.0459964e-001,6.5842957e-001,-9.0184913e-001,2.2959921e-001
-1.0061220e+000,-1.3201874e+000,-7.7438988e-001,-1.0565376e+000,-6.6476666e-001,-1.7883135e-001,-5.5122235e-001,1.6285216e+000,-8.6482898e-001,-1.0098113e+000,-4.3418735e-001
2.5267847e-001,5.9319278e-001,4.2452438e-001,-1.1876466e+000,-1.3324221e-001,8.3776286e-001,1.2186141e+000,1.1277112e+000,-1.6248673e-001,-9.7759704e-001,-1.6398698e+000
1.0263884e+000,9.3064716e-001,1.8737290e+000,7.3711240e-001,2.2702921e+000,4.5650302e-001,7.5253994e-002,1.1907647e+000,-3.8291792e-004,2.3345490e-001,-4.2563638e-001
7.2021252e-001,6.7922935e-001,8.7581821e-001,5.9688201e-001,1.0616822e+000,1.7054684e+000,1.0263151e+000,7.2550462e-002,3.1563515e-001,9.1274420e-001,-1.3506556e+000
-9.0910782e-001,-1.1660865e+000,-1.3156878e-001,4.6867181e-001,-4.8793951e-001,-2.7226245e-001,-9.8422463e-001,-5.0988619e-002,8.5626740e-001,-4.9257190e-001,1.2012485e-001
-1.2193335e+000,-9.2335981e-001,-5.3531258e-001,-3.6479280e-001,-7.5296966e-001,-3.6582757e-001,-8.5887351e-001,1.3140083e+000,-5.4917180e-001,1.3679885e+000,1.1420748e-001
-1.8895268e+000,-1.4355715e+000,-5.9647628e-001,8.9861189e-001,-8.9820279e-001,3.7768657e-001,-4.4277978e-001,1.2367407e+000,2.6825032e-001,-1.2417935e+000,5.6171987e-002
-9.1084008e-002,6.0372032e-001,2.4389235e+000,1.6032726e+000,1.4364176e+000,4.2154336e-001,-2.8325675e-001,5.5634491e-001,1.5616635e+000,1.0581659e+000,9.7381009e-001
-9.4051678e-001,-6.6643513e-001,-4.4558718e-001,-1.1529280e-001,-5.6516860e-001,-1.2579592e+000,-1.7106292e+000,-9.2841351e-001,-6.2865258e-001,-1.3739735e+000,6.1579811e-001
6.6402925e-002,6.0861462e-001,-8.0187590e-001,-1.3976360e+000,-8.1855565e-001,-1.3409646e+000,-1.5733536e+000,-5.2954202e-002,-2.3132776e-001,1.0264712e+000,-1.2875700e+000
-1.6438963e-001,8.8719301e-001,-9.8285821e-001,-1.6184879e+000,-8.3049136e-001,1.0844000e+000,1.2076319e+000,-1.9254907e-002,1.3428846e+000,7.6354557e-001,-1.1715445e+000
-1.2933997e-002,-1.8992037e-001,-6.4168368e-001,-1.1952297e+000,-2.2236695e-001,-8.7534560e-001,-1.0536300e+000,2.3755303e-001,1.6463928e+000,-7.7271910e-001,3.4820207e-001
9.0033415e-002,2.5529323e-001,-8.3860621e-001,-1.4017705e+000,-5.9143771e-001,-1.6085631e-001,1.6104138e+000,-2.2158103e-001,-8.5759650e-001,-9.7680789e-001,-7.0899292e-001
-6.4083604e-001,-5.0945241e-001,1.0964681e-001,9.8578019e-001,-2.8432694e-001,4.8827227e-001,-7.6328208e-002,1.3199836e+000,-1.6029579e-001,6.2625131e-001,1.3467882e+000
6.9066920e-001,9.1098114e-001,1.9215503e+000,7.0175692e-001,1.5538652e+000,3.6821685e-001,1.3177560e+000,3.3465586e-003,9.2699160e-001,-1.1437553e+000,-9.9566832e-001
-1.8909257e+000,-1.3337622e+000,-1.3837402e+000,-1.3558299e+000,-7.7763018e-001,-2.6369677e-001,-1.3361220e-001,4.7727505e-001,-2.1330213e-001,-5.5710819e-001,-5.0331832e-001
-7.4517086e-001,-3.9968855e-001,-2.6152404e-001,1.8828154e-001,-5.5696051e-001,-7.7415261e-001,-8.5170934e-001,9.6197468e-001,-7.0971555e-001,-6.0684256e-001,6.8586846e-001
-1.4019055e+000,-5.7267974e-001,-2.1989527e-001,7.1497338e-001,-5.8225614e-001,-1.1750219e+000,-1.4883795e+000,-1.6103008e+000,-1.5742630e-001,6.6314095e-001,4.5309526e-001
1.5238668e+000,1.1438012e+000,1.6443771e+000,1.1557792e+000,2.3012491e+000,2.2440789e-001,-3.3725859e-001,-1.9811713e-002,-1.1350065e+000,-3.7568571e-001,1.2265252e+000
9.4635288e-001,1.1739143e+000,-1.0093008e+000,-1.4229347e+000,-8.8151255e-001,5.8090179e-001,4.7645258e-001,6.7973365e-001,8.3438134e-001,1.0190272e-002,-1.7825482e+000
-1.9518427e+000,-1.5319634e+000,-1.0378346e+000,-6.8322666e-001,-7.7942842e-001,1.7600811e+000,1.0425803e+000,6.7885797e-001,6.6174818e-001,1.5631401e+000,-6.5089385e-001
-1.0360882e+000,-7.6266025e-001,-3.0191817e-001,-4.8854417e-002,-6.7510081e-001,1.3044365e+000,1.4173355e+000,-4.2960289e-002,1.5325616e+000,1.2390852e+000,2.7284446e-001
2.4546453e-002,-4.5846497e-001,-1.2221732e+000,-1.4349933e+000,-8.8791106e-001,8.8522444e-002,1.0109031e+000,2.9542009e-001,6.6451476e-001,-1.6864952e+000,5.2892498e-001
1.2332497e+000,5.4289639e-001,1.8683349e+000,1.7403937e+000,2.1466582e+000,-6.4744870e-001,-1.4587449e+000,1.1254342e+000,-1.0976876e+000,-1.1427532e+000,-5.9047836e-001
-1.1856241e+000,-1.3553569e+000,-5.8875644e-001,-1.1053821e+000,-7.1344686e-001,1.2576453e+000,1.5563837e+000,-1.5927401e+000,-8.7742132e-001,1.6667994e+000,-5.1272552e-001
-9.8543870e-001,-9.2945011e-001,-2.1580838e-001,-6.1416259e-002,-8.8263993e-001,1.7793649e+000,1.0430536e+000,1.5206902e+000,3.4017618e-001,5.2708080e-002,6.5154767e-002
3.4779293e-001,8.7186208e-001,2.5793231e-001,-8.6222941e-001,5.3822061e-001,-2.9153819e-001,-3.4707290e-001,-6.1986258e-001,1.3887362e+000,1.0742458e+000,-1.7823128e+000
5.9118552e-001,1.1608537e+000,1.6011793e+000,1.1302086e+000,1.6650455e+000,-2.3874116e-001,1.5888392e+000,-1.1216454e+000,-1.0206429e+000,-4.1660040e-001,-5.5904618e-001
6.3648954e-001,6.0102214e-001,-1.5385242e-001,-3.0577183e-002,-2.8302840e-001,-1.1655182e+000,-1.2795602e+000,7.8597626e-001,1.6442565e+000,-1.3880823e+000,-1.7637256e+000
4.0168424e-002,1.8914624e-001,-1.0372227e+000,-1.1674876e+000,-1.1186623e+000,-4.5115068e-001,-5.2328615e-001,-7.0228800e-001,-9.0072935e-001,-1.5604925e+000,1.4348287e-002
1.3257116e+000,1.0825568e+000,1.3895687e+000,8.7542612e-001,1.6489004e+000,-7.7456344e-001,-5.3471951e-001,-5.5661147e-001,-8.4429592e-001,-9.3662539e-002,9.5273750e-002
5.9700611e-001,1.2174520e+000,1.8398116e+000,6.9261198e-001,1.4468341e+000,3.6103787e-001,-6.3386303e-002,-3.3154822e-001,7.1301791e-001,1.5070592e-001,-9.8822768e-001
1.2485811e+000,1.0205613e+000,-1.5458294e+000,-1.6429373e+000,-1.4119794e+000,6.6836127e-002,-6.8165116e-001,-1.4876146e+000,-9.3430832e-001,1.0829175e+000,-1.3138944e+000
-1.3698198e+000,-8.4976322e-001,5.1469766e-001,1.5519105e+000,-3.4411224e-001,2.2484759e+000,1.2682232e+000,8.2466151e-001,1.0367114e+000,1.0051826e+000,5.8598883e-001
6.8922562e-001,1.1461566e+000,-3.6568426e-001,-5.8483676e-001,1.3133405e-001,-7.2365337e-002,2.2216373e-001,-6.4215560e-002,4.2657940e-001,-4.0407507e-001,-1.8438352e+000
-2.9001964e-001,-6.0075382e-001,-3.7556566e-001,6.7218128e-001,-5.5427354e-001,-7.2706423e-001,-1.3042875e+000,4.6970861e-001,1.4915037e+000,-1.3101946e+000,1.1035267e+000
-7.3189002e-001,-1.9172864e-001,-5.4701440e-001,-1.1556368e+000,-5.8163904e-001,1.4026855e+000,1.0425733e+000,7.5355557e-001,1.2938226e+000,1.1599814e-001,2.0827490e-001
1.1413254e+000,1.5121582e+000,-8.1489137e-002,-7.5063533e-001,-2.6537392e-002,-1.7120094e+000,-1.6939069e+000,-1.2048973e+000,7.1767437e-001,-9.8864338e-001,-3.2743219e-001
5.3646146e-003,-7.3959614e-001,-9.8055456e-001,5.3007879e-001,-6.3642003e-001,-6.9993762e-001,-1.1368649e+000,3.2803840e-001,-1.5651610e+000,-7.7958382e-001,1.2041988e+000
-1.0774386e+000,-1.6293274e+000,-1.1907745e+000,8.7913131e-001,-9.0325067e-001,-7.1409720e-001,-1.4305963e+000,1.5974364e+000,1.1591983e+000,-1.4664977e+000,6.0427775e-001
-1.0707224e+000,-1.0438815e+000,-2.3011824e-001,-6.1974716e-001,-4.8696292e-001,9.0711285e-001,1.4386366e+000,5.3476257e-002,1.5680017e+000,-4.1710991e-001,7.7503846e-003
1.8152926e+000,1.3899465e+000,5.7081276e-001,1.9045014e-002,1.1967432e+000,7.3442214e-001,6.4537478e-001,-3.6238012e-001,-3.7424674e-001,1.2563362e-001,1.0566575e+000
1.5866374e+000,1.6089092e+000,4.5256946e-001,5.1376591e-002,6.9525799e-001,-1.0861957e+000,-1.4852934e+000,-7.2050153e-001,-1.5896275e+000,5.1889686e-001,1.3329774e+000
-1.8649306e-001,-5.1534983e-001,-9.1346640e-001,-1.4667462e+000,-7.2395818e-001,-6.9438280e-001,-5.4889668e-001,1.2834585e+000,-1.0931527e+000,6.8436112e-001,3.6430035e-001
3.6892987e-001,-1.6905660e-001,-1.8071900e+000,-1.2970762e+000,-1.6584085e+000,-1.2209853e+000,-7.1422366e-001,-1.4640416e+000,5.2092004e-001,-5.7563308e-001,5.8459379e-001
8.0812298e-001,1.1940424e+000,3.6606448e-001,3.5519105e-001,6.0929076e-001,-1.5027215e+000,-1.2037567e+000,-1.1167781e+000,5.4691014e-001,-2.7213094e-001,-1.1886903e+000
-5.1362820e-001,4.0058082e-001,-1.1507250e-001,-1.9934504e-001,-1.8377275e-001,9.0736302e-001,1.4711338e+000,4.4060400e-001,-2.4277680e-001,-1.0076743e+000,3.2719494e-001
4.1335402e-002,-1.9300363e-001,-9.4597567e-001,-8.6594867e-001,-7.8544172e-001,6.6235256e-001,5.0184054e-001,1.4937920e+000,-9.2506570e-001,-9.2865041e-001,4.5721726e-001
5.6943472e-001,1.7744248e-001,1.9471643e-001,3.2826290e-001,3.9210911e-002,7.4718804e-001,5.5496026e-001,-4.2052548e-001,-1.0717805e+000,1.0737617e+000,-4.4924890e-001
-5.5966801e-001,-1.0380619e+000,-6.7662690e-001,-8.2766429e-001,-4.2774091e-001,-9.6282582e-001,-1.1126555e+000,-1.0513035e+000,-1.3824578e+000,-1.2359595e+000,4.4289874e-001
3.6677401e-001,3.7428083e-001,2.9797329e-001,6.2248688e-001,-3.2578798e-002,-7.4812514e-001,-1.2972365e+000,7.6546452e-001,1.3249900e+000,-3.4479845e-001,-7.1466990e-001
1.0355600e+000,1.5824725e+000,1.3970979e+000,8.3858274e-001,1.2198142e+000,-7.1526358e-001,-1.2383517e+000,2.3832716e-001,8.6900624e-001,-1.8754534e-001,8.0640751e-001
-1.9417690e+000,-1.7023490e+000,-1.1112807e+000,1.3956295e+000,-4.2921005e-001,-8.6702108e-001,-1.4790340e+000,-1.1052486e+000,4.1235716e-001,3.2048726e-001,3.4768287e-001
-7.6708182e-001,-1.0974428e+000,-2.7912859e-001,-1.2382967e+000,-3.4669870e-001,-1.0227220e-001,-2.2029495e-002,-1.3170604e+000,1.4913564e-001,3.0064903e-001,-3.5631390e-001
1.4372157e+000,1.6161156e+000,1.2110149e+000,3.4707907e-001,1.4528843e+000,-8.0790019e-001,-9.0301841e-001,-1.2598658e+000,5.9094492e-001,9.5144270e-001,1.1613134e+000
1.8875913e+000,1.5252838e+000,2.8931370e+000,1.5282414e+000,4.1179998e+000,-1.3625622e+000,-1.5803933e+000,3.2554427e-001,-1.0657123e+000,-6.2235509e-001,3.4366989e+000
7.8249568e-001,1.6549703e+000,1.7663093e+000,4.3325519e-001,1.7833260e+000,1.5337923e+000,1.3648789e+000,1.1062342e+000,2.9990649e-001,-5.3749155e-001,3.5537880e-001
-1.9308548e-001,-1.3453934e+000,-6.7553401e-001,-1.6136480e+000,-8.2462634e-001,1.6961560e-001,8.4812103e-001,8.5997283e-003,-1.2999452e+000,-1.3109654e+000,-4.6572909e-001
-1.7206163e+000,-9.0202514e-001,-2.3710653e-001,8.9090309e-001,-8.7126765e-001,2.9003945e-001,1.5048286e+000,-7.8535989e-001,4.4729746e-001,-2.2854107e-001,-1.1515677e-001
-3.1210587e-001,-7.0751846e-001,-1.6759223e+000,-1.1449224e+000,-9.3875144e-001,-4.1058301e-001,-9.8683080e-001,1.6843392e+000,3.7667609e-001,-1.1017125e+000,1.1918945e+000
-3.0753749e-001,-5.1498820e-001,-7.5950796e-001,-1.1283152e+000,-6.4946643e-001,2.4188464e-001,-1.2446840e-001,1.6860070e+000,-4.8724985e-001,-1.0935773e+000,5.4356893e-001
3.9397999e-001,1.0025015e+000,7.0975824e-001,1.1992946e+000,5.3378702e-001,5.4019038e-001,1.2197850e-001,4.5138475e-001,-5.9253456e-001,1.3712642e+000,-1.1357512e+000
-1.6137009e+000,-1.2292984e+000,-1.1197442e+000,-4.5808282e-001,-6.7651114e-001,-3.6727575e-001,-1.6810358e+000,-1.6705387e+000,-1.4166823e+000,-1.1423629e+000,-2.1660851e-001
9.1941183e-001,3.2452111e-001,9.7088723e-002,-1.0940130e-001,4.8385661e-001,7.7664045e-001,-1.6016988e-001,9.5978800e-001,1.1009230e+000,1.1782228e+000,-1.2182606e+000
4.3430182e-001,-2.8153109e-001,1.3744846e-001,1.1379135e+000,-3.1533305e-002,-1.0191187e+000,-1.3880189e+000,-1.5962468e+000,-7.1469381e-001,-5.9178420e-001,8.3366895e-001
-5.1518777e-001,4.8041875e-002,-1.1304745e+000,-9.1390571e-001,-5.9526955e-001,-1.1806394e+000,-1.0616803e+000,-7.4262371e-001,6.0608363e-002,-4.7265904e-001,1.0107230e+000
1.0787542e+000,5.0815306e-001,-8.4976197e-001,-1.0046644e+000,-6.3542225e-001,-1.0797550e+000,-1.4649146e+000,-7.0331101e-001,-1.5685706e+000,-4.0576627e-001,-2.0836673e+000
-8.3018355e-001,-6.7764862e-001,-2.0990479e-001,-4.5232054e-001,-3.1223809e-001,-8.9409374e-001,-4.7612930e-001,-1.3784375e+000,1.3849869e+000,-1.2874896e+000,5.1280207e-001
6.5257239e-001,1.1338728e+000,6.9270628e-001,2.1200433e-001,6.7369333e-001,9.2020579e-001,6.2314437e-001,-1.2302019e+000,-1.1038077e+000,1.1352882e+000,-1.4103224e+000
6.1905307e-001,-1.5262328e-001,-1.0718877e+000,-1.1377744e+000,-9.2418267e-001,1.1022677e-001,1.0565339e+000,-3.7079627e-001,-1.5496498e+000,-9.7330980e-001,-2.8988360e-001
-3.4269024e-001,1.8747017e-001,6.2057140e-001,9.0741064e-001,-5.3856810e-002,5.7870299e-001,-1.3701244e-001,9.8073653e-001,1.2417989e+000,1.3475993e+000,9.8108373e-001
-1.5206731e+000,-1.6723327e+000,-2.0366656e-001,-1.2998618e+000,-4.8901374e-001,2.9356903e+000,1.1237036e+000,1.4363019e+000,-1.2891950e+000,1.0222704e+000,-1.0823337e+000
6.7513372e-001,9.1795524e-001,1.4554218e-001,-6.5083271e-001,1.3937717e-001,2.4847199e-001,-1.0579057e+000,1.2631359e+000,6.5657142e-001,6.8700712e-001,-2.1726155e+000
-3.8899585e-001,1.8216165e-001,5.8061730e-001,2.3422362e-001,2.9827091e-001,1.1910210e-001,8.9591063e-001,-1.7021284e+000,-1.5340442e+000,8.6424283e-001,9.3310079e-001
1.3480985e+000,8.0191818e-001,-8.8529815e-002,-7.8576754e-001,3.3844737e-001,-8.3873267e-001,-5.3457046e-001,-8.6663058e-001,6.3277642e-002,3.6024352e-002,-1.2905114e+000
1.3981784e+000,7.3390678e-001,7.3413695e-001,4.9984150e-001,8.0520337e-001,1.9184115e-001,-2.1727436e-001,1.0269305e+000,1.0235222e+000,9.4049057e-001,-1.1851852e+000
-1.0113760e+000,-8.6591653e-001,-6.4234634e-001,-6.2382266e-001,-6.1885736e-001,3.4685945e-001,6.4535827e-001,5.6124121e-001,-1.1794755e+000,-1.2952104e-001,2.2694241e-001
-4.4988796e-001,-1.9496906e-001,-9.5912191e-001,-8.2855545e-001,-8.5549353e-001,-1.0660089e+000,-1.4314435e+000,2.9867672e-001,6.2027497e-001,-1.4214460e+000,6.7063058e-001
1.3333590e+000,1.0195817e+000,1.3456708e+000,3.9507417e-001,1.9922004e+000,2.6059811e-001,1.4673393e+000,4.2219472e-001,-4.3015201e-001,-1.3587187e+000,-2.7547723e-001
-8.0282216e-001,-7.9612025e-001,-7.2220991e-001,-3.9122862e-001,-3.5565481e-001,-5.3756865e-001,-1.2328898e+000,6.9140454e-001,2.3718209e-001,-6.1078156e-002,7.7994004e-001
2.1471953e-001,-2.1252387e-001,6.1378007e-001,1.3854672e+000,4.5680113e-001,7.6895239e-001,8.6263430e-001,-1.2008367e+000,3.9346913e-001,5.6971477e-001,1.2242326e+000
2.0118809e-001,4.8490065e-001,-1.3936745e+000,-1.2136115e+000,-1.0686503e+000,-4.4423848e-001,-7.0287209e-001,-1.0704514e+000,-9.9950717e-001,1.5709117e+000,-5.0707856e-001
-7.2455842e-001,-3.2972395e-001,1.0464820e+000,8.6459356e-001,-1.1894435e-001,-1.4824571e+000,-1.2438116e+000,6.7035484e-001,-7.5894545e-001,-1.1996100e+000,1.0683125e+000
-3.3949763e-001,-3.0852756e-002,-1.4384751e+000,-1.2218251e+000,-1.3955424e+000,-8.3783334e-001,-1.1512025e+000,1.2445737e-001,-4.1868588e-001,3.4840018e-001,9.5564595e-001
1.5325108e+000,1.5510543e+000,1.7550992e-001,-4.3027738e-001,4.9405089e-001,-7.2671731e-001,-8.3182639e-001,7.2876313e-001,1.6977968e+000,5.2905581e-001,7.8993112e-001
2.8140361e-001,9.9390628e-001,1.8340237e+000,1.4166800e+000,1.3597917e+000,-5.6593586e-001,-8.8265726e-001,1.6839801e+000,-3.3735995e-001,-8.9430449e-001,-5.4162173e-001
-6.3838078e-002,-1.5536868e-001,-1.1839293e-001,-9.4605926e-001,-3.1080784e-001,-7.3028339e-001,-1.0132285e+000,8.8477316e-001,-1.7149006e+000,1.4918763e+000,4.8862858e-001
-4.1461295e-001,-4.1203335e-001,-2.6507440e-001,2.7990429e-002,-2.9272334e-001,2.9369070e+000,1.5077763e+000,9.2606199e-001,-1.3865167e+000,1.4159975e+000,6.4751448e-001
